Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Ok,A,    428.00,    767.17,    702.89,      7.37,    708.02,     59.15,     51.78,      5.13
HBW,Ok,P,    428.00,     44.32,     38.60,      0.68,     40.75,      3.56,      2.88,      2.16
HBW,Ok,A,    428.00,    124.70,    117.27,      1.21,    118.79,      5.91,      4.70,      1.51
HBO,Ok,P,    428.00,    229.32,    198.93,      2.86,    201.95,     27.37,     24.51,      3.02
HBO,Ok,A,    428.00,    488.31,    443.49,      5.00,    446.64,     41.67,     36.67,      3.15
NHB,Ok,P,    428.00,    154.06,    142.01,      1.21,    142.79,     11.27,     10.06,      0.78
NHB,Ok,A,    428.00,    154.16,    142.13,      1.16,    142.59,     11.57,     10.42,      0.46
HBSch,Ok,P,    428.00,      4.78,      2.72,      0.00,      2.72,      2.05,      0.02,         0
HBSch,Ok,A,    428.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    429.00,    896.71,    793.45,     10.08,    806.00,     90.71,     76.36,     12.54
All,Ok,A,    429.00,   1360.90,   1241.00,     13.12,   1248.96,    111.94,     98.82,      7.96
HBW,Ok,P,    429.00,     95.17,     83.47,      1.48,     87.95,      7.22,      5.74,      4.48
HBW,Ok,A,    429.00,    179.65,    168.02,      1.79,    169.98,      9.67,      7.88,      1.95
HBO,Ok,P,    429.00,    474.82,    411.71,      6.11,    418.26,     56.56,     50.45,      6.54
HBO,Ok,A,    429.00,    864.96,    780.29,      8.95,    785.44,     79.52,     70.57,      5.15
NHB,Ok,P,    429.00,    316.59,    292.46,      2.49,    293.98,     22.61,     20.12,      1.52
NHB,Ok,A,    429.00,    316.29,    292.69,      2.38,    293.54,     22.75,     20.37,      0.85
HBSch,Ok,P,    429.00,     10.13,      5.81,      0.01,      5.81,      4.32,      0.04,         0
HBSch,Ok,A,    429.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    430.00,   2199.15,   1943.56,     28.49,   1967.96,    231.19,    188.71,     24.40
All,Ok,A,    430.00,   1071.07,    969.63,     10.50,    973.56,     97.52,     87.02,      3.92
HBW,Ok,P,    430.00,    328.10,    301.94,      5.25,    311.06,     17.05,     11.80,      9.12
HBW,Ok,A,    430.00,      2.44,      2.43,         0,      2.44,         0,         0,      0.01
HBO,Ok,P,    430.00,   1644.53,   1442.43,     21.68,   1457.18,    187.35,    165.68,     14.75
HBO,Ok,A,    430.00,    881.18,    792.24,      9.03,    795.88,     85.30,     76.27,      3.64
NHB,Ok,P,    430.00,    188.31,    175.14,      1.55,    175.67,     12.64,     11.09,      0.53
NHB,Ok,A,    430.00,    187.45,    174.96,      1.47,    175.24,     12.22,     10.75,      0.28
HBSch,Ok,P,    430.00,     38.21,     24.06,      0.02,     24.06,     14.15,      0.14,         0
HBSch,Ok,A,    430.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    431.00,   1432.77,   1271.79,     17.29,   1283.00,    149.77,    119.90,     11.20
All,Ok,A,    431.00,    811.12,    687.34,      7.10,    689.47,    121.65,     62.01,      2.13
HBW,Ok,P,    431.00,    208.74,    195.96,      3.02,    199.43,      9.31,      6.29,      3.46
HBW,Ok,A,    431.00,     15.13,     14.22,      0.13,     14.26,      0.86,      0.73,      0.04
HBO,Ok,P,    431.00,   1072.77,    946.19,     13.25,    953.64,    119.13,    105.88,      7.45
HBO,Ok,A,    431.00,    599.81,    538.27,      5.98,    540.18,     59.62,     53.65,      1.92
NHB,Ok,P,    431.00,    125.46,    116.56,      0.99,    116.85,      8.61,      7.61,      0.29
NHB,Ok,A,    431.00,    125.07,    116.88,      0.93,    117.04,      8.03,      7.10,      0.16
HBSch,Ok,P,    431.00,     25.80,     13.08,      0.02,     13.08,     12.73,      0.13,         0
HBSch,Ok,A,    431.00,     71.12,     17.98,      0.06,     17.98,     53.14,      0.53,         0
All,Ok,P,    432.00,   3702.51,   3308.19,     44.41,   3346.79,    355.72,    291.69,     38.60
All,Ok,A,    432.00,   2959.24,   2688.65,     27.64,   2699.02,    260.23,    232.59,     10.37
HBW,Ok,P,    432.00,    563.63,    522.28,      7.95,    534.98,     28.65,     20.70,     12.70
HBW,Ok,A,    432.00,    151.80,    139.87,      1.44,    140.50,     11.30,      9.87,      0.62
HBO,Ok,P,    432.00,   2455.96,   2168.84,     31.46,   2192.63,    263.33,    231.86,     23.79
HBO,Ok,A,    432.00,   2163.92,   1946.47,     21.55,   1955.11,    208.81,    187.26,      8.64
NHB,Ok,P,    432.00,    647.54,    601.52,      4.97,    603.64,     43.90,     38.93,      2.12
NHB,Ok,A,    432.00,    643.52,    602.31,      4.65,    603.41,     40.11,     35.46,      1.10
HBSch,Ok,P,    432.00,     35.39,     15.54,      0.02,     15.54,     19.84,      0.20,         0
HBSch,Ok,A,    432.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    433.00,   2142.13,   1927.87,     25.37,   1949.97,    192.16,    152.50,     22.10
All,Ok,A,    433.00,   2000.87,   1786.96,     16.56,   1793.89,    206.99,    110.27,      6.92
HBW,Ok,P,    433.00,    298.20,    275.25,      3.97,    281.73,     16.47,     12.50,      6.48
HBW,Ok,A,    433.00,    189.41,    178.39,      1.73,    179.22,     10.19,      8.46,      0.83
HBO,Ok,P,    433.00,   1459.61,   1306.51,     18.64,   1320.87,    138.74,    120.10,     14.36
HBO,Ok,A,    433.00,   1211.72,   1110.77,     12.20,   1116.22,     95.50,     83.30,      5.45
NHB,Ok,P,    433.00,    359.39,    335.63,      2.74,    336.90,     22.49,     19.76,      1.27
NHB,Ok,A,    433.00,    357.24,    336.37,      2.52,    337.01,     20.22,     17.70,      0.65
HBSch,Ok,P,    433.00,     24.93,     10.47,      0.02,     10.47,     14.46,      0.14,         0
HBSch,Ok,A,    433.00,    242.51,    161.43,      0.11,    161.43,     81.07,      0.81,         0
All,Ok,P,    434.00,   2737.20,   2496.59,     23.19,   2502.05,    235.16,    211.43,      5.45
All,Ok,A,    434.00,   5742.78,   5356.19,     59.01,   5370.60,    372.18,    313.16,     14.41
HBW,Ok,P,    434.00,      8.01,      7.02,      0.14,      7.10,      0.91,      0.77,      0.08
HBW,Ok,A,    434.00,    521.53,    504.33,      6.01,    507.06,     14.48,      8.47,      2.73
HBO,Ok,P,    434.00,     60.59,     54.43,      0.63,     55.64,      4.95,      4.32,      1.21
HBO,Ok,A,    434.00,   2562.89,   2429.07,     31.58,   2438.47,    124.42,     92.84,      9.41
NHB,Ok,P,    434.00,   2667.04,   2434.12,     22.42,   2438.29,    228.76,    206.34,      4.17
NHB,Ok,A,    434.00,   2658.35,   2422.80,     21.43,   2425.07,    233.28,    211.85,      2.27
HBSch,Ok,P,    434.00,      1.56,      1.02,      0.00,      1.02,      0.54,      0.01,         0
HBSch,Ok,A,    434.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    435.00,    478.23,    420.33,      5.86,    426.85,     51.38,     42.61,      6.52
All,Ok,A,    435.00,    734.67,    673.62,      7.22,    678.09,     56.58,     49.36,      4.47
HBW,Ok,P,    435.00,     59.83,     53.66,      0.96,     55.85,      3.99,      3.03,      2.18
HBW,Ok,A,    435.00,    105.21,     99.23,      1.02,    100.33,      4.88,      3.86,      1.10
HBO,Ok,P,    435.00,    304.33,    263.98,      4.04,    267.93,     36.41,     32.37,      3.94
HBO,Ok,A,    435.00,    522.12,    475.03,      5.37,    478.17,     43.95,     38.58,      3.14
NHB,Ok,P,    435.00,    107.41,     98.97,      0.87,     99.36,      8.05,      7.18,      0.39
NHB,Ok,A,    435.00,    107.34,     99.36,      0.83,     99.60,      7.75,      6.92,      0.24
HBSch,Ok,P,    435.00,      6.65,      3.72,      0.00,      3.72,      2.93,      0.03,         0
HBSch,Ok,A,    435.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    436.00,   2522.01,   2204.02,     30.84,   2227.67,    294.34,    250.98,     23.65
All,Ok,A,    436.00,   2493.76,   2264.04,     24.50,   2275.00,    218.76,    193.10,     10.96
HBW,Ok,P,    436.00,    349.24,    313.47,      5.31,    320.55,     28.69,     23.38,      7.08
HBW,Ok,A,    436.00,    222.59,    206.30,      2.28,    207.60,     15.00,     12.71,      1.30
HBO,Ok,P,    436.00,   1597.04,   1375.64,     21.07,   1390.49,    206.55,    185.48,     14.85
HBO,Ok,A,    436.00,   1722.39,   1552.18,     18.01,   1560.82,    161.57,    143.57,      8.64
NHB,Ok,P,    436.00,    550.94,    502.78,      4.44,    504.50,     46.44,     42.00,      1.72
NHB,Ok,A,    436.00,    546.42,    504.38,      4.21,    505.40,     41.02,     36.81,      1.02
HBSch,Ok,P,    436.00,     24.80,     12.13,      0.02,     12.13,     12.67,      0.13,         0
HBSch,Ok,A,    436.00,      2.35,      1.18,      0.00,      1.18,      1.17,      0.01,         0
All,Ok,P,    437.00,   7141.53,   6248.62,     72.40,   6292.27,    849.25,    766.03,     43.65
All,Ok,A,    437.00,  15374.94,  13730.02,    215.87,  13927.32,   1447.62,   1229.97,    197.30
HBW,Ok,P,    437.00,    212.98,    158.56,      4.10,    162.49,     50.50,     46.40,      3.92
HBW,Ok,A,    437.00,   2095.36,   1940.74,     28.69,   1979.66,    115.71,     87.02,     38.91
HBO,Ok,P,    437.00,   1069.43,    910.46,     14.97,    922.99,    146.45,    131.48,     12.52
HBO,Ok,A,    437.00,   7481.98,   6743.88,    119.49,   6869.46,    612.52,    493.03,    125.58
NHB,Ok,P,    437.00,   5833.01,   5164.44,     53.32,   5191.65,    641.36,    588.04,     27.20
NHB,Ok,A,    437.00,   5793.98,   5043.57,     67.70,   5076.37,    717.61,    649.91,     32.80
HBSch,Ok,P,    437.00,     26.10,     15.16,      0.01,     15.16,     10.94,      0.11,         0
HBSch,Ok,A,    437.00,      3.62,      1.83,      0.00,      1.83,      1.79,      0.02,         0
All,Ok,P,    438.00,    980.34,    892.02,     11.05,    893.93,     86.41,     71.23,      1.90
All,Ok,A,    438.00,    517.81,    486.16,      5.22,    486.27,     31.55,     26.33,      0.11
HBW,Ok,P,    438.00,    157.62,    149.22,      1.86,    150.16,      7.46,      5.61,      0.94
HBW,Ok,A,    438.00,      1.19,      1.19,         0,      1.19,         0,         0,         0
HBO,Ok,P,    438.00,    718.80,    649.76,      8.43,    650.66,     68.15,     59.72,      0.90
HBO,Ok,A,    438.00,    426.10,    400.38,      4.55,    400.49,     25.61,     21.06,      0.10
NHB,Ok,P,    438.00,     91.31,     84.63,      0.75,     84.70,      6.62,      5.86,      0.06
NHB,Ok,A,    438.00,     90.53,     84.58,      0.67,     84.59,      5.94,      5.27,      0.01
HBSch,Ok,P,    438.00,     12.60,      8.41,      0.01,      8.41,      4.19,      0.04,         0
HBSch,Ok,A,    438.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    439.00,   1656.06,   1424.38,     18.47,   1436.84,    219.22,    192.25,     12.47
All,Ok,A,    439.00,   3590.74,   3301.87,     35.47,   3319.53,    271.21,    235.75,     17.66
HBW,Ok,P,    439.00,    204.72,    171.89,      2.82,    175.58,     29.14,     26.32,      3.69
HBW,Ok,A,    439.00,    701.49,    661.51,      6.75,    665.84,     35.65,     28.90,      4.33
HBO,Ok,P,    439.00,    984.34,    838.05,     12.21,    845.41,    138.93,    126.72,      7.36
HBO,Ok,A,    439.00,   2442.79,   2231.73,     25.43,   2244.31,    198.48,    173.05,     12.58
NHB,Ok,P,    439.00,    449.68,    405.71,      3.43,    407.12,     42.56,     39.13,      1.41
NHB,Ok,A,    439.00,    446.46,    408.62,      3.29,    409.38,     37.08,     33.80,      0.75
HBSch,Ok,P,    439.00,     17.31,      8.72,      0.01,      8.72,      8.59,      0.09,         0
HBSch,Ok,A,    439.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    440.00,   3493.69,   3058.59,     30.13,   3076.62,    417.07,    382.67,     18.03
All,Ok,A,    440.00,  11470.33,  10600.26,    108.32,  10658.93,    811.40,    703.09,     58.66
HBW,Ok,P,    440.00,    132.26,     98.61,      1.83,    100.07,     32.19,     30.36,      1.47
HBW,Ok,A,    440.00,   3802.56,   3623.85,     36.09,   3649.34,    153.23,    117.14,     25.49
HBO,Ok,P,    440.00,    627.84,    529.99,      7.27,    535.56,     92.28,     85.01,      5.58
HBO,Ok,A,    440.00,   4970.20,   4550.36,     52.26,   4577.85,    392.34,    340.08,     27.50
NHB,Ok,P,    440.00,   2723.59,   2424.32,     21.02,   2435.31,    288.28,    267.26,     10.99
NHB,Ok,A,    440.00,   2697.57,   2426.06,     19.97,   2431.74,    265.84,    245.87,      5.68
HBSch,Ok,P,    440.00,      9.99,      5.67,      0.01,      5.67,      4.32,      0.04,         0
HBSch,Ok,A,    440.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    441.00,   2095.12,   1886.69,     21.29,   1892.66,    202.46,    174.67,      5.97
All,Ok,A,    441.00,   2135.84,   1970.58,     19.82,   1972.83,    163.01,    143.19,      2.25
HBW,Ok,P,    441.00,    208.75,    190.45,      2.65,    192.17,     16.59,     13.93,      1.71
HBW,Ok,A,    441.00,    186.85,    177.85,      1.78,    178.08,      8.77,      6.99,      0.23
HBO,Ok,P,    441.00,    968.06,    859.45,     11.48,    862.39,    105.67,     94.19,      2.94
HBO,Ok,A,    441.00,   1057.55,    969.95,     11.50,    971.49,     86.06,     74.56,      1.54
NHB,Ok,P,    441.00,    901.71,    826.77,      7.15,    828.08,     73.63,     66.48,      1.31
NHB,Ok,A,    441.00,    891.45,    822.78,      6.54,    823.26,     68.19,     61.65,      0.48
HBSch,Ok,P,    441.00,     16.60,     10.02,      0.01,     10.02,      6.58,      0.07,         0
HBSch,Ok,A,    441.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    442.00,   1475.41,   1317.55,     15.76,   1326.85,    148.56,    125.64,      9.30
All,Ok,A,    442.00,   1789.57,   1641.64,     17.04,   1647.05,    142.51,    125.47,      5.42
HBW,Ok,P,    442.00,    205.06,    186.84,      2.53,    189.87,     15.20,     12.66,      3.02
HBW,Ok,A,    442.00,    121.48,    114.83,      1.06,    115.27,      6.21,      5.15,      0.44
HBO,Ok,P,    442.00,    960.20,    849.94,     11.00,    855.48,    104.72,     93.72,      5.54
HBO,Ok,A,    442.00,   1378.10,   1257.50,     13.89,   1262.10,    116.00,    102.11,      4.60
NHB,Ok,P,    442.00,    293.67,    271.53,      2.22,    272.27,     21.40,     19.19,      0.74
NHB,Ok,A,    442.00,    289.99,    269.31,      2.09,    269.69,     20.30,     18.22,      0.37
HBSch,Ok,P,    442.00,     16.47,      9.23,      0.01,      9.23,      7.24,      0.07,         0
HBSch,Ok,A,    442.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    443.00,   2991.01,   2734.79,     28.72,   2746.10,    244.91,    203.40,     11.31
All,Ok,A,    443.00,   3176.71,   2892.25,     27.42,   2898.07,    278.64,    198.28,      5.82
HBW,Ok,P,    443.00,    381.24,    352.00,      4.28,    355.43,     25.81,     21.53,      3.43
HBW,Ok,A,    443.00,    473.74,    447.50,      4.16,    448.63,     25.10,     20.95,      1.13
HBO,Ok,P,    443.00,   1603.60,   1451.70,     17.27,   1458.07,    145.54,    128.26,      6.37
HBO,Ok,A,    443.00,   1665.41,   1521.46,     16.58,   1525.36,    140.05,    123.47,      3.90
NHB,Ok,P,    443.00,    976.50,    914.37,      7.15,    915.88,     60.62,     53.48,      1.51
NHB,Ok,A,    443.00,    963.47,    902.73,      6.62,    903.52,     59.95,     53.33,      0.79
HBSch,Ok,P,    443.00,     29.66,     16.73,      0.02,     16.73,     12.94,      0.13,         0
HBSch,Ok,A,    443.00,     74.09,     20.56,      0.06,     20.56,     53.53,      0.53,         0
All,Ok,P,    444.00,   2675.98,   2472.14,     26.56,   2475.96,    200.02,    160.17,      3.82
All,Ok,A,    444.00,   1253.57,   1148.49,     11.62,   1148.58,    104.99,     93.37,      0.09
HBW,Ok,P,    444.00,    452.18,    438.29,      4.52,    440.36,     11.82,      7.30,      2.07
HBW,Ok,A,    444.00,      3.48,      3.48,         0,      3.48,         0,         0,         0
HBO,Ok,P,    444.00,   1955.00,   1790.82,     20.37,   1792.47,    162.53,    142.17,      1.65
HBO,Ok,A,    444.00,   1027.92,    935.25,     10.10,    935.33,     92.59,     82.49,      0.08
NHB,Ok,P,    444.00,    225.75,    213.44,      1.65,    213.53,     12.22,     10.57,      0.09
NHB,Ok,A,    444.00,    222.17,    209.77,      1.52,    209.78,     12.40,     10.88,      0.01
HBSch,Ok,P,    444.00,     43.05,     29.60,      0.02,     29.60,     13.45,      0.13,         0
HBSch,Ok,A,    444.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    445.00,   1035.80,    979.77,      9.74,    981.29,     54.51,     42.40,      1.52
All,Ok,A,    445.00,    497.49,    463.42,      4.48,    463.42,     34.06,     29.58,         0
HBW,Ok,P,    445.00,    171.58,    168.10,      1.55,    168.87,      2.71,      1.16,      0.76
HBW,Ok,A,    445.00,      1.39,      1.39,         0,      1.39,         0,         0,         0
HBO,Ok,P,    445.00,    760.23,    713.33,      7.57,    714.05,     46.17,     38.60,      0.73
HBO,Ok,A,    445.00,    408.87,    378.07,      3.91,    378.07,     30.80,     26.89,         0
NHB,Ok,P,    445.00,     88.36,     85.10,      0.62,     85.13,      3.24,      2.62,      0.03
NHB,Ok,A,    445.00,     87.23,     83.96,      0.57,     83.96,      3.27,      2.70,         0
HBSch,Ok,P,    445.00,     15.64,     13.24,      0.00,     13.24,      2.39,      0.02,         0
HBSch,Ok,A,    445.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    446.00,   1610.09,   1485.25,     14.20,   1487.86,    122.23,     99.50,      2.61
All,Ok,A,    446.00,   1211.60,   1112.04,     10.04,   1112.67,     98.94,     88.89,      0.63
HBW,Ok,P,    446.00,    219.68,    211.67,      2.00,    212.67,      7.01,      5.02,      1.00
HBW,Ok,A,    446.00,     83.67,     79.14,      0.65,     79.20,      4.47,      3.82,      0.06
HBO,Ok,P,    446.00,    986.32,    899.61,      9.74,    901.05,     85.27,     75.52,      1.44
HBO,Ok,A,    446.00,    749.78,    676.14,      7.03,    676.62,     73.16,     66.12,      0.48
NHB,Ok,P,    446.00,    384.88,    363.39,      2.44,    363.56,     21.31,     18.87,      0.17
NHB,Ok,A,    446.00,    378.16,    356.76,      2.36,    356.85,     21.31,     18.95,      0.09
HBSch,Ok,P,    446.00,     19.21,     10.58,      0.01,     10.58,      8.63,      0.09,         0
HBSch,Ok,A,    446.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    447.00,   2753.18,   2616.11,     23.33,   2619.55,    133.63,     98.73,      3.44
All,Ok,A,    447.00,   1947.50,   1844.87,     15.41,   1844.88,    102.61,     87.20,      0.01
HBW,Ok,P,    447.00,    375.24,    366.11,      3.39,    367.74,      7.50,      4.11,      1.63
HBW,Ok,A,    447.00,     66.47,     63.28,      0.47,     63.28,      3.19,      2.72,         0
HBO,Ok,P,    447.00,   1858.07,   1756.07,     17.51,   1757.74,    100.34,     82.83,      1.67
HBO,Ok,A,    447.00,   1414.03,   1328.81,     12.42,   1328.82,     85.21,     72.79,      0.01
NHB,Ok,P,    447.00,    472.77,    458.55,      2.41,    458.69,     14.09,     11.68,      0.13
NHB,Ok,A,    447.00,    466.99,    452.78,      2.52,    452.78,     14.21,     11.69,      0.00
HBSch,Ok,P,    447.00,     47.10,     35.39,      0.02,     35.39,     11.71,      0.12,         0
HBSch,Ok,A,    447.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    448.00,   4516.26,   4213.28,     42.04,   4224.92,    291.34,    231.34,     11.64
All,Ok,A,    448.00,   3509.08,   3298.83,     28.72,   3301.96,    207.12,    178.40,      3.14
HBW,Ok,P,    448.00,    628.53,    596.18,      7.01,    599.91,     28.62,     21.61,      3.73
HBW,Ok,A,    448.00,    291.92,    274.05,      2.48,    274.38,     17.54,     15.06,      0.33
HBO,Ok,P,    448.00,   3056.41,   2835.03,     30.59,   2842.51,    213.91,    183.31,      7.47
HBO,Ok,A,    448.00,   2467.35,   2305.95,     21.77,   2308.51,    158.84,    137.07,      2.56
NHB,Ok,P,    448.00,    757.65,    726.57,      4.41,    727.00,     30.65,     26.24,      0.43
NHB,Ok,A,    448.00,    749.82,    718.82,      4.48,    719.07,     30.75,     26.27,      0.25
HBSch,Ok,P,    448.00,     73.67,     55.51,      0.03,     55.51,     18.16,      0.18,         0
HBSch,Ok,A,    448.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    449.00,   1520.00,   1463.54,     11.85,   1465.99,     54.01,     36.67,      2.45
All,Ok,A,    449.00,    788.27,    751.96,      6.32,    751.96,     36.31,     29.99,         0
HBW,Ok,P,    449.00,    233.55,    230.57,      1.53,    231.71,      1.84,      0.32,      1.13
HBW,Ok,A,    449.00,      1.54,      1.54,         0,      1.54,         0,         0,         0
HBO,Ok,P,    449.00,   1126.63,   1081.18,      9.71,   1082.44,     44.18,     34.47,      1.26
HBO,Ok,A,    449.00,    653.86,    620.05,      5.69,    620.05,     33.81,     28.13,         0
NHB,Ok,P,    449.00,    134.86,    132.39,      0.59,    132.44,      2.42,      1.83,      0.05
NHB,Ok,A,    449.00,    132.86,    130.37,      0.64,    130.37,      2.50,      1.86,         0
HBSch,Ok,P,    449.00,     24.96,     19.40,      0.01,     19.40,      5.56,      0.06,         0
HBSch,Ok,A,    449.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    450.00,   1544.38,   1458.42,     13.70,   1461.33,     83.05,     60.97,      2.91
All,Ok,A,    450.00,   1232.21,   1130.11,      8.44,   1130.49,    101.72,     48.41,      0.38
HBW,Ok,P,    450.00,    225.13,    217.81,      2.16,    218.90,      6.23,      4.07,      1.09
HBW,Ok,A,    450.00,    105.72,    101.65,      0.76,    101.68,      4.04,      3.28,      0.04
HBO,Ok,P,    450.00,   1112.40,   1047.51,     10.58,   1049.26,     63.14,     52.57,      1.75
HBO,Ok,A,    450.00,    751.38,    703.98,      6.61,    704.30,     47.07,     40.46,      0.32
NHB,Ok,P,    450.00,    179.97,    174.71,      0.95,    174.78,      5.19,      4.25,      0.07
NHB,Ok,A,    450.00,    178.19,    172.95,      0.99,    172.98,      5.22,      4.22,      0.02
HBSch,Ok,P,    450.00,     26.87,     18.39,      0.01,     18.39,      8.48,      0.08,         0
HBSch,Ok,A,    450.00,    196.92,    151.53,      0.07,    151.53,     45.39,      0.45,         0
All,Ok,P,    451.00,    700.43,    664.79,      4.50,    665.90,     34.53,     29.99,      1.11
All,Ok,A,    451.00,   1721.52,   1634.59,     13.84,   1636.95,     84.57,     70.73,      2.37
HBW,Ok,P,    451.00,      1.16,      1.05,      0.02,      1.06,      0.10,      0.08,      0.01
HBW,Ok,A,    451.00,    292.73,    286.88,      2.38,    287.57,      5.17,      2.78,      0.68
HBO,Ok,P,    451.00,     16.88,     15.72,      0.09,     16.15,      0.74,      0.64,      0.43
HBO,Ok,A,    451.00,    751.47,    704.80,      7.09,    706.11,     45.36,     38.27,      1.31
NHB,Ok,P,    451.00,    682.22,    647.88,      4.39,    648.56,     33.65,     29.27,      0.68
NHB,Ok,A,    451.00,    677.31,    642.91,      4.37,    643.28,     34.03,     29.67,      0.37
HBSch,Ok,P,    451.00,      0.17,      0.13,         0,      0.13,      0.04,      0.00,         0
HBSch,Ok,A,    451.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    452.00,    370.55,    358.31,      2.82,    358.78,     11.76,      8.14,      0.48
All,Ok,A,    452.00,    198.99,    190.59,      1.62,    190.59,      8.40,      6.79,         0
HBW,Ok,P,    452.00,     55.57,     54.86,      0.38,     55.06,      0.51,      0.13,      0.20
HBW,Ok,A,    452.00,      0.40,      0.40,         0,      0.40,         0,         0,         0
HBO,Ok,P,    452.00,    276.10,    265.98,      2.28,    266.25,      9.85,      7.57,      0.27
HBO,Ok,A,    452.00,    165.27,    157.48,      1.45,    157.48,      7.79,      6.34,         0
NHB,Ok,P,    452.00,     33.47,     32.87,      0.16,     32.88,      0.59,      0.43,      0.01
NHB,Ok,A,    452.00,     33.32,     32.70,      0.17,     32.70,      0.61,      0.45,         0
HBSch,Ok,P,    452.00,      5.41,      4.60,      0.00,      4.60,      0.81,      0.01,         0
HBSch,Ok,A,    452.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    453.00,   2890.53,   2730.59,     23.47,   2734.93,    155.60,    122.41,      4.34
All,Ok,A,    453.00,   2918.22,   2773.72,     23.09,   2774.55,    143.67,    120.58,      0.82
HBW,Ok,P,    453.00,    320.97,    304.85,      3.17,    306.29,     14.68,     11.51,      1.44
HBW,Ok,A,    453.00,    317.89,    304.85,      2.57,    304.98,     12.91,     10.34,      0.13
HBO,Ok,P,    453.00,   1592.12,   1496.60,     15.17,   1499.14,     92.98,     77.82,      2.54
HBO,Ok,A,    453.00,   1673.08,   1580.07,     15.26,   1580.64,     92.44,     77.18,      0.57
NHB,Ok,P,    453.00,    937.57,    899.12,      5.11,    899.48,     38.10,     32.99,      0.36
NHB,Ok,A,    453.00,    927.25,    888.80,      5.26,    888.92,     38.33,     33.06,      0.12
HBSch,Ok,P,    453.00,     39.86,     30.02,      0.02,     30.02,      9.84,      0.10,         0
HBSch,Ok,A,    453.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    454.00,   1192.06,   1110.47,     10.89,   1114.54,     77.52,     61.25,      4.07
All,Ok,A,    454.00,   1042.88,    990.78,      8.42,    992.64,     50.24,     40.39,      1.85
HBW,Ok,P,    454.00,    157.38,    147.07,      1.79,    148.14,      9.24,      7.45,      1.07
HBW,Ok,A,    454.00,    267.89,    258.25,      2.19,    258.94,      8.95,      6.77,      0.69
HBO,Ok,P,    454.00,    789.10,    732.73,      7.75,    735.53,     53.58,     45.83,      2.80
HBO,Ok,A,    454.00,    549.49,    517.86,      4.88,    518.87,     30.61,     25.74,      1.02
NHB,Ok,P,    454.00,    226.29,    216.83,      1.35,    217.03,      9.26,      7.92,      0.20
NHB,Ok,A,    454.00,    223.94,    214.56,      1.35,    214.71,      9.22,      7.87,      0.15
HBSch,Ok,P,    454.00,     19.29,     13.85,      0.01,     13.85,      5.44,      0.05,         0
HBSch,Ok,A,    454.00,      1.57,      0.11,      0.00,      0.11,      1.45,      0.01,         0
All,Ok,P,    455.00,   3898.61,   3594.78,     38.11,   3614.71,    283.89,    232.30,     19.93
All,Ok,A,    455.00,   3479.07,   3280.29,     29.64,   3287.97,    191.10,    161.46,      7.68
HBW,Ok,P,    455.00,    484.11,    447.14,      6.12,    452.67,     31.44,     25.32,      5.53
HBW,Ok,A,    455.00,    328.88,    309.48,      2.91,    310.42,     18.46,     15.55,      0.93
HBO,Ok,P,    455.00,   2392.93,   2195.37,     25.64,   2208.56,    184.37,    158.73,     13.20
HBO,Ok,A,    455.00,   2197.21,   2073.32,     20.51,   2079.37,    117.83,     97.33,      6.05
NHB,Ok,P,    455.00,    959.77,    904.13,      6.33,    905.32,     54.44,     48.12,      1.20
NHB,Ok,A,    455.00,    952.99,    897.48,      6.22,    898.18,     54.81,     48.59,      0.70
HBSch,Ok,P,    455.00,     61.80,     48.15,      0.03,     48.15,     13.65,      0.14,         0
HBSch,Ok,A,    455.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    456.00,   1013.31,    971.16,      7.97,    972.82,     40.49,     25.59,      1.66
All,Ok,A,    456.00,    439.70,    419.22,      3.72,    419.22,     20.49,     16.77,         0
HBW,Ok,P,    456.00,    149.71,    147.36,      1.06,    148.15,      1.55,      0.50,      0.79
HBW,Ok,A,    456.00,      0.83,      0.83,         0,      0.83,         0,         0,         0
HBO,Ok,P,    456.00,    766.92,    735.68,      6.54,    736.52,     30.41,     23.87,      0.84
