Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Ok,P,   2659.00,    339.43,    302.27,      3.35,    303.68,     35.75,     32.40,      1.41
HBO,Ok,A,   2659.00,   1542.04,   1430.89,     13.84,   1434.47,    107.57,     93.73,      3.58
NHB,Ok,P,   2659.00,    581.99,    535.72,      3.48,    536.61,     45.38,     41.90,      0.89
NHB,Ok,A,   2659.00,    576.43,    532.00,      3.53,    532.90,     43.53,     40.00,      0.90
HBSch,Ok,P,   2659.00,      6.60,      3.70,      0.00,      3.70,      2.90,      0.03,         0
HBSch,Ok,A,   2659.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2660.00,   5194.72,   4706.61,     44.54,   4716.46,    478.26,    400.37,      9.84
All,Ok,A,   2660.00,   4509.78,   4155.72,     36.84,   4161.05,    348.73,    311.89,      5.34
HBW,Ok,P,   2660.00,    593.21,    522.49,      6.85,    525.13,     68.08,     61.23,      2.64
HBW,Ok,A,   2660.00,    658.31,    602.62,      6.83,    604.00,     54.31,     47.48,      1.39
HBO,Ok,P,   2660.00,   2851.09,   2587.30,     27.50,   2593.44,    257.66,    230.16,      6.14
HBO,Ok,A,   2660.00,   2195.08,   2014.93,     19.87,   2017.79,    177.29,    157.42,      2.86
NHB,Ok,P,   2660.00,   1671.99,   1552.14,     10.14,   1553.21,    118.78,    108.64,      1.07
NHB,Ok,A,   2660.00,   1656.39,   1538.17,     10.14,   1539.25,    117.14,    107.00,      1.09
HBSch,Ok,P,   2660.00,     78.42,     44.68,      0.04,     44.68,     33.74,      0.34,         0
HBSch,Ok,A,   2660.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2661.00,   5154.66,   4604.69,     37.60,   4616.49,    538.17,    489.52,     11.80
All,Ok,A,   2661.00,   7098.02,   6524.70,     59.34,   6535.84,    562.18,    502.83,     11.14
HBW,Ok,P,   2661.00,    380.07,    322.03,      3.86,    325.10,     54.97,     51.11,      3.07
HBW,Ok,A,   2661.00,    917.01,    845.80,     11.26,    848.83,     68.17,     56.92,      3.04
HBO,Ok,P,   2661.00,   1696.26,   1515.70,     15.53,   1521.52,    174.74,    159.21,      5.82
HBO,Ok,A,   2661.00,   3173.20,   2974.39,     29.96,   2979.34,    193.86,    163.90,      4.96
NHB,Ok,P,   2661.00,   3045.15,   2744.96,     18.19,   2747.88,    297.27,    279.08,      2.91
NHB,Ok,A,   2661.00,   3007.81,   2704.51,     18.13,   2707.66,    300.15,    282.02,      3.15
HBSch,Ok,P,   2661.00,     33.18,     22.00,      0.02,     22.00,     11.19,      0.11,         0
HBSch,Ok,A,   2661.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2662.00,   4308.90,   3833.80,     27.08,   3838.01,    470.89,    443.81,      4.21
All,Ok,A,   2662.00,  10011.06,   9208.07,     83.42,   9224.38,    786.68,    703.27,     16.31
HBW,Ok,P,   2662.00,         0,         0,         0,         0,         0,         0,         0
HBW,Ok,A,   2662.00,    775.05,    737.25,      9.50,    740.54,     34.52,     25.01,      3.28
HBO,Ok,P,   2662.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,A,   2662.00,   4972.95,   4691.39,     47.11,   4699.81,    273.14,    226.03,      8.42
NHB,Ok,P,   2662.00,   4308.90,   3833.80,     27.08,   3838.01,    470.89,    443.81,      4.21
NHB,Ok,A,   2662.00,   4263.06,   3779.43,     26.81,   3784.04,    479.03,    452.22,      4.60
HBSch,Ok,P,   2662.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Ok,A,   2662.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2663.00,   5669.54,   5093.32,     38.09,   5101.52,    568.03,    527.01,      8.20
All,Ok,A,   2663.00,   9653.41,   8865.80,     76.80,   8881.85,    771.57,    694.76,     16.05
HBW,Ok,P,   2663.00,    123.91,    106.20,      1.42,    107.19,     16.73,     15.31,      0.99
HBW,Ok,A,   2663.00,    896.66,    842.58,     10.69,    846.36,     50.30,     39.61,      3.78
HBO,Ok,P,   2663.00,    542.84,    488.69,      5.19,    490.61,     52.23,     47.04,      1.92
HBO,Ok,A,   2663.00,   3819.49,   3592.10,     34.97,   3598.91,    220.58,    185.61,      6.81
NHB,Ok,P,   2663.00,   4992.89,   4491.49,     31.48,   4496.77,    496.11,    464.64,      5.29
NHB,Ok,A,   2663.00,   4937.26,   4431.12,     31.14,   4436.58,    500.68,    469.54,      5.46
HBSch,Ok,P,   2663.00,      9.90,      6.95,      0.00,      6.95,      2.95,      0.03,         0
HBSch,Ok,A,   2663.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2664.00,   3734.04,   3354.75,     28.98,   3365.16,    368.88,    331.78,     10.40
All,Ok,A,   2664.00,   6025.60,   5567.69,     49.43,   5578.64,    446.96,    397.53,     10.96
HBW,Ok,P,   2664.00,    330.74,    288.05,      3.55,    290.78,     39.96,     36.41,      2.73
HBW,Ok,A,   2664.00,    843.63,    783.21,      8.94,    786.11,     57.51,     48.58,      2.91
HBO,Ok,P,   2664.00,   1431.58,   1279.21,     13.75,   1284.50,    147.08,    133.33,      5.29
HBO,Ok,A,   2664.00,   3258.79,   3032.18,     28.78,   3037.83,    220.95,    192.17,      5.65
NHB,Ok,P,   2664.00,   1944.56,   1768.54,     11.67,   1770.93,    173.63,    161.96,      2.38
NHB,Ok,A,   2664.00,   1923.19,   1752.30,     11.71,   1754.70,    168.49,    156.78,      2.40
HBSch,Ok,P,   2664.00,     27.16,     18.95,      0.01,     18.95,      8.21,      0.08,         0
HBSch,Ok,A,   2664.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2665.00,   1442.98,   1317.62,      9.01,   1320.00,    122.98,    113.25,      2.38
All,Ok,A,   2665.00,   4821.43,   4491.07,     40.62,   4502.89,    318.54,    277.92,     11.83
HBW,Ok,P,   2665.00,     16.82,     13.92,      0.19,     14.05,      2.77,      2.58,      0.13
HBW,Ok,A,   2665.00,    993.93,    945.13,      9.96,    949.77,     44.16,     34.19,      4.64
HBO,Ok,P,   2665.00,     87.32,     78.00,      0.78,     78.27,      9.05,      8.27,      0.27
HBO,Ok,A,   2665.00,   2501.11,   2328.11,     22.51,   2333.35,    167.77,    145.25,      5.24
NHB,Ok,P,   2665.00,   1337.41,   1225.00,      8.05,   1226.97,    110.44,    102.39,      1.98
NHB,Ok,A,   2665.00,   1326.39,   1217.82,      8.14,   1219.77,    106.62,     98.48,      1.95
HBSch,Ok,P,   2665.00,      1.42,      0.70,      0.00,      0.70,      0.72,      0.01,         0
HBSch,Ok,A,   2665.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2666.00,   1909.64,   1734.97,     15.09,   1741.23,    168.41,    149.90,      6.26
All,Ok,A,   2666.00,   3223.08,   2988.49,     26.45,   2995.60,    227.48,    201.04,      7.11
HBW,Ok,P,   2666.00,    142.83,    124.74,      1.61,    126.18,     16.64,     15.04,      1.44
HBW,Ok,A,   2666.00,    460.98,    433.14,      4.62,    435.24,     25.75,     21.12,      2.09
HBO,Ok,P,   2666.00,    601.37,    538.34,      6.49,    541.56,     59.81,     53.32,      3.21
HBO,Ok,A,   2666.00,   1614.82,   1494.75,     14.76,   1498.19,    116.63,    101.87,      3.44
NHB,Ok,P,   2666.00,   1157.55,   1067.44,      6.99,   1069.05,     88.50,     81.51,      1.61
NHB,Ok,A,   2666.00,   1147.28,   1060.59,      7.07,   1062.17,     85.11,     78.04,      1.58
HBSch,Ok,P,   2666.00,      7.89,      4.44,      0.00,      4.44,      3.45,      0.03,         0
HBSch,Ok,A,   2666.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2667.00,   1650.25,   1483.30,     15.02,   1487.95,    162.31,    135.12,      4.65
All,Ok,A,   2667.00,   1537.49,   1424.08,     13.60,   1426.20,    111.30,     97.70,      2.11
HBW,Ok,P,   2667.00,    235.94,    211.68,      2.54,    213.23,     22.71,     20.16,      1.55
HBW,Ok,A,   2667.00,    250.10,    232.31,      2.63,    232.86,     17.24,     14.61,      0.54
HBO,Ok,P,   2667.00,   1085.23,    976.60,     10.61,    979.43,    105.80,     95.19,      2.82
HBO,Ok,A,   2667.00,    986.58,    911.69,      9.10,    913.01,     73.57,     64.47,      1.32
NHB,Ok,P,   2667.00,    304.16,    282.40,      1.85,    282.67,     21.49,     19.64,      0.28
NHB,Ok,A,   2667.00,    300.82,    280.08,      1.87,    280.33,     20.49,     18.62,      0.26
HBSch,Ok,P,   2667.00,     24.92,     12.61,      0.02,     12.61,     12.31,      0.12,         0
HBSch,Ok,A,   2667.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2668.00,   1207.94,   1099.76,     11.16,   1102.36,    105.58,     89.55,      2.60
All,Ok,A,   2668.00,   2077.46,   1896.88,     18.09,   1898.47,    178.99,    117.12,      1.59
HBW,Ok,P,   2668.00,    166.42,    148.45,      1.87,    149.38,     17.05,     15.18,      0.93
HBW,Ok,A,   2668.00,    392.88,    369.31,      4.05,    369.79,     23.09,     19.04,      0.47
HBO,Ok,P,   2668.00,    679.75,    615.91,      7.17,    617.39,     62.36,     55.19,      1.47
HBO,Ok,A,   2668.00,   1256.95,   1164.67,     11.83,   1165.63,     91.32,     79.48,      0.96
NHB,Ok,P,   2668.00,    352.96,    331.52,      2.12,    331.71,     21.25,     19.13,      0.20
NHB,Ok,A,   2668.00,    349.59,    329.15,      2.15,    329.30,     20.30,     18.15,      0.15
HBSch,Ok,P,   2668.00,      8.80,      3.88,      0.01,      3.88,      4.93,      0.05,         0
HBSch,Ok,A,   2668.00,     78.04,     33.75,      0.06,     33.75,     44.29,      0.44,         0
All,Ok,P,   2669.00,   4499.47,   4065.21,     39.08,   4075.33,    424.14,    356.38,     10.13
All,Ok,A,   2669.00,   3319.86,   3041.88,     29.05,   3045.15,    274.71,    245.67,      3.26
HBW,Ok,P,   2669.00,    563.64,    515.95,      6.00,    519.42,     44.22,     38.22,      3.47
HBW,Ok,A,   2669.00,    271.33,    245.48,      3.22,    245.94,     25.39,     22.17,      0.46
HBO,Ok,P,   2669.00,   2959.71,   2673.83,     27.67,   2679.97,    279.74,    252.07,      6.14
HBO,Ok,A,   2669.00,   2184.30,   2002.68,     20.46,   2004.98,    179.32,    158.86,      2.30
NHB,Ok,P,   2669.00,    874.84,    803.16,      5.36,    803.68,     71.16,     65.80,      0.52
NHB,Ok,A,   2669.00,    864.23,    793.72,      5.36,    794.23,     70.00,     64.64,      0.51
HBSch,Ok,P,   2669.00,    101.27,     72.26,      0.05,     72.26,     29.02,      0.29,         0
HBSch,Ok,A,   2669.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2670.00,   2910.96,   2667.37,     26.23,   2671.71,    239.25,    189.88,      4.34
All,Ok,A,   2670.00,   2931.73,   2661.36,     25.90,   2661.43,    270.30,    178.04,      0.07
HBW,Ok,P,   2670.00,    415.72,    382.00,      4.54,    384.20,     31.52,     26.98,      2.20
HBW,Ok,A,   2670.00,    357.97,    330.24,      4.02,    330.25,     27.73,     23.71,      0.01
HBO,Ok,P,   2670.00,   1926.40,   1767.89,     18.47,   1769.87,    156.52,    138.06,      1.99
HBO,Ok,A,   2670.00,   1948.33,   1800.57,     18.60,   1800.62,    147.71,    129.11,      0.06
NHB,Ok,P,   2670.00,    523.74,    495.77,      3.20,    495.93,     27.81,     24.61,      0.16
NHB,Ok,A,   2670.00,    517.65,    489.91,      3.20,    489.91,     27.74,     24.54,      0.01
HBSch,Ok,P,   2670.00,     45.10,     21.71,      0.03,     21.71,     23.40,      0.23,         0
HBSch,Ok,A,   2670.00,    107.78,     40.66,      0.09,     40.66,     67.13,      0.67,         0
All,Ok,P,   2671.00,   3118.99,   2893.54,     28.16,   2897.72,    221.27,    161.19,      4.18
All,Ok,A,   2671.00,   1748.67,   1632.31,     15.37,   1632.31,    116.37,    100.99,         0
HBW,Ok,P,   2671.00,    459.28,    434.14,      4.75,    436.25,     23.03,     18.28,      2.11
HBW,Ok,A,   2671.00,    109.67,    100.83,      1.11,    100.83,      8.84,      7.73,         0
HBO,Ok,P,   2671.00,   2302.73,   2146.66,     21.60,   2148.68,    154.05,    132.45,      2.02
HBO,Ok,A,   2671.00,   1348.89,   1253.42,     12.50,   1253.42,     95.47,     82.97,         0
NHB,Ok,P,   2671.00,    293.63,    281.66,      1.78,    281.71,     11.91,     10.14,      0.06
NHB,Ok,A,   2671.00,    290.11,    278.06,      1.76,    278.06,     12.05,     10.29,         0
HBSch,Ok,P,   2671.00,     63.36,     31.07,      0.04,     31.07,     32.28,      0.32,         0
HBSch,Ok,A,   2671.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2672.00,   2212.14,   2012.53,     19.51,   2020.50,    191.64,    157.23,      7.97
All,Ok,A,   2672.00,   1986.58,   1849.62,     17.82,   1851.96,    134.62,    116.80,      2.34
HBW,Ok,P,   2672.00,    321.09,    295.77,      3.17,    298.51,     22.59,     19.42,      2.74
HBW,Ok,A,   2672.00,    154.53,    143.20,      1.78,    143.51,     11.02,      9.24,      0.30
HBO,Ok,P,   2672.00,   1512.73,   1376.28,     14.27,   1381.20,    131.53,    117.26,      4.92
HBO,Ok,A,   2672.00,   1490.64,   1387.72,     13.98,   1389.45,    101.19,     87.21,      1.73
NHB,Ok,P,   2672.00,    346.18,    323.41,      2.05,    323.72,     22.46,     20.40,      0.31
NHB,Ok,A,   2672.00,    341.41,    318.70,      2.05,    319.00,     22.41,     20.35,      0.30
HBSch,Ok,P,   2672.00,     32.14,     17.07,      0.02,     17.07,     15.07,      0.15,         0
HBSch,Ok,A,   2672.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2673.00,   6338.61,   5726.41,     45.41,   5733.12,    605.49,    537.90,      6.72
All,Ok,A,   2673.00,   8982.66,   8288.11,     74.00,   8293.05,    689.60,    615.61,      4.94
HBW,Ok,P,   2673.00,    446.15,    396.94,      4.37,    398.84,     47.31,     42.94,      1.90
HBW,Ok,A,   2673.00,    893.45,    828.78,     10.27,    829.82,     63.62,     53.35,      1.04
HBO,Ok,P,   2673.00,   2291.08,   2073.66,     19.63,   2076.86,    214.22,    194.58,      3.21
HBO,Ok,A,   2673.00,   4610.91,   4304.11,     42.41,   4306.67,    304.24,    261.84,      2.55
NHB,Ok,P,   2673.00,   3519.54,   3196.42,     21.37,   3198.02,    321.52,    300.15,      1.61
NHB,Ok,A,   2673.00,   3478.30,   3155.22,     21.32,   3156.56,    321.74,    300.42,      1.35
HBSch,Ok,P,   2673.00,     81.84,     59.40,      0.04,     59.40,     22.44,      0.22,         0
HBSch,Ok,A,   2673.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2674.00,   3868.55,   3593.72,     33.17,   3597.42,    271.13,    207.51,      3.70
All,Ok,A,   2674.00,   1690.52,   1568.53,     14.55,   1568.58,    121.93,    107.39,      0.05
HBW,Ok,P,   2674.00,    586.44,    563.32,      5.63,    565.07,     21.37,     15.73,      1.75
HBW,Ok,A,   2674.00,     13.63,     12.35,      0.15,     12.35,      1.28,      1.13,         0
HBO,Ok,P,   2674.00,   2921.05,   2714.52,     25.86,   2716.42,    204.63,    178.77,      1.91
HBO,Ok,A,   2674.00,   1409.16,   1302.73,     12.78,   1302.78,    106.38,     93.60,      0.05
NHB,Ok,P,   2674.00,    271.85,    257.48,      1.63,    257.52,     14.33,     12.70,      0.04
NHB,Ok,A,   2674.00,    267.73,    253.45,      1.62,    253.45,     14.28,     12.66,      0.00
HBSch,Ok,P,   2674.00,     89.22,     58.41,      0.05,     58.41,     30.81,      0.31,         0
HBSch,Ok,A,   2674.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2675.00,   1891.81,   1769.45,     16.17,   1771.00,    120.82,     85.42,      1.54
All,Ok,A,   2675.00,    865.83,    803.63,      7.52,    803.63,     62.21,     54.69,         0
HBW,Ok,P,   2675.00,    298.11,    289.53,      2.85,    290.32,      7.79,      4.94,      0.79
HBW,Ok,A,   2675.00,      0.79,      0.79,         0,      0.79,         0,         0,         0
HBO,Ok,P,   2675.00,   1417.26,   1328.26,     12.43,   1328.99,     88.27,     75.84,      0.73
HBO,Ok,A,   2675.00,    727.92,    671.12,      6.67,    671.12,     56.80,     50.13,         0
NHB,Ok,P,   2675.00,    139.38,    134.05,      0.86,    134.07,      5.31,      4.45,      0.02
NHB,Ok,A,   2675.00,    137.12,    131.71,      0.85,    131.71,      5.41,      4.56,         0
HBSch,Ok,P,   2675.00,     37.07,     17.62,      0.02,     17.62,     19.44,      0.19,         0
HBSch,Ok,A,   2675.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2676.00,   1763.16,   1654.98,     15.09,   1656.40,    106.76,     71.53,      1.43
All,Ok,A,   2676.00,    806.78,    750.96,      7.03,    750.96,     55.82,     48.79,         0
HBW,Ok,P,   2676.00,    277.11,    270.07,      2.63,    270.80,      6.31,      3.68,      0.72
HBW,Ok,A,   2676.00,      0.70,      0.70,         0,      0.70,         0,         0,         0
HBO,Ok,P,   2676.00,   1322.81,   1246.26,     11.63,   1246.95,     75.86,     64.23,      0.69
HBO,Ok,A,   2676.00,    678.33,    626.84,      6.24,    626.84,     51.50,     45.25,         0
NHB,Ok,P,   2676.00,    129.76,    125.52,      0.80,    125.54,      4.22,      3.42,      0.02
NHB,Ok,A,   2676.00,    127.75,    123.43,      0.79,    123.43,      4.33,      3.54,         0
HBSch,Ok,P,   2676.00,     33.49,     13.12,      0.02,     13.12,     20.37,      0.20,         0
HBSch,Ok,A,   2676.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2677.00,   2333.45,   2201.71,     20.00,   2203.28,    130.16,     83.85,      1.58
All,Ok,A,   2677.00,   1198.28,   1121.97,     10.67,   1121.97,     76.30,     65.64,         0
HBW,Ok,P,   2677.00,    352.69,    343.84,      3.32,    344.62,      8.07,      4.75,      0.78
HBW,Ok,A,   2677.00,     22.30,     20.70,      0.23,     20.70,      1.60,      1.37,         0
HBO,Ok,P,   2677.00,   1760.28,   1668.82,     15.62,   1669.59,     90.69,     75.06,      0.78
HBO,Ok,A,   2677.00,   1007.09,    937.38,      9.43,    937.38,     69.70,     60.27,         0
NHB,Ok,P,   2677.00,    171.39,    166.57,      1.02,    166.59,      4.80,      3.78,      0.02
NHB,Ok,A,   2677.00,    168.89,    163.89,      1.01,    163.89,      5.00,      4.00,         0
HBSch,Ok,P,   2677.00,     49.08,     22.48,      0.03,     22.48,     26.60,      0.27,         0
HBSch,Ok,A,   2677.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2678.00,   1686.90,   1579.89,     13.70,   1580.61,    106.29,     75.02,      0.72
All,Ok,A,   2678.00,    993.46,    888.26,      7.87,    888.26,    105.20,     47.22,         0
HBW,Ok,P,   2678.00,    256.92,    247.72,      2.24,    248.09,      8.84,      6.59,      0.36
HBW,Ok,A,   2678.00,     33.31,     31.19,      0.36,     31.19,      2.12,      1.76,         0
HBO,Ok,P,   2678.00,   1237.80,   1163.96,     10.51,   1164.31,     73.49,     62.97,      0.36
HBO,Ok,A,   2678.00,    710.72,    664.60,      6.53,    664.60,     46.12,     39.59,         0
NHB,Ok,P,   2678.00,    160.40,    154.20,      0.92,    154.20,      6.20,      5.28,      0.01
NHB,Ok,A,   2678.00,    157.86,    151.58,      0.92,    151.58,      6.28,      5.37,         0
HBSch,Ok,P,   2678.00,     31.78,     14.01,      0.02,     14.01,     17.77,      0.18,         0
HBSch,Ok,A,   2678.00,     91.58,     40.90,      0.07,     40.90,     50.68,      0.51,         0
All,Ok,P,   2679.00,   1453.33,   1359.70,     12.21,   1361.24,     92.09,     68.00,      1.54
All,Ok,A,   2679.00,   1333.33,   1197.27,      8.12,   1197.33,    136.01,     49.84,      0.06
HBW,Ok,P,   2679.00,    215.88,    207.14,      1.96,    207.92,      7.96,      6.00,      0.78
HBW,Ok,A,   2679.00,     67.17,     63.18,      0.70,     63.19,      3.98,      3.29,      0.00
HBO,Ok,P,   2679.00,   1031.47,    965.74,      9.17,    966.47,     65.00,     55.83,      0.73
HBO,Ok,A,   2679.00,    686.43,    640.71,      6.25,    640.76,     45.67,     39.42,      0.05
NHB,Ok,P,   2679.00,    182.55,    175.40,      1.07,    175.43,      7.12,      6.05,      0.03
NHB,Ok,A,   2679.00,    180.20,    172.80,      1.05,    172.81,      7.40,      6.34,      0.01
HBSch,Ok,P,   2679.00,     23.44,     11.42,      0.01,     11.42,     12.01,      0.12,         0
HBSch,Ok,A,   2679.00,    399.53,    320.58,      0.13,    320.58,     78.96,      0.79,         0
All,Ok,P,   2680.00,   1529.09,   1436.04,     12.53,   1437.21,     91.88,     65.19,      1.17
All,Ok,A,   2680.00,    630.92,    590.66,      5.47,    590.66,     40.26,     34.79,         0
HBW,Ok,P,   2680.00,    226.01,    219.43,      2.05,    220.07,      5.94,      3.89,      0.64
HBW,Ok,A,   2680.00,      0.57,      0.57,         0,      0.57,         0,         0,         0
HBO,Ok,P,   2680.00,   1163.97,   1095.69,      9.85,   1096.21,     67.76,     57.91,      0.52
HBO,Ok,A,   2680.00,    531.90,    495.63,      4.87,    495.63,     36.27,     31.40,         0
NHB,Ok,P,   2680.00,    100.09,     96.21,      0.61,     96.22,      3.86,      3.25,      0.01
NHB,Ok,A,   2680.00,     98.45,     94.45,      0.60,     94.45,      3.99,      3.39,         0
HBSch,Ok,P,   2680.00,     39.03,     24.70,      0.02,     24.70,     14.32,      0.14,         0
HBSch,Ok,A,   2680.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2681.00,   3558.51,   3363.87,     30.30,   3366.70,    191.81,    124.08,      2.83
All,Ok,A,   2681.00,   1424.12,   1332.22,     12.31,   1332.22,     91.91,     79.59,         0
HBW,Ok,P,   2681.00,    532.78,    521.92,      4.94,    523.36,      9.42,      4.48,      1.44
HBW,Ok,A,   2681.00,      1.27,      1.27,         0,      1.27,         0,         0,         0
HBO,Ok,P,   2681.00,   2702.61,   2563.40,     23.92,   2564.76,    137.86,    113.94,      1.36
HBO,Ok,A,   2681.00,   1196.81,   1111.67,     10.94,   1111.67,     85.14,     74.19,         0
NHB,Ok,P,   2681.00,    230.56,    223.86,      1.38,    223.89,      6.67,      5.28,      0.03
NHB,Ok,A,   2681.00,    226.05,    219.28,      1.37,    219.28,      6.77,      5.40,         0
HBSch,Ok,P,   2681.00,     92.56,     54.70,      0.05,     54.70,     37.86,      0.38,         0
HBSch,Ok,A,   2681.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2682.00,   2731.98,   2583.73,     22.33,   2585.66,    146.32,     91.87,      1.93
All,Ok,A,   2682.00,   2207.15,   1930.03,     14.11,   1930.03,    277.12,     85.97,         0
HBW,Ok,P,   2682.00,    397.90,    384.16,      3.51,    385.14,     12.76,      9.25,      0.98
HBW,Ok,A,   2682.00,    152.93,    140.85,      1.57,    140.85,     12.08,     10.50,         0
HBO,Ok,P,   2682.00,   1944.15,   1850.94,     16.89,   1851.83,     92.32,     75.43,      0.90
HBO,Ok,A,   2682.00,   1121.07,   1043.96,     10.40,   1043.96,     77.11,     66.70,         0
NHB,Ok,P,   2682.00,    330.50,    321.70,      1.89,    321.75,      8.76,      6.86,      0.05
NHB,Ok,A,   2682.00,    325.92,    317.07,      1.88,    317.07,      8.85,      6.98,         0
HBSch,Ok,P,   2682.00,     59.42,     26.94,      0.04,     26.94,     32.48,      0.32,         0
HBSch,Ok,A,   2682.00,    607.24,    428.15,      0.26,    428.15,    179.09,      1.79,         0
All,Ok,P,   2683.00,   1466.00,   1385.31,     11.62,   1386.52,     79.48,     45.63,      1.21
All,Ok,A,   2683.00,    556.24,    523.29,      4.80,    523.29,     32.95,     28.15,         0
HBW,Ok,P,   2683.00,    210.21,    206.11,      1.77,    206.71,      3.50,      1.73,      0.60
HBW,Ok,A,   2683.00,      0.55,      0.55,         0,      0.55,         0,         0,         0
HBO,Ok,P,   2683.00,   1127.23,   1075.33,      9.31,   1075.93,     51.30,     41.99,      0.60
HBO,Ok,A,   2683.00,    469.43,    438.74,      4.30,    438.74,     30.69,     26.39,         0
NHB,Ok,P,   2683.00,     88.12,     85.92,      0.51,     85.93,      2.19,      1.68,      0.01
NHB,Ok,A,   2683.00,     86.26,     84.00,      0.51,     84.00,      2.26,      1.75,         0
HBSch,Ok,P,   2683.00,     40.44,     17.96,      0.03,     17.96,     22.49,      0.22,         0
HBSch,Ok,A,   2683.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2684.00,   1487.48,   1412.62,     12.95,   1414.39,     73.09,     51.24,      1.77
All,Ok,A,   2684.00,    827.74,    774.74,      7.12,    774.74,     53.00,     45.88,         0
HBW,Ok,P,   2684.00,    247.34,    242.25,      2.22,    243.20,      4.14,      1.92,      0.95
HBW,Ok,A,   2684.00,      0.79,      0.79,         0,      0.79,         0,         0,         0
HBO,Ok,P,   2684.00,   1087.50,   1030.35,      9.95,   1031.15,     56.35,     46.40,      0.80
HBO,Ok,A,   2684.00,    697.25,    647.95,      6.35,    647.95,     49.29,     42.94,         0
NHB,Ok,P,   2684.00,    132.10,    128.48,      0.78,    128.50,      3.60,      2.82,      0.02
NHB,Ok,A,   2684.00,    129.71,    126.00,      0.77,    126.00,      3.71,      2.95,         0
HBSch,Ok,P,   2684.00,     20.54,     11.54,      0.01,     11.54,      9.00,      0.09,         0
HBSch,Ok,A,   2684.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2685.00,   1711.69,   1636.97,     14.04,   1638.88,     72.80,     46.76,      1.91
All,Ok,A,   2685.00,    789.47,    744.80,      6.84,    744.80,     44.67,     37.83,         0
HBW,Ok,P,   2685.00,    266.54,    262.46,      2.22,    263.44,      3.10,      0.88,      0.98
HBW,Ok,A,   2685.00,      0.74,      0.74,         0,      0.74,         0,         0,         0
HBO,Ok,P,   2685.00,   1282.87,   1227.22,     11.08,   1228.13,     54.73,     43.65,      0.92
HBO,Ok,A,   2685.00,    664.84,    623.07,      6.13,    623.07,     41.77,     35.64,         0
NHB,Ok,P,   2685.00,    126.15,    123.30,      0.72,    123.32,      2.83,      2.11,      0.02
NHB,Ok,A,   2685.00,    123.89,    120.99,      0.71,    120.99,      2.90,      2.19,         0
HBSch,Ok,P,   2685.00,     36.13,     23.99,      0.02,     23.99,     12.14,      0.12,         0
HBSch,Ok,A,   2685.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2686.00,   2696.25,   2562.62,     21.52,   2565.10,    131.14,     79.72,      2.48
All,Ok,A,   2686.00,   1068.38,   1000.23,      9.19,   1000.23,     68.15,     58.96,         0
HBW,Ok,P,   2686.00,    401.84,    395.91,      3.28,    397.26,      4.58,      1.30,      1.35
HBW,Ok,A,   2686.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBO,Ok,P,   2686.00,   2048.44,   1955.07,     17.22,   1956.18,     92.26,     75.05,      1.11
HBO,Ok,A,   2686.00,    898.44,    834.46,      8.22,    834.46,     63.98,     55.76,         0
NHB,Ok,P,   2686.00,    171.95,    167.87,      0.98,    167.89,      4.06,      3.07,      0.03
NHB,Ok,A,   2686.00,    168.94,    164.77,      0.97,    164.77,      4.17,      3.19,         0
HBSch,Ok,P,   2686.00,     74.02,     43.77,      0.04,     43.77,     30.25,      0.30,         0
HBSch,Ok,A,   2686.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   2687.00,   2051.58,   1950.73,     15.89,   1952.45,     99.14,     59.65,      1.71
All,Ok,A,   2687.00,   1018.29,    884.74,      8.00,    884.74,    133.54,     53.74,         0
HBW,Ok,P,   2687.00,    309.50,    304.38,      2.42,    305.30,      4.20,      1.78,      0.91
HBW,Ok,A,   2687.00,     26.19,     24.21,      0.28,     24.21,      1.97,      1.69,         0
