Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Pk,A,   3346.00,     21.95,     21.15,      0.13,     21.15,      0.81,      0.68,         0
HBW,Pk,P,   3346.00,     15.48,     15.31,      0.04,     15.44,      0.05,      0.01,      0.13
HBW,Pk,A,   3346.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3346.00,     31.37,     30.13,      0.20,     30.15,      1.23,      1.03,      0.02
HBO,Pk,A,   3346.00,     19.24,     18.47,      0.12,     18.47,      0.76,      0.64,         0
NHB,Pk,P,   3346.00,      2.79,      2.74,      0.01,      2.74,      0.05,      0.04,         0
NHB,Pk,A,   3346.00,      2.68,      2.63,      0.01,      2.63,      0.05,      0.04,         0
HBC,Pk,P,   3346.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3346.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3346.00,      2.41,      2.00,      0.00,      2.00,      0.41,      0.00,         0
HBSch,Pk,A,   3346.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3347.00,     91.22,     88.97,      0.41,     89.10,      2.13,      1.26,      0.13
All,Pk,A,   3347.00,    184.03,    178.93,      0.95,    178.93,      5.10,      2.98,         0
HBW,Pk,P,   3347.00,     15.59,     15.36,      0.06,     15.47,      0.12,      0.07,      0.11
HBW,Pk,A,   3347.00,     33.59,     33.37,      0.13,     33.37,      0.22,      0.08,         0
HBO,Pk,P,   3347.00,     33.00,     31.97,      0.22,     31.98,      1.02,      0.80,      0.01
HBO,Pk,A,   3347.00,    103.10,     99.92,      0.68,     99.92,      3.17,      2.49,         0
NHB,Pk,P,   3347.00,     38.79,     38.27,      0.12,     38.28,      0.51,      0.39,      0.00
NHB,Pk,A,   3347.00,     37.65,     37.13,      0.13,     37.13,      0.52,      0.39,         0
HBC,Pk,P,   3347.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3347.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3347.00,      2.84,      2.37,      0.00,      2.37,      0.47,      0.00,         0
HBSch,Pk,A,   3347.00,      9.69,      8.50,      0.00,      8.50,      1.19,      0.01,         0
All,Pk,P,   3348.00,     45.24,     44.04,      0.11,     44.19,      1.05,      0.52,      0.16
All,Pk,A,   3348.00,     15.72,     15.13,      0.08,     15.13,      0.60,      0.51,         0
HBW,Pk,P,   3348.00,     12.63,     12.50,      0.01,     12.62,      0.01,      0.00,      0.12
HBW,Pk,A,   3348.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Pk,P,   3348.00,     27.81,     27.17,      0.10,     27.21,      0.60,      0.50,      0.03
HBO,Pk,A,   3348.00,     13.91,     13.33,      0.08,     13.33,      0.58,      0.50,         0
NHB,Pk,P,   3348.00,      1.77,      1.76,      0.00,      1.76,      0.01,      0.01,         0
NHB,Pk,A,   3348.00,      1.78,      1.77,      0.00,      1.77,      0.01,      0.01,         0
HBC,Pk,P,   3348.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3348.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3348.00,      3.04,      2.61,      0.00,      2.61,      0.42,      0.00,         0
HBSch,Pk,A,   3348.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3349.00,      5.53,      5.38,      0.02,      5.39,      0.14,      0.09,      0.00
All,Pk,A,   3349.00,      2.20,      2.09,      0.01,      2.09,      0.11,      0.10,         0
HBW,Pk,P,   3349.00,      1.65,      1.65,      0.00,      1.65,      0.00,         0,      0.00
HBW,Pk,A,   3349.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3349.00,      3.45,      3.34,      0.02,      3.34,      0.11,      0.09,      0.00
HBO,Pk,A,   3349.00,      2.09,      1.98,      0.01,      1.98,      0.11,      0.10,         0
NHB,Pk,P,   3349.00,      0.11,      0.11,      0.00,      0.11,      0.00,      0.00,         0
NHB,Pk,A,   3349.00,      0.11,      0.11,      0.00,      0.11,      0.00,      0.00,         0
HBC,Pk,P,   3349.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3349.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3349.00,      0.31,      0.28,         0,      0.28,      0.03,      0.00,         0
HBSch,Pk,A,   3349.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3350.00,     26.97,     26.10,      0.09,     26.14,      0.83,      0.47,      0.05
All,Pk,A,   3350.00,      8.77,      8.33,      0.05,      8.33,      0.44,      0.39,         0
HBW,Pk,P,   3350.00,      7.25,      7.20,      0.01,      7.24,      0.01,      0.00,      0.04
HBW,Pk,A,   3350.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3350.00,     16.93,     16.39,      0.08,     16.40,      0.53,      0.45,      0.01
HBO,Pk,A,   3350.00,      7.84,      7.42,      0.05,      7.42,      0.43,      0.38,         0
NHB,Pk,P,   3350.00,      0.91,      0.90,      0.00,      0.90,      0.01,      0.01,         0
NHB,Pk,A,   3350.00,      0.92,      0.91,      0.00,      0.91,      0.01,      0.01,         0
HBC,Pk,P,   3350.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3350.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3350.00,      1.88,      1.61,      0.00,      1.61,      0.27,      0.00,         0
HBSch,Pk,A,   3350.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3351.00,     33.33,     31.95,      0.13,     32.00,      1.33,      0.85,      0.05
All,Pk,A,   3351.00,     10.21,      9.67,      0.06,      9.67,      0.55,      0.49,         0
HBW,Pk,P,   3351.00,      8.46,      8.40,      0.01,      8.44,      0.02,      0.00,      0.04
HBW,Pk,A,   3351.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3351.00,     21.17,     20.24,      0.11,     20.24,      0.93,      0.82,      0.01
HBO,Pk,A,   3351.00,      9.06,      8.55,      0.06,      8.55,      0.52,      0.46,         0
NHB,Pk,P,   3351.00,      1.13,      1.10,      0.00,      1.10,      0.03,      0.03,         0
NHB,Pk,A,   3351.00,      1.14,      1.11,      0.00,      1.11,      0.03,      0.03,         0
HBC,Pk,P,   3351.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3351.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3351.00,      2.57,      2.21,      0.00,      2.21,      0.36,      0.00,         0
HBSch,Pk,A,   3351.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3352.00,     91.11,     87.47,      0.34,     87.80,      3.31,      2.16,      0.33
All,Pk,A,   3352.00,     99.55,     96.39,      0.44,     96.39,      3.17,      2.72,         0
HBW,Pk,P,   3352.00,     17.87,     17.60,      0.04,     17.74,      0.13,      0.09,      0.14
HBW,Pk,A,   3352.00,     27.00,     26.81,      0.08,     26.81,      0.19,      0.11,         0
HBO,Pk,P,   3352.00,     45.93,     43.76,      0.24,     43.95,      1.98,      1.73,      0.19
HBO,Pk,A,   3352.00,     51.43,     48.84,      0.31,     48.84,      2.59,      2.28,         0
NHB,Pk,P,   3352.00,     21.83,     21.44,      0.05,     21.44,      0.39,      0.34,      0.00
NHB,Pk,A,   3352.00,     21.12,     20.74,      0.05,     20.74,      0.39,      0.33,         0
HBC,Pk,P,   3352.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3352.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3352.00,      5.48,      4.66,      0.00,      4.66,      0.82,      0.01,         0
HBSch,Pk,A,   3352.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3353.00,     43.19,     41.45,      0.20,     41.67,      1.52,      1.04,      0.22
All,Pk,A,   3353.00,     19.31,     18.49,      0.11,     18.49,      0.82,      0.71,         0
HBW,Pk,P,   3353.00,     12.90,     12.77,      0.03,     12.86,      0.04,      0.01,      0.09
HBW,Pk,A,   3353.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3353.00,     25.98,     24.70,      0.16,     24.83,      1.14,      0.99,      0.13
HBO,Pk,A,   3353.00,     16.96,     16.19,      0.10,     16.19,      0.77,      0.67,         0
NHB,Pk,P,   3353.00,      2.38,      2.33,      0.01,      2.33,      0.05,      0.04,         0
NHB,Pk,A,   3353.00,      2.31,      2.26,      0.01,      2.26,      0.05,      0.04,         0
HBC,Pk,P,   3353.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3353.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3353.00,      1.94,      1.65,      0.00,      1.65,      0.29,      0.00,         0
HBSch,Pk,A,   3353.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3354.00,     62.12,     60.00,      0.29,     60.21,      1.91,      1.11,      0.21
All,Pk,A,   3354.00,     25.19,     24.33,      0.15,     24.33,      0.86,      0.71,         0
HBW,Pk,P,   3354.00,     17.65,     17.46,      0.05,     17.60,      0.05,      0.01,      0.14
HBW,Pk,A,   3354.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3354.00,     37.03,     35.67,      0.23,     35.74,      1.29,      1.06,      0.07
HBO,Pk,A,   3354.00,     21.87,     21.07,      0.14,     21.07,      0.81,      0.67,         0
NHB,Pk,P,   3354.00,      3.31,      3.26,      0.01,      3.26,      0.05,      0.04,         0
NHB,Pk,A,   3354.00,      3.27,      3.22,      0.01,      3.22,      0.05,      0.04,         0
HBC,Pk,P,   3354.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3354.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3354.00,      3.13,      2.60,      0.00,      2.60,      0.52,      0.01,         0
HBSch,Pk,A,   3354.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3355.00,     71.54,     69.43,      0.38,     69.60,      1.94,      0.99,      0.17
All,Pk,A,   3355.00,     29.69,     28.90,      0.19,     28.90,      0.80,      0.61,         0
HBW,Pk,P,   3355.00,     20.21,     19.98,      0.07,     20.14,      0.08,      0.01,      0.15
HBW,Pk,A,   3355.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3355.00,     42.78,     41.52,      0.29,     41.54,      1.24,      0.95,      0.02
HBO,Pk,A,   3355.00,     25.72,     24.97,      0.18,     24.97,      0.75,      0.57,         0
NHB,Pk,P,   3355.00,      4.04,      3.99,      0.01,      3.99,      0.05,      0.03,         0
NHB,Pk,A,   3355.00,      3.93,      3.88,      0.02,      3.88,      0.05,      0.03,         0
HBC,Pk,P,   3355.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3355.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3355.00,      3.50,      2.93,      0.00,      2.93,      0.57,      0.01,         0
HBSch,Pk,A,   3355.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3356.00,     31.72,     30.95,      0.09,     31.05,      0.67,      0.32,      0.10
All,Pk,A,   3356.00,      8.80,      8.49,      0.05,      8.49,      0.31,      0.26,         0
HBW,Pk,P,   3356.00,      7.30,      7.26,      0.01,      7.30,      0.01,      0.00,      0.04
HBW,Pk,A,   3356.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3356.00,     21.44,     20.99,      0.08,     21.05,      0.39,      0.31,      0.06
HBO,Pk,A,   3356.00,      7.89,      7.59,      0.05,      7.59,      0.30,      0.25,         0
NHB,Pk,P,   3356.00,      0.89,      0.88,      0.00,      0.88,      0.01,      0.01,         0
NHB,Pk,A,   3356.00,      0.90,      0.89,      0.00,      0.89,      0.01,      0.01,         0
HBC,Pk,P,   3356.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3356.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3356.00,      2.08,      1.82,      0.00,      1.82,      0.26,      0.00,         0
HBSch,Pk,A,   3356.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3357.00,     41.26,     39.93,      0.15,     40.02,      1.24,      0.61,      0.09
All,Pk,A,   3357.00,     13.09,     12.53,      0.08,     12.53,      0.56,      0.48,         0
HBW,Pk,P,   3357.00,     10.64,     10.56,      0.01,     10.63,      0.02,      0.00,      0.07
HBW,Pk,A,   3357.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Pk,P,   3357.00,     25.94,     25.21,      0.13,     25.22,      0.72,      0.59,      0.02
HBO,Pk,A,   3357.00,     11.56,     11.02,      0.07,     11.02,      0.54,      0.47,         0
NHB,Pk,P,   3357.00,      1.46,      1.44,      0.00,      1.44,      0.02,      0.01,         0
NHB,Pk,A,   3357.00,      1.50,      1.48,      0.00,      1.48,      0.02,      0.01,         0
HBC,Pk,P,   3357.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3357.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3357.00,      3.22,      2.73,      0.00,      2.73,      0.49,      0.00,         0
HBSch,Pk,A,   3357.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3358.00,     78.62,     75.93,      0.31,     76.15,      2.48,      1.30,      0.22
All,Pk,A,   3358.00,     25.52,     24.40,      0.15,     24.40,      1.12,      0.97,         0
HBW,Pk,P,   3358.00,     19.83,     19.62,      0.04,     19.79,      0.04,      0.00,      0.16
HBW,Pk,A,   3358.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3358.00,     48.67,     47.11,      0.26,     47.16,      1.51,      1.25,      0.05
HBO,Pk,A,   3358.00,     22.25,     21.18,      0.14,     21.18,      1.08,      0.94,         0
NHB,Pk,P,   3358.00,      3.30,      3.26,      0.01,      3.26,      0.04,      0.03,         0
NHB,Pk,A,   3358.00,      3.22,      3.18,      0.01,      3.18,      0.04,      0.03,         0
HBC,Pk,P,   3358.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3358.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3358.00,      5.82,      4.94,      0.00,      4.94,      0.88,      0.01,         0
HBSch,Pk,A,   3358.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3359.00,     99.14,     95.45,      0.42,     95.71,      3.43,      1.89,      0.25
All,Pk,A,   3359.00,     38.99,     37.45,      0.22,     37.45,      1.54,      1.33,         0
HBW,Pk,P,   3359.00,     24.30,     24.02,      0.05,     24.22,      0.07,      0.02,      0.20
HBW,Pk,A,   3359.00,      1.73,      1.72,      0.00,      1.72,      0.01,      0.01,         0
HBO,Pk,P,   3359.00,     60.07,     57.88,      0.34,     57.94,      2.14,      1.79,      0.06
HBO,Pk,A,   3359.00,     30.94,     29.50,      0.19,     29.50,      1.44,      1.25,         0
NHB,Pk,P,   3359.00,      6.47,      6.38,      0.02,      6.38,      0.09,      0.07,         0
NHB,Pk,A,   3359.00,      6.32,      6.23,      0.02,      6.23,      0.09,      0.07,         0
HBC,Pk,P,   3359.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3359.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3359.00,      7.30,      6.16,      0.00,      6.16,      1.13,      0.01,         0
HBSch,Pk,A,   3359.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3360.00,     32.37,     31.33,      0.15,     31.41,      0.97,      0.59,      0.08
All,Pk,A,   3360.00,     13.45,     12.94,      0.08,     12.94,      0.51,      0.43,         0
HBW,Pk,P,   3360.00,      9.31,      9.22,      0.02,      9.29,      0.03,      0.00,      0.07
HBW,Pk,A,   3360.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Pk,P,   3360.00,     19.92,     19.22,      0.13,     19.23,      0.69,      0.56,      0.01
HBO,Pk,A,   3360.00,     11.86,     11.38,      0.08,     11.38,      0.49,      0.41,         0
NHB,Pk,P,   3360.00,      1.51,      1.49,      0.01,      1.49,      0.02,      0.02,         0
NHB,Pk,A,   3360.00,      1.56,      1.53,      0.01,      1.53,      0.03,      0.02,         0
HBC,Pk,P,   3360.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3360.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3360.00,      1.63,      1.40,      0.00,      1.40,      0.23,      0.00,         0
HBSch,Pk,A,   3360.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3361.00,     50.70,     49.28,      0.25,     49.41,      1.29,      0.67,      0.14
All,Pk,A,   3361.00,     21.08,     20.48,      0.13,     20.48,      0.61,      0.47,         0
HBW,Pk,P,   3361.00,     14.71,     14.54,      0.04,     14.67,      0.05,      0.00,      0.12
HBW,Pk,A,   3361.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3361.00,     29.95,     29.11,      0.20,     29.12,      0.83,      0.63,      0.01
HBO,Pk,A,   3361.00,     18.51,     17.94,      0.12,     17.94,      0.57,      0.45,         0
NHB,Pk,P,   3361.00,      2.59,      2.56,      0.01,      2.56,      0.03,      0.02,         0
NHB,Pk,A,   3361.00,      2.53,      2.50,      0.01,      2.50,      0.03,      0.02,         0
HBC,Pk,P,   3361.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3361.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3361.00,      2.45,      2.07,      0.00,      2.07,      0.38,      0.00,         0
HBSch,Pk,A,   3361.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3362.00,     20.63,     20.15,      0.11,     20.17,      0.46,      0.23,      0.02
All,Pk,A,   3362.00,      9.02,      8.79,      0.06,      8.79,      0.23,      0.17,         0
HBW,Pk,P,   3362.00,      6.24,      6.21,      0.02,      6.22,      0.02,      0.00,      0.02
HBW,Pk,A,   3362.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3362.00,     12.53,     12.22,      0.09,     12.22,      0.31,      0.23,      0.01
HBO,Pk,A,   3362.00,      8.01,      7.79,      0.06,      7.79,      0.22,      0.16,         0
NHB,Pk,P,   3362.00,      0.97,      0.96,      0.00,      0.96,      0.01,      0.01,         0
NHB,Pk,A,   3362.00,      1.00,      0.99,      0.00,      0.99,      0.01,      0.01,         0
HBC,Pk,P,   3362.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3362.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3362.00,      0.88,      0.76,      0.00,      0.76,      0.12,      0.00,         0
HBSch,Pk,A,   3362.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3363.00,     22.20,     21.65,      0.13,     21.66,      0.54,      0.25,      0.01
All,Pk,A,   3363.00,      8.97,      8.71,      0.06,      8.71,      0.27,      0.20,         0
HBW,Pk,P,   3363.00,      6.47,      6.44,      0.02,      6.45,      0.03,      0.00,      0.01
HBW,Pk,A,   3363.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3363.00,     13.58,     13.23,      0.10,     13.24,      0.34,      0.24,      0.00
HBO,Pk,A,   3363.00,      7.97,      7.72,      0.06,      7.72,      0.25,      0.19,         0
NHB,Pk,P,   3363.00,      0.98,      0.97,      0.00,      0.97,      0.01,      0.01,         0
NHB,Pk,A,   3363.00,      0.99,      0.98,      0.00,      0.98,      0.01,      0.01,         0
HBC,Pk,P,   3363.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3363.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3363.00,      1.17,      1.01,      0.00,      1.01,      0.16,      0.00,         0
HBSch,Pk,A,   3363.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3364.00,    194.66,    190.32,      0.48,    190.82,      3.84,      2.41,      0.50
All,Pk,A,   3364.00,    159.46,    156.34,      0.67,    156.34,      3.12,      2.45,         0
HBW,Pk,P,   3364.00,     33.81,     33.07,      0.12,     33.31,      0.50,      0.39,      0.23
HBW,Pk,A,   3364.00,     86.47,     85.76,      0.31,     85.76,      0.71,      0.40,         0
HBO,Pk,P,   3364.00,     73.20,     70.76,      0.33,     71.03,      2.18,      1.85,      0.27
HBO,Pk,A,   3364.00,     55.62,     53.41,      0.33,     53.41,      2.21,      1.88,         0
NHB,Pk,P,   3364.00,     18.07,     17.87,      0.03,     17.87,      0.20,      0.17,      0.00
NHB,Pk,A,   3364.00,     17.37,     17.17,      0.03,     17.17,      0.20,      0.17,         0
HBC,Pk,P,   3364.00,     63.00,     63.00,         0,     63.00,         0,         0,         0
HBC,Pk,A,   3364.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3364.00,      6.58,      5.62,      0.00,      5.62,      0.96,      0.01,         0
HBSch,Pk,A,   3364.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3365.00,     33.84,     32.95,      0.09,     33.02,      0.82,      0.53,      0.07
All,Pk,A,   3365.00,     51.32,     50.06,      0.24,     50.06,      1.26,      1.02,         0
HBW,Pk,P,   3365.00,      6.81,      6.76,      0.01,      6.79,      0.03,      0.02,      0.03
HBW,Pk,A,   3365.00,      9.72,      9.68,      0.02,      9.68,      0.04,      0.02,         0
HBO,Pk,P,   3365.00,     15.47,     14.95,      0.07,     15.00,      0.47,      0.41,      0.04
HBO,Pk,A,   3365.00,     31.81,     30.71,      0.19,     30.71,      1.10,      0.90,         0
NHB,Pk,P,   3365.00,      9.95,      9.84,      0.02,      9.84,      0.12,      0.10,         0
NHB,Pk,A,   3365.00,      9.79,      9.67,      0.02,      9.67,      0.12,      0.10,         0
HBC,Pk,P,   3365.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3365.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3365.00,      1.60,      1.40,      0.00,      1.40,      0.20,      0.00,         0
HBSch,Pk,A,   3365.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3366.00,     70.82,     68.79,      0.24,     69.07,      1.76,      0.93,      0.28
All,Pk,A,   3366.00,     28.20,     27.19,      0.17,     27.19,      1.01,      0.84,         0
HBW,Pk,P,   3366.00,     20.25,     20.05,      0.03,     20.22,      0.03,      0.00,      0.17
HBW,Pk,A,   3366.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3366.00,     42.97,     41.76,      0.21,     41.87,      1.10,      0.90,      0.11
HBO,Pk,A,   3366.00,     24.60,     23.64,      0.16,     23.64,      0.97,      0.81,         0
NHB,Pk,P,   3366.00,      3.62,      3.59,      0.01,      3.59,      0.04,      0.03,         0
NHB,Pk,A,   3366.00,      3.55,      3.51,      0.01,      3.51,      0.04,      0.03,         0
HBC,Pk,P,   3366.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3366.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3366.00,      3.99,      3.40,      0.00,      3.40,      0.59,      0.01,         0
HBSch,Pk,A,   3366.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3367.00,     43.59,     42.45,      0.16,     42.56,      1.03,      0.53,      0.11
All,Pk,A,   3367.00,     17.86,     17.21,      0.11,     17.21,      0.65,      0.54,         0
HBW,Pk,P,   3367.00,     12.44,     12.33,      0.02,     12.42,      0.02,      0.00,      0.09
HBW,Pk,A,   3367.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3367.00,     26.76,     26.09,      0.14,     26.11,      0.65,      0.52,      0.02
HBO,Pk,A,   3367.00,     15.78,     15.15,      0.10,     15.15,      0.63,      0.53,         0
NHB,Pk,P,   3367.00,      2.03,      2.01,      0.01,      2.01,      0.02,      0.02,         0
NHB,Pk,A,   3367.00,      2.04,      2.02,      0.01,      2.02,      0.02,      0.02,         0
HBC,Pk,P,   3367.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3367.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3367.00,      2.35,      2.01,      0.00,      2.01,      0.34,      0.00,         0
HBSch,Pk,A,   3367.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3368.00,     44.72,     43.31,      0.18,     43.43,      1.29,      0.73,      0.12
All,Pk,A,   3368.00,     18.00,     17.19,      0.11,     17.19,      0.81,      0.70,         0
HBW,Pk,P,   3368.00,     12.55,     12.43,      0.02,     12.53,      0.02,      0.00,      0.10
HBW,Pk,A,   3368.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3368.00,     27.53,     26.65,      0.15,     26.67,      0.86,      0.71,      0.02
HBO,Pk,A,   3368.00,     15.91,     15.13,      0.10,     15.13,      0.78,      0.68,         0
NHB,Pk,P,   3368.00,      2.06,      2.03,      0.01,      2.03,      0.03,      0.02,         0
NHB,Pk,A,   3368.00,      2.05,      2.02,      0.01,      2.02,      0.03,      0.02,         0
HBC,Pk,P,   3368.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3368.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3368.00,      2.58,      2.20,      0.00,      2.20,      0.38,      0.00,         0
HBSch,Pk,A,   3368.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3369.00,     59.31,     57.42,      0.25,     57.57,      1.73,      1.01,      0.16
All,Pk,A,   3369.00,     26.42,     25.38,      0.15,     25.38,      1.04,      0.88,         0
HBW,Pk,P,   3369.00,     16.20,     16.02,      0.03,     16.16,      0.04,      0.01,      0.14
HBW,Pk,A,   3369.00,      1.14,      1.13,      0.00,      1.13,      0.01,      0.01,         0
HBO,Pk,P,   3369.00,     35.18,     34.00,      0.20,     34.02,      1.16,      0.96,      0.02
HBO,Pk,A,   3369.00,     21.76,     20.77,      0.14,     20.77,      0.98,      0.84,         0
NHB,Pk,P,   3369.00,      3.58,      3.54,      0.01,      3.54,      0.04,      0.03,         0
NHB,Pk,A,   3369.00,      3.52,      3.48,      0.01,      3.48,      0.04,      0.03,         0
HBC,Pk,P,   3369.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3369.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3369.00,      3.34,      2.86,      0.00,      2.86,      0.48,      0.00,         0
HBSch,Pk,A,   3369.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3370.00,     54.36,     52.75,      0.24,     52.85,      1.51,      0.85,      0.10
All,Pk,A,   3370.00,     47.65,     46.14,      0.27,     46.14,      1.51,      1.24,         0
HBW,Pk,P,   3370.00,     12.64,     12.50,      0.03,     12.60,      0.05,      0.01,      0.09
HBW,Pk,A,   3370.00,      5.81,      5.77,      0.02,      5.77,      0.04,      0.02,         0
HBO,Pk,P,   3370.00,     28.16,     27.23,      0.18,     27.24,      0.92,      0.74,      0.01
HBO,Pk,A,   3370.00,     32.30,     30.96,      0.22,     30.96,      1.35,      1.13,         0
NHB,Pk,P,   3370.00,      9.78,      9.66,      0.03,      9.66,      0.12,      0.09,         0
NHB,Pk,A,   3370.00,      9.53,      9.41,      0.03,      9.41,      0.12,      0.09,         0
HBC,Pk,P,   3370.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3370.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3370.00,      2.77,      2.35,      0.00,      2.35,      0.42,      0.00,         0
HBSch,Pk,A,   3370.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3371.00,     24.79,     24.14,      0.10,     24.18,      0.61,      0.30,      0.04
All,Pk,A,   3371.00,      8.78,      8.45,      0.06,      8.45,      0.34,      0.28,         0
