Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Ok,P,   1571.00,   5512.71,   5182.66,     42.09,   5204.16,    308.55,    221.00,     21.50
All,Ok,A,   1571.00,   2436.18,   2239.34,     21.87,   2243.18,    193.00,    171.13,      3.84
HBW,Ok,P,   1571.00,    830.37,    812.55,      4.20,    820.11,     10.26,      6.06,      7.56
HBW,Ok,A,   1571.00,     54.78,     50.99,      0.50,     51.11,      3.67,      3.17,      0.12
HBO,Ok,P,   1571.00,   4102.11,   3854.18,     35.27,   3867.75,    234.36,    199.09,     13.56
HBO,Ok,A,   1571.00,   1922.98,   1748.04,     18.83,   1751.45,    171.53,    152.69,      3.41
NHB,Ok,P,   1571.00,    459.54,    441.22,      2.56,    441.59,     17.95,     15.39,      0.37
NHB,Ok,A,   1571.00,    458.42,    440.31,      2.54,    440.62,     17.80,     15.26,      0.31
HBSch,Ok,P,   1571.00,    120.69,     74.71,      0.06,     74.71,     45.98,      0.46,         0
HBSch,Ok,A,   1571.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1572.00,   2650.26,   2488.26,     20.46,   2501.23,    149.03,    108.32,     12.97
All,Ok,A,   1572.00,   1189.51,   1098.32,     10.25,   1100.73,     88.78,     78.52,      2.42
HBW,Ok,P,   1572.00,    416.39,    407.53,      2.10,    412.27,      4.12,      2.02,      4.75
HBW,Ok,A,   1572.00,      2.21,      2.21,         0,      2.21,         0,         0,      0.00
HBO,Ok,P,   1572.00,   1967.24,   1843.71,     17.13,   1851.71,    115.54,     98.41,      8.00
HBO,Ok,A,   1572.00,    970.86,    888.72,      9.05,    890.93,     79.93,     70.87,      2.22
NHB,Ok,P,   1572.00,    216.93,    207.80,      1.21,    208.03,      8.89,      7.69,      0.23
NHB,Ok,A,   1572.00,    216.44,    207.39,      1.20,    207.59,      8.85,      7.65,      0.20
HBSch,Ok,P,   1572.00,     49.70,     29.22,      0.03,     29.22,     20.48,      0.20,         0
HBSch,Ok,A,   1572.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1573.00,   4091.57,   3825.73,     29.64,   3839.83,    251.74,    217.96,     14.10
All,Ok,A,   1573.00,   8541.26,   8051.55,     73.88,   8087.18,    454.07,    380.20,     35.63
HBW,Ok,P,   1573.00,    237.11,    214.39,      2.30,    218.13,     18.98,     16.68,      3.74
HBW,Ok,A,   1573.00,   1844.64,   1775.47,     15.87,   1787.48,     57.15,     41.29,     12.02
HBO,Ok,P,   1573.00,   1065.50,    983.80,     10.36,    989.85,     75.65,     65.29,      6.05
HBO,Ok,A,   1573.00,   3889.51,   3623.95,     40.84,   3643.94,    245.57,    204.73,     19.99
NHB,Ok,P,   1573.00,   2768.81,   2611.59,     16.96,   2615.90,    152.91,    135.95,      4.31
NHB,Ok,A,   1573.00,   2807.11,   2652.14,     17.17,   2655.76,    151.35,    134.18,      3.62
HBSch,Ok,P,   1573.00,     20.14,     15.95,      0.01,     15.95,      4.19,      0.04,         0
HBSch,Ok,A,   1573.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1574.00,   1450.69,   1348.85,     13.63,   1360.40,     90.29,     69.71,     11.55
All,Ok,A,   1574.00,    690.00,    637.88,      6.48,    640.37,     49.63,     43.15,      2.49
HBW,Ok,P,   1574.00,    235.56,    224.47,      2.19,    229.76,      5.79,      3.60,      5.29
HBW,Ok,A,   1574.00,      1.43,      1.43,         0,      1.43,         0,         0,      0.00
HBO,Ok,P,   1574.00,   1061.56,    984.50,     10.59,    990.54,     71.02,     60.43,      6.03
HBO,Ok,A,   1574.00,    555.01,    509.42,      5.63,    511.74,     43.26,     37.63,      2.32
NHB,Ok,P,   1574.00,    132.37,    125.71,      0.84,    125.93,      6.45,      5.60,      0.22
NHB,Ok,A,   1574.00,    133.56,    127.03,      0.85,    127.20,      6.36,      5.51,      0.17
HBSch,Ok,P,   1574.00,     21.20,     14.17,      0.01,     14.17,      7.03,      0.07,         0
HBSch,Ok,A,   1574.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1575.00,   3117.05,   2899.72,     26.71,   2920.80,    196.25,    157.29,     21.08
All,Ok,A,   1575.00,   3742.62,   3448.31,     32.75,   3464.12,    278.50,    208.99,     15.81
HBW,Ok,P,   1575.00,    338.78,    318.33,      3.24,    326.26,     12.52,      9.27,      7.93
HBW,Ok,A,   1575.00,    397.64,    379.19,      3.55,    382.15,     15.49,     11.94,      2.96
HBO,Ok,P,   1575.00,   1488.15,   1372.40,     15.33,   1383.24,    104.92,     89.58,     10.83
HBO,Ok,A,   1575.00,   2006.97,   1834.48,     21.03,   1845.47,    161.50,    140.47,     10.99
NHB,Ok,P,   1575.00,   1263.73,   1195.00,      8.12,   1197.31,     66.42,     58.30,      2.31
NHB,Ok,A,   1575.00,   1281.88,   1215.68,      8.13,   1217.54,     64.34,     56.22,      1.86
HBSch,Ok,P,   1575.00,     26.38,     13.99,      0.02,     13.99,     12.40,      0.12,         0
HBSch,Ok,A,   1575.00,     56.14,     18.96,      0.04,     18.96,     37.17,      0.37,         0
All,Ok,P,   1576.00,   3176.55,   2949.74,     31.29,   2975.92,    200.63,    152.16,     26.19
All,Ok,A,   1576.00,   2369.81,   2157.73,     21.32,   2166.11,    203.70,    142.68,      8.37
HBW,Ok,P,   1576.00,    447.03,    424.44,      4.76,    435.14,     11.89,      7.13,     10.71
HBW,Ok,A,   1576.00,    125.03,    118.48,      1.18,    119.19,      5.84,      4.66,      0.71
HBO,Ok,P,   1576.00,   1978.09,   1825.37,     21.77,   1839.71,    138.38,    116.60,     14.34
HBO,Ok,A,   1576.00,   1469.20,   1336.94,     15.34,   1343.79,    125.42,    110.08,      6.85
NHB,Ok,P,   1576.00,    714.18,    680.05,      4.74,    681.19,     32.99,     28.26,      1.14
NHB,Ok,A,   1576.00,    725.14,    692.02,      4.76,    692.84,     32.30,     27.54,      0.82
HBSch,Ok,P,   1576.00,     37.25,     19.88,      0.02,     19.88,     17.37,      0.17,         0
HBSch,Ok,A,   1576.00,     50.43,     10.29,      0.04,     10.29,     40.14,      0.40,         0
All,Ok,P,   1577.00,   7427.09,   6879.78,     73.19,   6941.79,    485.30,    397.17,     62.00
All,Ok,A,   1577.00,   8379.73,   7819.88,     78.10,   7856.10,    523.63,    445.53,     36.22
HBW,Ok,P,   1577.00,   1007.40,    917.21,     11.40,    941.16,     66.24,     54.84,     23.94
HBW,Ok,A,   1577.00,   1565.88,   1477.08,     14.73,   1486.57,     79.31,     64.58,      9.49
HBO,Ok,P,   1577.00,   4181.58,   3836.39,     47.53,   3870.69,    310.89,    263.36,     34.29
HBO,Ok,A,   1577.00,   4602.97,   4227.49,     49.11,   4251.72,    351.25,    302.14,     24.23
NHB,Ok,P,   1577.00,   2169.33,   2072.52,     14.23,   2076.28,     93.05,     78.82,      3.77
NHB,Ok,A,   1577.00,   2210.88,   2115.31,     14.26,   2117.81,     93.07,     78.81,      2.50
HBSch,Ok,P,   1577.00,     68.78,     53.66,      0.03,     53.66,     15.12,      0.15,         0
HBSch,Ok,A,   1577.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1578.00,   3000.07,   2799.94,     31.12,   2819.93,    180.14,    141.73,     19.99
All,Ok,A,   1578.00,   2405.68,   2240.21,     23.48,   2248.32,    157.36,    133.88,      8.11
HBW,Ok,P,   1578.00,    471.07,    447.37,      5.46,    456.20,     14.87,      9.41,      8.83
HBW,Ok,A,   1578.00,    190.35,    181.33,      1.83,    182.04,      8.30,      6.48,      0.71
HBO,Ok,P,   1578.00,   1934.94,   1788.86,     21.81,   1799.30,    135.64,    113.83,     10.44
HBO,Ok,A,   1578.00,   1642.48,   1508.46,     17.80,   1515.40,    127.08,    109.28,      6.94
NHB,Ok,P,   1578.00,    562.97,    539.99,      3.83,    540.71,     22.25,     18.43,      0.72
NHB,Ok,A,   1578.00,    572.85,    550.42,      3.85,    550.88,     21.97,     18.12,      0.46
HBSch,Ok,P,   1578.00,     31.09,     23.72,      0.01,     23.72,      7.37,      0.07,         0
HBSch,Ok,A,   1578.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1579.00,   1685.14,   1574.41,     16.17,   1590.40,     94.74,     70.45,     15.99
All,Ok,A,   1579.00,    800.78,    750.40,      7.48,    754.15,     46.63,     39.15,      3.75
HBW,Ok,P,   1579.00,    272.59,    259.88,      2.52,    266.02,      6.57,      4.05,      6.14
HBW,Ok,A,   1579.00,      1.66,      1.66,         0,      1.66,         0,         0,      0.00
HBO,Ok,P,   1579.00,   1235.87,   1152.70,     12.68,   1162.28,     73.59,     60.91,      9.58
HBO,Ok,A,   1579.00,    645.28,    601.25,      6.52,    604.78,     40.51,     33.98,      3.52
NHB,Ok,P,   1579.00,    152.54,    145.90,      0.96,    146.17,      6.37,      5.41,      0.28
NHB,Ok,A,   1579.00,    153.83,    147.49,      0.96,    147.71,      6.12,      5.16,      0.22
HBSch,Ok,P,   1579.00,     24.14,     15.93,      0.01,     15.93,      8.21,      0.08,         0
HBSch,Ok,A,   1579.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1580.00,   2406.81,   2261.83,     19.12,   2274.46,    132.35,    105.25,     12.63
All,Ok,A,   1580.00,   4382.21,   4063.39,     50.83,   4117.34,    264.88,    214.04,     53.95
HBW,Ok,P,   1580.00,    152.32,    138.33,      1.59,    141.66,     10.66,      9.07,      3.33
HBW,Ok,A,   1580.00,   1147.88,   1092.02,     11.03,   1111.26,     36.62,     25.60,     19.23
HBO,Ok,P,   1580.00,    761.81,    709.28,      7.95,    715.25,     46.56,     38.62,      5.97
HBO,Ok,A,   1580.00,   1734.41,   1561.89,     26.26,   1590.18,    144.23,    117.97,     28.29
NHB,Ok,P,   1580.00,   1472.79,   1402.41,      9.58,   1405.73,     67.05,     57.48,      3.33
NHB,Ok,A,   1580.00,   1499.92,   1409.47,     13.54,   1415.90,     84.02,     70.48,      6.43
HBSch,Ok,P,   1580.00,     19.89,     11.82,      0.01,     11.82,      8.07,      0.08,         0
HBSch,Ok,A,   1580.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1581.00,   4848.96,   4485.93,     50.57,   4542.23,    306.73,    225.81,     56.30
All,Ok,A,   1581.00,   3321.16,   3040.43,     27.71,   3055.99,    265.17,    164.63,     15.56
HBW,Ok,P,   1581.00,    677.00,    638.18,      7.31,    656.70,     20.30,     12.99,     18.52
HBW,Ok,A,   1581.00,    174.98,    164.80,      1.74,    166.31,      8.68,      6.94,      1.50
HBO,Ok,P,   1581.00,   3102.74,   2854.74,     36.68,   2890.39,    212.35,    175.67,     35.65
HBO,Ok,A,   1581.00,   1871.47,   1718.96,     19.31,   1731.24,    140.23,    120.92,     12.28
NHB,Ok,P,   1581.00,   1006.89,    961.38,      6.54,    963.51,     43.38,     36.84,      2.13
NHB,Ok,A,   1581.00,   1020.57,    976.20,      6.55,    977.98,     42.60,     36.04,      1.78
HBSch,Ok,P,   1581.00,     62.33,     31.63,      0.04,     31.63,     30.70,      0.31,         0
HBSch,Ok,A,   1581.00,    254.13,    180.47,      0.11,    180.47,     73.67,      0.74,         0
All,Ok,P,   1582.00,   4004.87,   3718.22,     43.55,   3759.00,    245.87,    191.62,     40.77
All,Ok,A,   1582.00,   2521.41,   2348.86,     23.96,   2359.30,    162.12,    138.16,     10.44
HBW,Ok,P,   1582.00,    639.24,    602.06,      7.26,    618.42,     20.82,     13.57,     16.36
HBW,Ok,A,   1582.00,    123.38,    116.81,      1.14,    117.32,      6.06,      4.92,      0.51
HBO,Ok,P,   1582.00,   2768.50,   2550.86,     32.60,   2574.36,    194.14,    161.55,     23.50
HBO,Ok,A,   1582.00,   1834.68,   1689.43,     19.17,   1698.77,    135.91,    116.75,      9.34
NHB,Ok,P,   1582.00,    554.21,    533.24,      3.67,    534.15,     20.06,     16.39,      0.91
NHB,Ok,A,   1582.00,    563.36,    542.63,      3.65,    543.21,     20.15,     16.50,      0.58
HBSch,Ok,P,   1582.00,     42.91,     32.07,      0.02,     32.07,     10.84,      0.11,         0
HBSch,Ok,A,   1582.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1583.00,   2778.56,   2604.01,     20.84,   2613.65,    164.91,    128.62,      9.63
All,Ok,A,   1583.00,   2581.67,   2404.42,     22.17,   2410.02,    171.64,    149.47,      5.61
HBW,Ok,P,   1583.00,    301.60,    289.37,      2.02,    292.61,      8.99,      6.97,      3.25
HBW,Ok,A,   1583.00,    329.92,    314.89,      2.93,    316.12,     13.80,     10.87,      1.23
HBO,Ok,P,   1583.00,   1602.83,   1498.71,     14.11,   1504.29,     98.54,     84.43,      5.58
HBO,Ok,A,   1583.00,   1427.00,   1307.35,     14.60,   1311.11,    115.89,    101.30,      3.75
NHB,Ok,P,   1583.00,    821.50,    778.94,      4.69,    779.74,     41.75,     37.06,      0.81
NHB,Ok,A,   1583.00,    824.75,    782.17,      4.64,    782.80,     41.95,     37.31,      0.63
HBSch,Ok,P,   1583.00,     52.64,     37.00,      0.02,     37.00,     15.63,      0.16,         0
HBSch,Ok,A,   1583.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1584.00,   1532.74,   1450.53,     12.34,   1455.26,     77.48,     55.20,      4.73
All,Ok,A,   1584.00,    538.56,    501.72,      4.98,    502.49,     36.07,     31.10,      0.76
HBW,Ok,P,   1584.00,    220.87,    215.79,      1.48,    217.73,      3.14,      1.66,      1.95
HBW,Ok,A,   1584.00,      1.05,      1.05,         0,      1.05,         0,         0,         0
HBO,Ok,P,   1584.00,   1172.72,   1109.62,     10.26,   1112.35,     60.37,     50.12,      2.73
HBO,Ok,A,   1584.00,    436.96,    404.11,      4.40,    404.83,     32.13,     27.73,      0.73
NHB,Ok,P,   1584.00,    100.34,     96.37,      0.59,     96.42,      3.91,      3.33,      0.06
NHB,Ok,A,   1584.00,    100.55,     96.57,      0.58,     96.60,      3.95,      3.37,      0.04
HBSch,Ok,P,   1584.00,     38.80,     28.75,      0.02,     28.75,     10.06,      0.10,         0
HBSch,Ok,A,   1584.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1585.00,   4943.65,   4688.99,     39.36,   4705.84,    237.81,    162.70,     16.85
All,Ok,A,   1585.00,   2321.59,   2134.01,     19.92,   2138.25,    183.34,    117.69,      4.24
HBW,Ok,P,   1585.00,    741.49,    725.24,      4.77,    731.27,     10.22,      5.45,      6.04
HBW,Ok,A,   1585.00,     58.98,     56.07,      0.49,     56.19,      2.79,      2.29,      0.12
HBO,Ok,P,   1585.00,   3620.84,   3435.06,     31.83,   3445.55,    175.29,    143.46,     10.49
HBO,Ok,A,   1585.00,   1717.02,   1595.16,     16.70,   1599.04,    117.97,    101.27,      3.88
NHB,Ok,P,   1585.00,    478.33,    461.87,      2.71,    462.19,     16.14,     13.43,      0.32
NHB,Ok,A,   1585.00,    480.03,    463.45,      2.68,    463.68,     16.34,     13.66,      0.24
HBSch,Ok,P,   1585.00,    102.99,     66.83,      0.05,     66.83,     36.16,      0.36,         0
HBSch,Ok,A,   1585.00,     65.58,     19.33,      0.05,     19.33,     46.24,      0.46,         0
All,Ok,P,   1586.00,   1651.78,   1577.17,     13.05,   1586.98,     64.80,     47.00,      9.81
All,Ok,A,   1586.00,   1365.44,   1297.71,     11.76,   1302.10,     63.33,     51.58,      4.39
HBW,Ok,P,   1586.00,    241.48,    233.27,      1.69,    237.03,      4.45,      2.76,      3.76
HBW,Ok,A,   1586.00,    140.99,    136.09,      1.16,    136.73,      4.25,      3.09,      0.64
HBO,Ok,P,   1586.00,   1069.43,   1017.52,      9.51,   1023.14,     46.29,     36.78,      5.62
HBO,Ok,A,   1586.00,    901.95,    848.83,      8.76,    852.25,     49.70,     40.94,      3.42
NHB,Ok,P,   1586.00,    320.30,    310.62,      1.84,    311.05,      9.26,      7.41,      0.42
NHB,Ok,A,   1586.00,    322.49,    312.79,      1.83,    313.12,      9.38,      7.55,      0.33
HBSch,Ok,P,   1586.00,     20.57,     15.76,      0.01,     15.76,      4.81,      0.05,         0
HBSch,Ok,A,   1586.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1587.00,   2947.52,   2809.82,     23.98,   2826.24,    121.28,     89.37,     16.42
All,Ok,A,   1587.00,   1997.26,   1898.37,     17.30,   1905.30,     91.96,     74.66,      6.93
HBW,Ok,P,   1587.00,    456.59,    441.55,      3.26,    447.61,      8.98,      5.72,      6.06
HBW,Ok,A,   1587.00,    161.16,    154.85,      1.30,    155.56,      5.60,      4.30,      0.71
HBO,Ok,P,   1587.00,   2010.31,   1909.64,     18.16,   1919.46,     90.85,     72.69,      9.82
HBO,Ok,A,   1587.00,   1390.51,   1311.93,     13.47,   1317.72,     72.78,     59.32,      5.79
NHB,Ok,P,   1587.00,    441.43,    427.47,      2.54,    428.01,     13.42,     10.88,      0.54
NHB,Ok,A,   1587.00,    445.60,    431.60,      2.53,    432.03,     13.57,     11.05,      0.43
HBSch,Ok,P,   1587.00,     39.19,     31.16,      0.02,     31.16,      8.03,      0.08,         0
HBSch,Ok,A,   1587.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1588.00,   2606.96,   2475.28,     21.84,   2488.28,    118.68,     88.13,     13.00
All,Ok,A,   1588.00,   1551.75,   1472.61,     13.75,   1477.08,     74.68,     60.93,      4.46
HBW,Ok,P,   1588.00,    396.58,    384.42,      2.93,    389.46,      7.13,      4.20,      5.04
HBW,Ok,A,   1588.00,     48.90,     47.02,      0.40,     47.16,      1.74,      1.34,      0.14
HBO,Ok,P,   1588.00,   1816.49,   1719.25,     16.80,   1726.85,     89.63,     72.84,      7.61
HBO,Ok,A,   1588.00,   1138.08,   1074.13,     11.26,   1078.18,     59.91,     48.65,      4.05
NHB,Ok,P,   1588.00,    361.20,    347.74,      2.10,    348.10,     13.10,     11.00,      0.35
NHB,Ok,A,   1588.00,    364.77,    351.47,      2.09,    351.74,     13.03,     10.94,      0.27
HBSch,Ok,P,   1588.00,     32.69,     23.87,      0.01,     23.87,      8.81,      0.09,         0
HBSch,Ok,A,   1588.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1589.00,   7957.16,   7390.81,     64.99,   7430.36,    526.80,    429.34,     39.54
All,Ok,A,   1589.00,  10017.57,   9344.09,     86.19,   9379.61,    637.95,    511.46,     35.52
HBW,Ok,P,   1589.00,    736.12,    685.29,      6.99,    697.51,     38.60,     31.61,     12.22
HBW,Ok,A,   1589.00,   1156.07,   1101.68,     10.50,   1108.32,     47.75,     37.25,      6.65
HBO,Ok,P,   1589.00,   3359.08,   3094.38,     34.25,   3116.12,    242.95,    208.70,     21.74
HBO,Ok,A,   1589.00,   4929.20,   4566.11,     52.02,   4590.65,    338.55,    286.53,     24.53
NHB,Ok,P,   1589.00,   3801.87,   3583.89,     23.70,   3589.47,    212.40,    188.70,      5.58
NHB,Ok,A,   1589.00,   3855.00,   3639.77,     23.61,   3644.11,    210.89,    187.27,      4.34
HBSch,Ok,P,   1589.00,     60.09,     27.25,      0.04,     27.25,     32.84,      0.33,         0
HBSch,Ok,A,   1589.00,     77.30,     36.53,      0.06,     36.53,     40.77,      0.41,         0
All,Ok,P,   1590.00,   2538.80,   2356.62,     27.53,   2389.52,    149.28,    109.27,     32.90
All,Ok,A,   1590.00,   1700.78,   1593.91,     15.74,   1603.31,     97.47,     81.74,      9.40
HBW,Ok,P,   1590.00,    388.83,    367.13,      4.29,    378.50,     10.33,      6.04,     11.37
HBW,Ok,A,   1590.00,     96.89,     92.41,      0.88,     93.14,      3.75,      2.88,      0.73
HBO,Ok,P,   1590.00,   1743.43,   1610.77,     20.76,   1631.46,    111.98,     91.22,     20.68
HBO,Ok,A,   1590.00,   1220.51,   1132.96,     12.42,   1140.96,     79.55,     67.13,      8.00
NHB,Ok,P,   1590.00,    378.09,    362.89,      2.47,    363.73,     14.36,     11.89,      0.84
NHB,Ok,A,   1590.00,    383.38,    368.54,      2.44,    369.21,     14.17,     11.73,      0.67
HBSch,Ok,P,   1590.00,     28.45,     15.83,      0.02,     15.83,     12.62,      0.13,         0
HBSch,Ok,A,   1590.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1591.00,   4294.09,   4068.40,     40.01,   4083.20,    210.89,    151.42,     14.80
All,Ok,A,   1591.00,   2060.36,   1940.96,     19.10,   1943.44,    116.92,     97.82,      2.48
HBW,Ok,P,   1591.00,    709.47,    690.03,      6.35,    697.30,     12.17,      5.82,      7.28
HBW,Ok,A,   1591.00,     17.04,     16.41,      0.13,     16.42,      0.62,      0.49,      0.01
HBO,Ok,P,   1591.00,   3113.68,   2939.66,     31.05,   2946.93,    166.75,    135.70,      7.27
HBO,Ok,A,   1591.00,   1628.26,   1522.19,     16.42,   1524.56,    103.70,     87.28,      2.36
NHB,Ok,P,   1591.00,    409.47,    396.94,      2.58,    397.18,     12.28,      9.71,      0.25
NHB,Ok,A,   1591.00,    415.07,    402.36,      2.55,    402.47,     12.60,     10.05,      0.11
HBSch,Ok,P,   1591.00,     61.48,     41.78,      0.03,     41.78,     19.69,      0.20,         0
HBSch,Ok,A,   1591.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1592.00,   2105.73,   1941.91,     22.34,   1966.93,    138.80,    108.11,     25.02
All,Ok,A,   1592.00,   1721.94,   1604.55,     16.08,   1614.11,    107.84,     90.66,      9.56
HBW,Ok,P,   1592.00,    311.51,    290.93,      3.46,    300.64,     10.87,      7.40,      9.71
HBW,Ok,A,   1592.00,    218.50,    208.53,      1.93,    210.10,      8.39,      6.46,      1.58
HBO,Ok,P,   1592.00,   1432.90,   1311.85,     16.69,   1326.41,    106.49,     89.81,     14.56
HBO,Ok,A,   1592.00,   1159.82,   1066.88,     11.97,   1074.35,     85.47,     73.50,      7.47
NHB,Ok,P,   1592.00,    333.36,    319.63,      2.18,    320.38,     12.98,     10.81,      0.75
NHB,Ok,A,   1592.00,    338.80,    325.43,      2.17,    325.94,     12.86,     10.69,      0.51
HBSch,Ok,P,   1592.00,     27.96,     19.51,      0.01,     19.51,      8.45,      0.08,         0
HBSch,Ok,A,   1592.00,      4.82,      3.71,      0.00,      3.71,      1.11,      0.01,         0
All,Ok,P,   1593.00,   1317.52,   1236.51,     13.95,   1243.86,     73.66,     55.20,      7.34
All,Ok,A,   1593.00,    624.89,    589.19,      5.99,    590.40,     34.49,     28.49,      1.21
HBW,Ok,P,   1593.00,    212.48,    203.12,      2.39,    206.57,      5.91,      3.52,      3.46
HBW,Ok,A,   1593.00,      1.21,      1.21,         0,      1.21,         0,         0,      0.00
HBO,Ok,P,   1593.00,    965.81,    902.53,     10.75,    906.30,     59.51,     48.76,      3.78
HBO,Ok,A,   1593.00,    502.50,    470.61,      5.19,    471.77,     30.73,     25.54,      1.16
NHB,Ok,P,   1593.00,    119.57,    115.77,      0.81,    115.88,      3.69,      2.88,      0.11
NHB,Ok,A,   1593.00,    121.18,    117.36,      0.80,    117.42,      3.76,      2.96,      0.05
HBSch,Ok,P,   1593.00,     19.66,     15.10,      0.01,     15.10,      4.56,      0.05,         0
HBSch,Ok,A,   1593.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1594.00,   1340.96,   1263.19,      8.70,   1267.00,     73.95,     62.38,      3.82
All,Ok,A,   1594.00,   2283.84,   2142.03,     18.47,   2148.83,    135.01,    116.54,      6.80
HBW,Ok,P,   1594.00,     74.83,     71.23,      0.49,     72.34,      2.49,      1.99,      1.11
HBW,Ok,A,   1594.00,    365.12,    351.44,      3.10,    353.70,     11.42,      8.32,      2.26
HBO,Ok,P,   1594.00,    367.64,    343.86,      3.19,    345.40,     22.23,     19.05,      1.54
HBO,Ok,A,   1594.00,   1025.48,    944.69,     10.39,    948.16,     77.31,     66.92,      3.48
NHB,Ok,P,   1594.00,    890.21,    842.71,      5.02,    843.88,     46.33,     41.31,      1.17
NHB,Ok,A,   1594.00,    893.24,    845.90,      4.98,    846.97,     46.28,     41.30,      1.07
HBSch,Ok,P,   1594.00,      8.28,      5.38,      0.00,      5.38,      2.90,      0.03,         0
HBSch,Ok,A,   1594.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1595.00,   2279.40,   2154.97,     18.50,   2164.47,    114.93,     88.27,      9.49
All,Ok,A,   1595.00,   1397.39,   1300.41,     12.62,   1302.74,     94.65,     82.03,      2.33
HBW,Ok,P,   1595.00,    333.81,    324.29,      2.19,    328.38,      5.43,      3.24,      4.09
HBW,Ok,A,   1595.00,     45.67,     43.55,      0.39,     43.66,      2.01,      1.61,      0.11
HBO,Ok,P,   1595.00,   1594.61,   1500.80,     14.51,   1505.96,     88.65,     74.14,      5.16
HBO,Ok,A,   1595.00,   1038.12,    956.15,     10.45,    958.19,     79.94,     69.49,      2.04
NHB,Ok,P,   1595.00,    312.75,    299.91,      1.79,    300.15,     12.60,     10.81,      0.24
NHB,Ok,A,   1595.00,    313.59,    300.71,      1.77,    300.89,     12.70,     10.93,      0.19
HBSch,Ok,P,   1595.00,     38.23,     29.97,      0.01,     29.97,      8.26,      0.08,         0
HBSch,Ok,A,   1595.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1596.00,   2444.98,   2313.92,     19.09,   2326.06,    118.92,     82.96,     12.15
All,Ok,A,   1596.00,   1069.80,   1005.16,      8.95,   1007.67,     62.13,     53.18,      2.52
HBW,Ok,P,   1596.00,    336.80,    327.71,      2.09,    332.44,      4.36,      2.27,      4.73
HBW,Ok,A,   1596.00,     20.43,     19.47,      0.18,     19.55,      0.89,      0.70,      0.08
HBO,Ok,P,   1596.00,   1749.46,   1655.49,     15.29,   1662.58,     86.88,     71.59,      7.08
HBO,Ok,A,   1596.00,    745.83,    693.16,      7.08,    695.31,     50.52,     43.44,      2.15
NHB,Ok,P,   1596.00,    302.85,    291.91,      1.69,    292.24,     10.61,      8.92,      0.33
NHB,Ok,A,   1596.00,    303.53,    292.53,      1.68,    292.81,     10.72,      9.04,      0.28
HBSch,Ok,P,   1596.00,     55.87,     38.81,      0.02,     38.81,     17.06,      0.17,         0
HBSch,Ok,A,   1596.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1597.00,   1442.49,   1371.48,     11.61,   1378.66,     63.83,     45.79,      7.18
All,Ok,A,   1597.00,    801.03,    753.00,      6.98,    755.14,     45.88,     38.90,      2.15
HBW,Ok,P,   1597.00,    233.49,    227.86,      1.54,    230.65,      2.84,      1.30,      2.79
HBW,Ok,A,   1597.00,     12.83,     12.35,      0.11,     12.40,      0.43,      0.32,      0.05
HBO,Ok,P,   1597.00,   1019.29,    965.87,      9.08,    970.07,     49.22,     40.14,      4.21
HBO,Ok,A,   1597.00,    616.84,    574.77,      5.90,    576.72,     40.12,     34.22,      1.95
NHB,Ok,P,   1597.00,    170.81,    165.35,      0.98,    165.54,      5.27,      4.29,      0.19
NHB,Ok,A,   1597.00,    171.36,    165.88,      0.98,    166.03,      5.34,      4.36,      0.15
HBSch,Ok,P,   1597.00,     18.90,     12.40,      0.01,     12.40,      6.50,      0.06,         0
HBSch,Ok,A,   1597.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   1598.00,   2766.61,   2566.20,     25.72,   2587.38,    179.23,    142.26,     21.18
All,Ok,A,   1598.00,   3337.13,   3011.80,     23.21,   3022.68,    314.45,    125.83,     10.88
HBW,Ok,P,   1598.00,    396.77,    375.83,      3.76,    383.63,     13.14,      9.38,      7.80
HBW,Ok,A,   1598.00,    303.26,    290.51,      2.62,    292.25,     11.01,      8.39,      1.74
HBO,Ok,P,   1598.00,   1674.93,   1541.63,     17.71,   1553.90,    121.03,    103.33,     12.26
HBO,Ok,A,   1598.00,   1591.42,   1480.47,     16.12,   1488.76,    102.65,     86.53,      8.30
