Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Ok,A,   3476.00,    187.16,    170.53,      1.69,    170.53,     16.63,     14.93,         0
HBW,Ok,P,   3476.00,     44.23,     43.20,      0.25,     43.20,      1.03,      0.79,      0.00
HBW,Ok,A,   3476.00,     19.60,     18.51,      0.20,     18.51,      1.08,      0.88,         0
HBO,Ok,P,   3476.00,    222.37,    207.41,      1.61,    207.49,     14.88,     13.27,      0.08
HBO,Ok,A,   3476.00,    146.58,    132.62,      1.37,    132.62,     13.97,     12.59,         0
NHB,Ok,P,   3476.00,     22.68,     21.23,      0.12,     21.23,      1.44,      1.32,         0
NHB,Ok,A,   3476.00,     20.98,     19.40,      0.12,     19.40,      1.58,      1.46,         0
HBSch,Ok,P,   3476.00,      6.26,      3.74,      0.00,      3.74,      2.52,      0.03,         0
HBSch,Ok,A,   3476.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3477.00,   1354.47,   1223.68,      7.46,   1223.70,    130.78,    118.44,      0.02
All,Ok,A,   3477.00,   2090.48,   1879.60,     16.30,   1879.60,    210.88,    194.58,         0
HBW,Ok,P,   3477.00,     85.14,     79.81,      0.49,     79.81,      5.33,      4.84,      0.00
HBW,Ok,A,   3477.00,    163.10,    151.76,      1.60,    151.76,     11.34,      9.74,         0
HBO,Ok,P,   3477.00,    430.89,    394.62,      3.02,    394.63,     36.25,     33.23,      0.02
HBO,Ok,A,   3477.00,   1179.24,   1064.17,     10.85,   1064.17,    115.06,    104.21,         0
NHB,Ok,P,   3477.00,    825.46,    741.19,      3.94,    741.19,     84.27,     80.33,         0
NHB,Ok,A,   3477.00,    748.15,    663.66,      3.86,    663.66,     84.48,     80.63,         0
HBSch,Ok,P,   3477.00,     12.99,      8.06,      0.01,      8.06,      4.93,      0.05,         0
HBSch,Ok,A,   3477.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3478.00,   2011.40,   1880.06,     11.67,   1880.10,    131.30,    108.77,      0.04
All,Ok,A,   3478.00,   1804.89,   1641.94,     13.57,   1641.94,    162.94,    124.13,         0
HBW,Ok,P,   3478.00,    224.26,    214.90,      1.11,    214.91,      9.35,      8.24,      0.00
HBW,Ok,A,   3478.00,    139.58,    129.22,      1.34,    129.22,     10.36,      9.02,         0
HBO,Ok,P,   3478.00,   1091.21,   1027.01,      7.43,   1027.05,     64.16,     56.73,      0.04
HBO,Ok,A,   3478.00,   1018.40,    940.83,      9.17,    940.83,     77.56,     68.39,         0
NHB,Ok,P,   3478.00,    661.87,    615.07,      3.11,    615.07,     46.80,     43.69,      0.00
NHB,Ok,A,   3478.00,    600.90,    551.41,      3.03,    551.41,     49.49,     46.46,         0
HBSch,Ok,P,   3478.00,     34.06,     23.08,      0.01,     23.08,     10.98,      0.11,         0
HBSch,Ok,A,   3478.00,     46.01,     20.47,      0.04,     20.47,     25.54,      0.25,         0
All,Ok,P,   3479.00,    170.30,    160.73,      0.84,    160.79,      9.52,      8.21,      0.05
All,Ok,A,   3479.00,     96.85,     87.33,      0.80,     87.33,      9.53,      8.72,         0
HBW,Ok,P,   3479.00,     26.20,     26.14,      0.05,     26.14,      0.06,      0.01,      0.00
HBW,Ok,A,   3479.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Ok,P,   3479.00,    128.45,    120.00,      0.74,    120.05,      8.41,      7.67,      0.05
HBO,Ok,A,   3479.00,     85.74,     76.84,      0.75,     76.84,      8.90,      8.16,         0
NHB,Ok,P,   3479.00,     12.30,     11.72,      0.06,     11.72,      0.58,      0.52,         0
NHB,Ok,A,   3479.00,     11.05,     10.43,      0.06,     10.43,      0.62,      0.57,         0
HBSch,Ok,P,   3479.00,      3.35,      2.88,      0.00,      2.88,      0.47,      0.00,         0
HBSch,Ok,A,   3479.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3480.00,    648.18,    611.84,      3.92,    612.12,     36.06,     30.34,      0.28
All,Ok,A,   3480.00,    383.00,    346.28,      3.34,    346.28,     36.71,     33.37,         0
HBW,Ok,P,   3480.00,    104.94,    104.09,      0.39,    104.09,      0.85,      0.46,      0.00
HBW,Ok,A,   3480.00,      0.40,      0.40,         0,      0.40,         0,         0,         0
HBO,Ok,P,   3480.00,    479.50,    448.11,      3.27,    448.39,     31.11,     27.83,      0.28
HBO,Ok,A,   3480.00,    336.52,    302.21,      3.10,    302.21,     34.31,     31.21,         0
NHB,Ok,P,   3480.00,     51.90,     49.62,      0.25,     49.62,      2.28,      2.03,      0.00
NHB,Ok,A,   3480.00,     46.08,     43.68,      0.24,     43.68,      2.40,      2.16,         0
HBSch,Ok,P,   3480.00,     11.84,     10.02,      0.00,     10.02,      1.82,      0.02,         0
HBSch,Ok,A,   3480.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3481.00,      6.81,      6.52,      0.05,      6.53,      0.28,      0.21,      0.00
All,Ok,A,   3481.00,      3.28,      3.09,      0.03,      3.09,      0.19,      0.16,         0
HBW,Ok,P,   3481.00,      0.62,      0.61,      0.00,      0.61,      0.01,      0.01,         0
HBW,Ok,A,   3481.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   3481.00,      5.64,      5.40,      0.04,      5.40,      0.24,      0.20,      0.00
HBO,Ok,A,   3481.00,      2.95,      2.78,      0.03,      2.78,      0.17,      0.15,         0
NHB,Ok,P,   3481.00,      0.36,      0.35,      0.00,      0.35,      0.01,      0.01,         0
NHB,Ok,A,   3481.00,      0.33,      0.32,      0.00,      0.32,      0.01,      0.01,         0
HBSch,Ok,P,   3481.00,      0.18,      0.16,         0,      0.16,      0.02,      0.00,         0
HBSch,Ok,A,   3481.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3482.00,    412.72,    386.19,      2.70,    386.33,     26.39,     21.35,      0.14
All,Ok,A,   3482.00,    308.28,    284.59,      2.81,    284.59,     23.69,     20.88,         0
HBW,Ok,P,   3482.00,     64.59,     62.02,      0.32,     62.02,      2.58,      2.26,      0.00
HBW,Ok,A,   3482.00,     35.68,     33.64,      0.37,     33.64,      2.04,      1.67,         0
HBO,Ok,P,   3482.00,    294.35,    274.99,      2.14,    275.12,     19.23,     17.09,      0.14
HBO,Ok,A,   3482.00,    230.15,    210.91,      2.20,    210.91,     19.25,     17.04,         0
NHB,Ok,P,   3482.00,     46.93,     44.71,      0.24,     44.71,      2.22,      1.98,         0
NHB,Ok,A,   3482.00,     42.44,     40.04,      0.24,     40.04,      2.40,      2.16,         0
HBSch,Ok,P,   3482.00,      6.84,      4.48,      0.00,      4.48,      2.36,      0.02,         0
HBSch,Ok,A,   3482.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3483.00,   2054.40,   1849.40,     13.96,   1849.70,    204.70,    180.94,      0.30
All,Ok,A,   3483.00,   3004.50,   2667.86,     25.91,   2667.86,    336.64,    247.78,         0
HBW,Ok,P,   3483.00,    281.87,    237.90,      2.23,    237.90,     43.97,     41.73,      0.00
HBW,Ok,A,   3483.00,    947.41,    869.09,      9.92,    869.09,     78.32,     68.40,         0
HBO,Ok,P,   3483.00,   1226.45,   1115.92,      9.24,   1116.22,    110.23,    101.00,      0.30
HBO,Ok,A,   3483.00,   1469.34,   1314.84,     13.45,   1314.84,    154.50,    141.05,         0
NHB,Ok,P,   3483.00,    520.07,    479.47,      2.48,    479.47,     40.60,     38.12,      0.00
NHB,Ok,A,   3483.00,    468.09,    427.95,      2.44,    427.95,     40.14,     37.70,         0
HBSch,Ok,P,   3483.00,     26.01,     16.11,      0.01,     16.11,      9.90,      0.10,         0
HBSch,Ok,A,   3483.00,    119.65,     55.98,      0.09,     55.98,     63.67,      0.64,         0
All,Ok,P,   3484.00,   1840.78,   1665.87,     11.31,   1666.06,    174.72,    152.31,      0.19
All,Ok,A,   3484.00,   1593.53,   1421.26,     12.91,   1421.26,    172.27,    159.36,         0
HBW,Ok,P,   3484.00,    234.39,    219.37,      1.20,    219.37,     15.02,     13.82,      0.00
HBW,Ok,A,   3484.00,    148.83,    134.01,      1.50,    134.01,     14.81,     13.31,         0
HBO,Ok,P,   3484.00,   1104.92,   1001.80,      7.90,   1001.98,    102.93,     95.04,      0.18
HBO,Ok,A,   3484.00,   1019.80,    904.96,      9.19,    904.96,    114.84,    105.64,         0
NHB,Ok,P,   3484.00,    471.30,    425.76,      2.21,    425.76,     45.54,     43.33,      0.00
NHB,Ok,A,   3484.00,    424.91,    382.29,      2.21,    382.29,     42.62,     40.41,         0
HBSch,Ok,P,   3484.00,     30.17,     18.94,      0.01,     18.94,     11.22,      0.11,         0
HBSch,Ok,A,   3484.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3485.00,   1433.40,   1297.65,      8.58,   1297.80,    135.60,    115.80,      0.15
All,Ok,A,   3485.00,   1061.34,    935.56,      8.63,    935.56,    125.78,    117.15,         0
HBW,Ok,P,   3485.00,    190.03,    180.83,      0.88,    180.84,      9.19,      8.31,      0.00
HBW,Ok,A,   3485.00,    115.75,    104.36,      1.16,    104.36,     11.39,     10.23,         0
HBO,Ok,P,   3485.00,    931.02,    842.19,      6.37,    842.34,     88.68,     82.31,      0.15
HBO,Ok,A,   3485.00,    688.54,    599.33,      6.13,    599.33,     89.21,     83.08,         0
NHB,Ok,P,   3485.00,    283.69,    257.31,      1.32,    257.31,     26.39,     25.07,      0.00
NHB,Ok,A,   3485.00,    257.04,    231.86,      1.34,    231.86,     25.18,     23.84,         0
HBSch,Ok,P,   3485.00,     28.67,     17.32,      0.01,     17.32,     11.34,      0.11,         0
HBSch,Ok,A,   3485.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3486.00,   2368.85,   2201.17,     14.18,   2203.62,    165.23,    129.79,      2.45
All,Ok,A,   3486.00,   1205.38,   1084.24,     10.08,   1084.24,    121.15,    111.07,         0
HBW,Ok,P,   3486.00,    362.16,    357.78,      1.42,    357.79,      4.37,      2.96,      0.00
HBW,Ok,A,   3486.00,      2.52,      2.52,         0,      2.52,         0,         0,         0
HBO,Ok,P,   3486.00,   1782.04,   1651.16,     11.96,   1653.60,    128.43,    116.47,      2.45
HBO,Ok,A,   3486.00,   1050.12,    939.77,      9.30,    939.77,    110.35,    101.05,         0
NHB,Ok,P,   3486.00,    168.59,    157.67,      0.78,    157.67,     10.93,     10.15,      0.00
NHB,Ok,A,   3486.00,    152.75,    141.94,      0.78,    141.94,     10.80,     10.02,         0
HBSch,Ok,P,   3486.00,     56.05,     34.56,      0.03,     34.56,     21.50,      0.21,         0
HBSch,Ok,A,   3486.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3487.00,  10210.16,   9275.14,     59.71,   9280.27,    929.90,    840.10,      5.13
All,Ok,A,   3487.00,   5966.12,   5082.67,     48.90,   5082.67,    883.45,    834.55,         0
HBW,Ok,P,   3487.00,   1666.22,   1658.75,      5.13,   1658.77,      7.45,      2.32,      0.02
HBW,Ok,A,   3487.00,      5.22,      5.22,         0,      5.22,         0,         0,         0
HBO,Ok,P,   3487.00,   7526.63,   6694.65,     50.64,   6699.76,    826.87,    776.23,      5.11
HBO,Ok,A,   3487.00,   5242.99,   4424.11,     45.19,   4424.11,    818.89,    773.70,         0
NHB,Ok,P,   3487.00,    824.45,    759.32,      3.87,    759.33,     65.12,     61.26,      0.00
NHB,Ok,A,   3487.00,    717.91,    653.35,      3.71,    653.35,     64.56,     60.85,         0
HBSch,Ok,P,   3487.00,    192.87,    162.41,      0.07,    162.41,     30.46,      0.30,         0
HBSch,Ok,A,   3487.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3488.00,   1739.24,   1630.61,     10.93,   1631.79,    107.45,     89.79,      1.18
All,Ok,A,   3488.00,    848.81,    757.35,      7.54,    757.35,     91.46,     83.92,         0
HBW,Ok,P,   3488.00,    258.83,    256.79,      1.15,    256.79,      2.04,      0.89,      0.00
HBW,Ok,A,   3488.00,      1.93,      1.93,         0,      1.93,         0,         0,         0
HBO,Ok,P,   3488.00,   1318.35,   1224.50,      9.20,   1225.67,     92.67,     83.47,      1.18
HBO,Ok,A,   3488.00,    742.54,    657.20,      6.98,    657.20,     85.34,     78.37,         0
NHB,Ok,P,   3488.00,    117.38,    111.46,      0.56,    111.46,      5.92,      5.35,      0.00
NHB,Ok,A,   3488.00,    104.33,     98.22,      0.56,     98.22,      6.11,      5.55,         0
HBSch,Ok,P,   3488.00,     44.69,     37.87,      0.02,     37.87,      6.82,      0.07,         0
HBSch,Ok,A,   3488.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3489.00,      6.52,      6.15,      0.05,      6.15,      0.37,      0.31,      0.00
All,Ok,A,   3489.00,      3.30,      3.06,      0.03,      3.06,      0.24,      0.21,         0
HBW,Ok,P,   3489.00,      0.65,      0.62,      0.00,      0.62,      0.03,      0.02,         0
HBW,Ok,A,   3489.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   3489.00,      5.51,      5.20,      0.04,      5.20,      0.31,      0.27,      0.00
HBO,Ok,A,   3489.00,      2.98,      2.75,      0.03,      2.75,      0.23,      0.20,         0
NHB,Ok,P,   3489.00,      0.32,      0.31,      0.00,      0.31,      0.02,      0.01,         0
NHB,Ok,A,   3489.00,      0.32,      0.30,      0.00,      0.30,      0.02,      0.01,         0
HBSch,Ok,P,   3489.00,      0.04,      0.02,         0,      0.02,      0.02,      0.00,         0
HBSch,Ok,A,   3489.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3490.00,    297.57,    276.64,      1.91,    276.75,     20.82,     17.06,      0.11
All,Ok,A,   3490.00,    177.04,    162.12,      1.61,    162.12,     14.92,     13.31,         0
HBW,Ok,P,   3490.00,     46.72,     44.45,      0.22,     44.45,      2.27,      2.05,      0.00
HBW,Ok,A,   3490.00,      0.36,      0.36,         0,      0.36,         0,         0,         0
HBO,Ok,P,   3490.00,    221.92,    206.45,      1.56,    206.56,     15.37,     13.81,      0.11
HBO,Ok,A,   3490.00,    155.38,    141.87,      1.49,    141.87,     13.51,     12.03,         0
NHB,Ok,P,   3490.00,     23.45,     22.14,      0.12,     22.14,      1.31,      1.19,         0
NHB,Ok,A,   3490.00,     21.30,     19.89,      0.12,     19.89,      1.41,      1.29,         0
HBSch,Ok,P,   3490.00,      5.47,      3.60,      0.00,      3.60,      1.87,      0.02,         0
HBSch,Ok,A,   3490.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3491.00,   1441.36,   1332.52,      8.41,   1333.59,    107.77,     93.71,      1.06
All,Ok,A,   3491.00,    713.24,    620.32,      6.17,    620.32,     92.92,     86.75,         0
HBW,Ok,P,   3491.00,    214.02,    212.76,      0.75,    212.76,      1.26,      0.51,      0.00
HBW,Ok,A,   3491.00,      1.95,      1.95,         0,      1.95,         0,         0,         0
HBO,Ok,P,   3491.00,   1091.60,    996.06,      7.19,    997.12,     94.48,     87.29,      1.06
HBO,Ok,A,   3491.00,    624.26,    537.70,      5.71,    537.70,     86.56,     80.85,         0
NHB,Ok,P,   3491.00,     98.07,     91.75,      0.45,     91.76,      6.31,      5.86,      0.00
NHB,Ok,A,   3491.00,     87.03,     80.67,      0.46,     80.67,      6.37,      5.91,         0
HBSch,Ok,P,   3491.00,     37.67,     31.95,      0.01,     31.95,      5.72,      0.06,         0
HBSch,Ok,A,   3491.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3492.00,    238.16,    221.17,      1.30,    221.26,     16.90,     14.70,      0.09
All,Ok,A,   3492.00,    119.31,    105.17,      1.00,    105.17,     14.14,     13.14,         0
HBW,Ok,P,   3492.00,     34.13,     33.98,      0.09,     33.98,      0.15,      0.07,      0.00
HBW,Ok,A,   3492.00,      0.41,      0.41,         0,      0.41,         0,         0,         0
HBO,Ok,P,   3492.00,    182.61,    167.62,      1.14,    167.71,     14.91,     13.77,      0.08
HBO,Ok,A,   3492.00,    105.09,     91.92,      0.93,     91.92,     13.17,     12.24,         0
NHB,Ok,P,   3492.00,     15.27,     14.34,      0.08,     14.34,      0.93,      0.85,         0
NHB,Ok,A,   3492.00,     13.80,     12.83,      0.07,     12.83,      0.97,      0.90,         0
HBSch,Ok,P,   3492.00,      6.15,      5.24,      0.00,      5.24,      0.91,      0.01,         0
HBSch,Ok,A,   3492.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3493.00,   2207.57,   2025.61,     13.07,   2027.23,    180.34,    158.63,      1.62
All,Ok,A,   3493.00,   1107.10,    955.07,      9.50,    955.07,    152.03,    142.53,         0
HBW,Ok,P,   3493.00,    330.81,    327.91,      1.23,    327.91,      2.90,      1.67,      0.00
HBW,Ok,A,   3493.00,      3.20,      3.20,         0,      3.20,         0,         0,         0
HBO,Ok,P,   3493.00,   1667.18,   1508.11,     11.11,   1509.72,    157.45,    146.35,      1.62
HBO,Ok,A,   3493.00,    967.86,    827.01,      8.78,    827.01,    140.86,    132.08,         0
NHB,Ok,P,   3493.00,    153.05,    141.81,      0.72,    141.81,     11.24,     10.52,      0.00
NHB,Ok,A,   3493.00,    136.03,    124.86,      0.72,    124.86,     11.17,     10.45,         0
HBSch,Ok,P,   3493.00,     56.54,     47.79,      0.02,     47.79,      8.75,      0.09,         0
HBSch,Ok,A,   3493.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3494.00,   1325.09,   1218.91,      7.26,   1219.73,    105.36,     92.84,      0.82
All,Ok,A,   3494.00,    652.44,    569.30,      5.40,    569.30,     83.15,     77.75,         0
HBW,Ok,P,   3494.00,    195.83,    194.76,      0.48,    194.76,      1.07,      0.59,      0.00
HBW,Ok,A,   3494.00,      2.32,      2.32,         0,      2.32,         0,         0,         0
HBO,Ok,P,   3494.00,   1005.51,    911.77,      6.36,    912.59,     92.92,     86.56,      0.82
HBO,Ok,A,   3494.00,    570.71,    493.68,      5.00,    493.68,     77.03,     72.03,         0
NHB,Ok,P,   3494.00,     89.07,     83.03,      0.40,     83.03,      6.05,      5.64,      0.00
NHB,Ok,A,   3494.00,     79.41,     73.29,      0.40,     73.29,      6.12,      5.72,         0
HBSch,Ok,P,   3494.00,     34.68,     29.35,      0.01,     29.35,      5.33,      0.05,         0
HBSch,Ok,A,   3494.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3495.00,    169.96,    161.92,      0.94,    162.05,      7.91,      6.43,      0.13
All,Ok,A,   3495.00,     92.33,     84.93,      0.89,     84.93,      7.40,      6.51,         0
HBW,Ok,P,   3495.00,     25.05,     24.53,      0.10,     24.53,      0.52,      0.42,      0.00
HBW,Ok,A,   3495.00,      0.13,      0.13,         0,      0.13,         0,         0,         0
HBO,Ok,P,   3495.00,    129.51,    122.98,      0.78,    123.11,      6.40,      5.62,      0.13
HBO,Ok,A,   3495.00,     81.27,     74.36,      0.83,     74.36,      6.92,      6.09,         0
NHB,Ok,P,   3495.00,     11.83,     11.39,      0.06,     11.39,      0.44,      0.38,         0
NHB,Ok,A,   3495.00,     10.93,     10.44,      0.06,     10.44,      0.49,      0.43,         0
HBSch,Ok,P,   3495.00,      3.56,      3.02,      0.00,      3.02,      0.54,      0.01,         0
HBSch,Ok,A,   3495.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3496.00,    208.97,    192.82,      1.25,    192.93,     16.04,     13.73,      0.11
All,Ok,A,   3496.00,    775.36,    727.79,      7.69,    727.79,     47.56,     39.87,         0
HBW,Ok,P,   3496.00,     19.43,     16.65,      0.15,     16.65,      2.78,      2.63,      0.00
HBW,Ok,A,   3496.00,    497.61,    474.01,      5.36,    474.01,     23.61,     18.25,         0
HBO,Ok,P,   3496.00,     98.84,     91.47,      0.67,     91.58,      7.25,      6.58,      0.11
HBO,Ok,A,   3496.00,    197.57,    178.83,      1.92,    178.83,     18.74,     16.83,         0
NHB,Ok,P,   3496.00,     87.88,     82.95,      0.42,     82.95,      4.93,      4.51,      0.00
NHB,Ok,A,   3496.00,     80.17,     74.96,      0.42,     74.96,      5.21,      4.79,         0
HBSch,Ok,P,   3496.00,      2.82,      1.75,      0.00,      1.75,      1.07,      0.01,         0
HBSch,Ok,A,   3496.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3497.00,    671.29,    609.29,      4.37,    609.60,     61.69,     51.44,      0.31
All,Ok,A,   3497.00,    412.95,    370.02,      3.64,    370.02,     42.93,     39.29,         0
HBW,Ok,P,   3497.00,    101.90,     96.16,      0.50,     96.16,      5.73,      5.24,      0.00
HBW,Ok,A,   3497.00,     36.91,     34.09,      0.38,     34.09,      2.82,      2.44,         0
HBO,Ok,P,   3497.00,    497.98,    452.04,      3.57,    452.34,     45.64,     42.06,      0.31
HBO,Ok,A,   3497.00,    325.00,    289.22,      2.97,    289.22,     35.78,     32.81,         0
NHB,Ok,P,   3497.00,     56.60,     52.23,      0.29,     52.23,      4.37,      4.08,         0
NHB,Ok,A,   3497.00,     51.04,     46.71,      0.28,     46.71,      4.33,      4.04,         0
HBSch,Ok,P,   3497.00,     14.81,      8.86,      0.01,      8.86,      5.95,      0.06,         0
HBSch,Ok,A,   3497.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3498.00,   5888.14,   5418.79,     37.71,   5422.84,    465.29,    376.75,      4.06
All,Ok,A,   3498.00,   3563.06,   3101.99,     29.57,   3101.99,    461.07,    333.21,         0
HBW,Ok,P,   3498.00,    922.20,    894.31,      4.39,    894.32,     27.88,     23.49,      0.01
HBW,Ok,A,   3498.00,    130.59,    116.97,      1.51,    116.97,     13.62,     12.11,         0
HBO,Ok,P,   3498.00,   4350.70,   3988.80,     30.88,   3992.84,    357.86,    326.98,      4.04
HBO,Ok,A,   3498.00,   2840.56,   2523.13,     25.63,   2523.13,    317.43,    291.80,         0
NHB,Ok,P,   3498.00,    487.55,    459.41,      2.38,    459.41,     28.14,     25.76,      0.00
NHB,Ok,A,   3498.00,    439.93,    409.31,      2.31,    409.31,     30.62,     28.30,         0
HBSch,Ok,P,   3498.00,    127.68,     76.27,      0.06,     76.27,     51.41,      0.51,         0
HBSch,Ok,A,   3498.00,    151.98,     52.57,      0.13,     52.57,     99.41,      0.99,         0
All,Ok,P,   3499.00,   2297.28,   2085.42,     13.36,   2087.19,    210.10,    189.50,      1.76
All,Ok,A,   3499.00,   1303.37,   1112.08,     10.85,   1112.08,    191.28,    180.43,         0
HBW,Ok,P,   3499.00,    362.82,    358.52,      1.17,    358.52,      4.30,      3.13,      0.00
HBW,Ok,A,   3499.00,      5.49,      5.49,         0,      5.49,         0,         0,         0
HBO,Ok,P,   3499.00,   1707.50,   1521.78,     11.33,   1523.54,    183.96,    172.63,      1.76
HBO,Ok,A,   3499.00,   1138.00,    961.13,     10.03,    961.13,    176.87,    166.84,         0
NHB,Ok,P,   3499.00,    179.82,    165.31,      0.83,    165.31,     14.51,     13.68,      0.00
NHB,Ok,A,   3499.00,    159.87,    145.46,      0.83,    145.46,     14.41,     13.59,         0
HBSch,Ok,P,   3499.00,     47.14,     39.82,      0.02,     39.82,      7.33,      0.07,         0
HBSch,Ok,A,   3499.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3500.00,   1127.20,   1040.60,      7.02,   1041.33,     85.86,     72.99,      0.74
All,Ok,A,   3500.00,   1041.96,    933.09,      9.27,    933.09,    108.87,     99.60,         0
HBW,Ok,P,   3500.00,    163.41,    155.68,      0.81,    155.68,      7.72,      6.91,      0.00
HBW,Ok,A,   3500.00,     68.29,     61.47,      0.76,     61.47,      6.82,      6.06,         0
HBO,Ok,P,   3500.00,    729.93,    670.88,      5.17,    671.62,     58.31,     53.14,      0.73
HBO,Ok,A,   3500.00,    780.51,    692.52,      7.49,    692.52,     87.99,     80.51,         0
NHB,Ok,P,   3500.00,    215.70,    201.79,      1.03,    201.79,     13.91,     12.88,      0.00
NHB,Ok,A,   3500.00,    193.16,    179.10,      1.02,    179.10,     14.06,     13.03,         0
HBSch,Ok,P,   3500.00,     18.17,     12.24,      0.01,     12.24,      5.93,      0.06,         0
HBSch,Ok,A,   3500.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3501.00,   2006.72,   1875.92,     12.47,   1877.41,    129.31,    100.68,      1.49
All,Ok,A,   3501.00,   1026.08,    933.33,      9.03,    933.33,     92.75,     83.71,         0
HBW,Ok,P,   3501.00,    304.02,    298.47,      1.16,    298.47,      5.54,      4.38,      0.00
HBW,Ok,A,   3501.00,      3.87,      3.87,         0,      3.87,         0,         0,         0
HBO,Ok,P,   3501.00,   1510.93,   1408.83,     10.61,   1410.32,    100.61,     90.00,      1.48
HBO,Ok,A,   3501.00,    894.55,    808.65,      8.35,    808.65,     85.90,     77.55,         0
NHB,Ok,P,   3501.00,    142.12,    135.30,      0.68,    135.30,      6.81,      6.14,      0.00
NHB,Ok,A,   3501.00,    127.65,    120.81,      0.68,    120.81,      6.84,      6.16,         0
HBSch,Ok,P,   3501.00,     49.65,     33.31,      0.02,     33.31,     16.34,      0.16,         0
HBSch,Ok,A,   3501.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3502.00,   5011.96,   4566.51,     28.38,   4570.60,    441.36,    399.13,      4.09
All,Ok,A,   3502.00,   3157.67,   2718.28,     26.16,   2718.28,    439.39,    413.23,         0
HBW,Ok,P,   3502.00,    819.14,    794.90,      2.86,    794.91,     24.23,     21.37,      0.01
HBW,Ok,A,   3502.00,    138.06,    115.25,      1.44,    115.25,     22.81,     21.37,         0
HBO,Ok,P,   3502.00,   3678.26,   3303.37,     23.62,   3307.44,    370.81,    347.19,      4.08
HBO,Ok,A,   3502.00,   2642.14,   2257.72,     22.88,   2257.72,    384.42,    361.54,         0
NHB,Ok,P,   3502.00,    424.54,    392.24,      1.87,    392.24,     32.30,     30.43,      0.00
NHB,Ok,A,   3502.00,    377.47,    345.30,      1.85,    345.30,     32.16,     30.32,         0
HBSch,Ok,P,   3502.00,     90.02,     76.00,      0.03,     76.00,     14.02,      0.14,         0
HBSch,Ok,A,   3502.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3503.00,    123.98,    123.56,      0.16,    123.56,      0.42,      0.02,         0
All,Ok,A,   3503.00,    116.37,    116.20,      0.16,    116.20,      0.18,      0.02,         0
HBW,Ok,P,   3503.00,     13.23,     13.16,      0.06,     13.16,      0.06,      0.00,         0
HBW,Ok,A,   3503.00,     45.59,     45.52,      0.06,     45.52,      0.06,      0.00,         0
HBO,Ok,P,   3503.00,     93.27,     93.16,      0.09,     93.16,      0.11,      0.01,         0
HBO,Ok,A,   3503.00,     57.03,     56.92,      0.09,     56.92,      0.11,      0.01,         0
NHB,Ok,P,   3503.00,     14.68,     14.67,      0.00,     14.67,      0.01,      0.00,         0
NHB,Ok,A,   3503.00,     13.76,     13.75,      0.00,     13.75,      0.01,      0.00,         0
HBSch,Ok,P,   3503.00,      2.81,      2.57,      0.00,      2.57,      0.24,      0.00,         0
HBSch,Ok,A,   3503.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3504.00,      2.26,      2.26,      0.00,      2.26,      0.00,      0.00,         0
All,Ok,A,   3504.00,      2.44,      2.43,      0.01,      2.43,      0.01,      0.00,         0
HBW,Ok,P,   3504.00,      0.33,      0.33,      0.00,      0.33,      0.00,         0,         0
HBW,Ok,A,   3504.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,   3504.00,      1.84,      1.84,      0.00,      1.84,      0.00,      0.00,         0
HBO,Ok,A,   3504.00,      2.34,      2.33,      0.01,      2.33,      0.01,      0.00,         0
NHB,Ok,P,   3504.00,      0.09,      0.09,         0,      0.09,         0,         0,         0
NHB,Ok,A,   3504.00,      0.10,      0.10,         0,      0.10,         0,         0,         0
HBSch,Ok,P,   3504.00,      0.00,      0.00,         0,      0.00,         0,         0,         0
