Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBSch,Pk,A,   3249.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3250.00,    103.87,     98.69,      0.65,     99.08,      4.79,      2.50,      0.40
All,Pk,A,   3250.00,     40.30,     38.41,      0.32,     38.43,      1.88,      1.56,      0.02
HBW,Pk,P,   3250.00,     26.48,     26.13,      0.13,     26.27,      0.21,      0.08,      0.14
HBW,Pk,A,   3250.00,      0.09,      0.09,         0,      0.09,         0,         0,         0
HBO,Pk,P,   3250.00,     64.40,     61.56,      0.48,     61.63,      2.77,      2.29,      0.06
HBO,Pk,A,   3250.00,     34.67,     32.93,      0.29,     32.94,      1.73,      1.44,      0.01
NHB,Pk,P,   3250.00,      5.69,      5.55,      0.03,      5.55,      0.14,      0.11,      0.00
NHB,Pk,A,   3250.00,      5.54,      5.39,      0.03,      5.40,      0.15,      0.12,      0.00
HBC,Pk,P,   3250.00,      1.00,      0.81,         0,      1.00,         0,         0,      0.19
HBC,Pk,A,   3250.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3250.00,      6.30,      4.64,      0.00,      4.64,      1.66,      0.02,         0
HBSch,Pk,A,   3250.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3251.00,     71.77,     68.93,      0.46,     69.04,      2.73,      1.24,      0.12
All,Pk,A,   3251.00,     26.50,     25.54,      0.21,     25.54,      0.96,      0.75,         0
HBW,Pk,P,   3251.00,     18.06,     17.91,      0.09,     17.94,      0.12,      0.03,      0.03
HBW,Pk,A,   3251.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3251.00,     44.67,     43.15,      0.34,     43.17,      1.50,      1.16,      0.02
HBO,Pk,A,   3251.00,     23.01,     22.12,      0.20,     22.12,      0.89,      0.70,         0
NHB,Pk,P,   3251.00,      3.52,      3.46,      0.02,      3.46,      0.06,      0.05,         0
NHB,Pk,A,   3251.00,      3.45,      3.38,      0.02,      3.38,      0.07,      0.05,         0
HBC,Pk,P,   3251.00,      1.00,      0.93,         0,      1.00,         0,         0,      0.07
HBC,Pk,A,   3251.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3251.00,      4.52,      3.48,      0.00,      3.48,      1.04,      0.01,         0
HBSch,Pk,A,   3251.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3252.00,     50.12,     48.58,      0.32,     48.65,      1.48,      0.48,      0.07
All,Pk,A,   3252.00,     18.63,     18.14,      0.15,     18.14,      0.50,      0.34,         0
HBW,Pk,P,   3252.00,     12.53,     12.44,      0.07,     12.45,      0.08,      0.01,      0.01
HBW,Pk,A,   3252.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Pk,P,   3252.00,     31.03,     30.34,      0.24,     30.35,      0.69,      0.45,      0.01
HBO,Pk,A,   3252.00,     16.33,     15.86,      0.14,     15.86,      0.47,      0.33,         0
NHB,Pk,P,   3252.00,      2.30,      2.28,      0.01,      2.28,      0.02,      0.01,         0
NHB,Pk,A,   3252.00,      2.27,      2.24,      0.01,      2.24,      0.03,      0.01,         0
HBC,Pk,P,   3252.00,      1.00,      0.95,         0,      1.00,         0,         0,      0.05
HBC,Pk,A,   3252.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3252.00,      3.26,      2.57,      0.00,      2.57,      0.69,      0.01,         0
HBSch,Pk,A,   3252.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3253.00,     51.90,     50.37,      0.31,     50.44,      1.46,      0.43,      0.07
All,Pk,A,   3253.00,     18.83,     18.33,      0.15,     18.33,      0.50,      0.35,         0
HBW,Pk,P,   3253.00,     12.55,     12.47,      0.06,     12.49,      0.06,      0.00,      0.01
HBW,Pk,A,   3253.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Pk,P,   3253.00,     32.49,     31.84,      0.24,     31.85,      0.65,      0.41,      0.01
HBO,Pk,A,   3253.00,     16.45,     15.98,      0.14,     15.98,      0.48,      0.34,         0
NHB,Pk,P,   3253.00,      2.43,      2.41,      0.01,      2.41,      0.02,      0.01,         0
NHB,Pk,A,   3253.00,      2.35,      2.32,      0.01,      2.32,      0.03,      0.01,         0
HBC,Pk,P,   3253.00,      1.00,      0.94,         0,      1.00,         0,         0,      0.06
HBC,Pk,A,   3253.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3253.00,      3.43,      2.70,      0.00,      2.70,      0.73,      0.01,         0
HBSch,Pk,A,   3253.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3254.00,     78.66,     75.80,      0.44,     75.85,      2.81,      1.55,      0.05
All,Pk,A,   3254.00,     28.90,     27.19,      0.23,     27.19,      1.72,      1.49,         0
HBW,Pk,P,   3254.00,     19.50,     19.38,      0.08,     19.40,      0.10,      0.02,      0.03
HBW,Pk,A,   3254.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3254.00,     48.93,     47.09,      0.34,     47.11,      1.82,      1.48,      0.02
HBO,Pk,A,   3254.00,     24.99,     23.35,      0.21,     23.35,      1.64,      1.43,         0
NHB,Pk,P,   3254.00,      3.99,      3.92,      0.02,      3.92,      0.07,      0.05,         0
NHB,Pk,A,   3254.00,      3.87,      3.79,      0.02,      3.79,      0.08,      0.06,         0
HBC,Pk,P,   3254.00,      1.00,      1.00,         0,      1.00,         0,         0,         0
HBC,Pk,A,   3254.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3254.00,      5.24,      4.41,      0.00,      4.41,      0.82,      0.01,         0
HBSch,Pk,A,   3254.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3255.00,   1667.06,   1582.53,     10.09,   1583.52,     83.54,     58.08,      0.99
All,Pk,A,   3255.00,    651.17,    594.97,      4.82,    594.97,     56.20,     51.38,         0
HBW,Pk,P,   3255.00,    438.05,    434.46,      2.52,    435.15,      2.90,      0.38,      0.69
HBW,Pk,A,   3255.00,      1.82,      1.82,         0,      1.82,         0,         0,         0
HBO,Pk,P,   3255.00,   1011.89,    950.18,      7.12,    950.47,     61.42,     54.29,      0.29
HBO,Pk,A,   3255.00,    555.25,    501.63,      4.44,    501.63,     53.63,     49.19,         0
NHB,Pk,P,   3255.00,     98.33,     95.80,      0.37,     95.81,      2.52,      2.15,      0.00
NHB,Pk,A,   3255.00,     94.10,     91.52,      0.38,     91.52,      2.58,      2.19,         0
HBC,Pk,P,   3255.00,     19.00,     17.86,      0.03,     17.86,      1.14,      1.11,         0
HBC,Pk,A,   3255.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3255.00,     99.79,     84.23,      0.04,     84.23,     15.57,      0.16,         0
HBSch,Pk,A,   3255.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3256.00,    313.89,    300.20,      1.97,    300.48,     13.41,      9.13,      0.29
All,Pk,A,   3256.00,    154.46,    144.01,      1.18,    144.01,     10.45,      9.27,         0
HBW,Pk,P,   3256.00,     86.70,     85.75,      0.52,     85.94,      0.75,      0.23,      0.19
HBW,Pk,A,   3256.00,     13.51,     13.14,      0.12,     13.14,      0.37,      0.25,         0
HBO,Pk,P,   3256.00,    188.28,    178.28,      1.36,    178.37,      9.91,      8.54,      0.09
HBO,Pk,A,   3256.00,    120.74,    111.08,      0.98,    111.08,      9.66,      8.68,         0
NHB,Pk,P,   3256.00,     20.99,     20.57,      0.08,     20.57,      0.41,      0.33,      0.00
NHB,Pk,A,   3256.00,     20.21,     19.79,      0.08,     19.79,      0.42,      0.34,         0
HBC,Pk,P,   3256.00,      3.00,      3.00,         0,      3.00,         0,         0,         0
HBC,Pk,A,   3256.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3256.00,     14.92,     12.59,      0.01,     12.59,      2.34,      0.02,         0
HBSch,Pk,A,   3256.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3257.00,      0.35,      0.32,      0.00,      0.32,      0.03,      0.00,         0
All,Pk,A,   3257.00,      1.10,      1.02,      0.01,      1.02,      0.08,      0.07,         0
HBW,Pk,P,   3257.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   3257.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3257.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3257.00,      1.03,      0.96,      0.01,      0.96,      0.08,      0.07,         0
NHB,Pk,P,   3257.00,      0.06,      0.06,      0.00,      0.06,      0.00,      0.00,         0
NHB,Pk,A,   3257.00,      0.07,      0.07,      0.00,      0.07,      0.00,      0.00,         0
HBC,Pk,P,   3257.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3257.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3257.00,      0.29,      0.26,         0,      0.26,      0.03,      0.00,         0
HBSch,Pk,A,   3257.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3258.00,    354.60,    337.31,      2.22,    338.09,     16.52,      8.70,      0.77
All,Pk,A,   3258.00,    136.32,    129.06,      1.05,    129.06,      7.26,      6.21,         0
HBW,Pk,P,   3258.00,     90.67,     89.60,      0.52,     89.99,      0.68,      0.17,      0.39
HBW,Pk,A,   3258.00,      0.36,      0.36,         0,      0.36,         0,         0,         0
HBO,Pk,P,   3258.00,    217.65,    207.68,      1.61,    207.84,      9.82,      8.21,      0.15
HBO,Pk,A,   3258.00,    116.50,    109.61,      0.96,    109.61,      6.89,      5.93,         0
NHB,Pk,P,   3258.00,     20.17,     19.82,      0.08,     19.82,      0.36,      0.27,      0.00
NHB,Pk,A,   3258.00,     19.46,     19.09,      0.08,     19.09,      0.37,      0.28,         0
HBC,Pk,P,   3258.00,      4.00,      3.77,         0,      4.00,         0,         0,      0.23
HBC,Pk,A,   3258.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3258.00,     22.10,     16.44,      0.01,     16.44,      5.66,      0.06,         0
HBSch,Pk,A,   3258.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3259.00,      7.01,      6.56,      0.04,      6.69,      0.32,      0.20,      0.13
All,Pk,A,   3259.00,      2.40,      2.26,      0.02,      2.26,      0.14,      0.12,         0
HBW,Pk,P,   3259.00,      1.51,      1.49,      0.01,      1.49,      0.02,      0.01,      0.00
HBW,Pk,A,   3259.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3259.00,      5.04,      4.70,      0.03,      4.83,      0.22,      0.18,      0.13
HBO,Pk,A,   3259.00,      2.19,      2.06,      0.02,      2.06,      0.13,      0.11,         0
NHB,Pk,P,   3259.00,      0.21,      0.20,      0.00,      0.20,      0.01,      0.01,         0
NHB,Pk,A,   3259.00,      0.21,      0.20,      0.00,      0.20,      0.01,      0.01,         0
HBC,Pk,P,   3259.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3259.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3259.00,      0.24,      0.16,         0,      0.16,      0.08,      0.00,         0
HBSch,Pk,A,   3259.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3260.00,    171.15,    156.49,      1.12,    156.86,     14.29,      8.21,      0.37
All,Pk,A,   3260.00,     67.82,     63.61,      0.54,     63.61,      4.21,      3.67,      0.00
HBW,Pk,P,   3260.00,     44.39,     43.62,      0.26,     43.77,      0.62,      0.36,      0.15
HBW,Pk,A,   3260.00,      0.23,      0.23,         0,      0.23,         0,         0,         0
HBO,Pk,P,   3260.00,    105.00,     96.78,      0.80,     96.83,      8.17,      7.37,      0.05
HBO,Pk,A,   3260.00,     58.15,     54.44,      0.50,     54.44,      3.71,      3.21,      0.00
NHB,Pk,P,   3260.00,      9.89,      9.41,      0.05,      9.41,      0.48,      0.44,      0.00
NHB,Pk,A,   3260.00,      9.44,      8.94,      0.05,      8.94,      0.50,      0.45,         0
HBC,Pk,P,   3260.00,      2.00,      1.83,         0,      2.00,         0,         0,      0.17
HBC,Pk,A,   3260.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3260.00,      9.87,      4.85,      0.01,      4.85,      5.02,      0.05,         0
HBSch,Pk,A,   3260.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3261.00,   1325.59,   1226.01,      7.42,   1230.88,     94.72,     65.39,      4.87
All,Pk,A,   3261.00,   2559.71,   2374.79,     16.66,   2378.11,    181.60,    102.06,      3.32
HBW,Pk,P,   3261.00,    191.69,    181.29,      1.46,    182.84,      8.85,      7.39,      1.54
HBW,Pk,A,   3261.00,    449.13,    433.08,      4.60,    435.16,     13.97,      9.37,      2.09
HBO,Pk,P,   3261.00,    456.48,    423.97,      3.30,    424.76,     31.72,     28.42,      0.79
HBO,Pk,A,   3261.00,   1104.66,   1032.23,      9.35,   1033.09,     71.57,     62.22,      0.86
NHB,Pk,P,   3261.00,    625.35,    592.91,      2.63,    593.36,     31.99,     29.35,      0.46
NHB,Pk,A,   3261.00,    594.82,    562.01,      2.60,    562.38,     32.44,     29.83,      0.38
HBC,Pk,P,   3261.00,      9.00,      6.93,         0,      9.00,         0,         0,      2.07
HBC,Pk,A,   3261.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3261.00,     43.07,     20.91,      0.03,     20.91,     22.16,      0.22,         0
HBSch,Pk,A,   3261.00,    411.10,    347.47,      0.11,    347.47,     63.63,      0.64,         0
All,Pk,P,   3262.00,    222.71,    206.24,      1.31,    207.15,     15.56,      9.66,      0.90
All,Pk,A,   3262.00,    238.41,    225.92,      1.81,    226.13,     12.28,     10.47,      0.21
HBW,Pk,P,   3262.00,     42.74,     41.74,      0.24,     42.06,      0.68,      0.44,      0.32
HBW,Pk,A,   3262.00,     38.88,     37.93,      0.38,     38.04,      0.85,      0.47,      0.11
HBO,Pk,P,   3262.00,    104.13,     96.54,      0.78,     96.67,      7.46,      6.67,      0.13
HBO,Pk,A,   3262.00,    138.44,    129.83,      1.16,    129.90,      8.53,      7.38,      0.08
NHB,Pk,P,   3262.00,     64.24,     61.42,      0.28,     61.46,      2.78,      2.50,      0.04
NHB,Pk,A,   3262.00,     61.09,     58.16,      0.27,     58.19,      2.90,      2.63,      0.03
HBC,Pk,P,   3262.00,      2.00,      1.58,         0,      2.00,         0,         0,      0.42
HBC,Pk,A,   3262.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3262.00,      9.61,      4.96,      0.01,      4.96,      4.65,      0.05,         0
HBSch,Pk,A,   3262.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3263.00,    332.94,    306.09,      1.92,    307.25,     25.69,     15.59,      1.16
All,Pk,A,   3263.00,    356.67,    333.88,      2.75,    334.09,     22.58,     19.82,      0.21
HBW,Pk,P,   3263.00,     63.65,     62.07,      0.36,     62.49,      1.16,      0.80,      0.42
HBW,Pk,A,   3263.00,     57.56,     55.89,      0.61,     56.01,      1.56,      0.95,      0.12
HBO,Pk,P,   3263.00,    155.11,    143.14,      1.14,    143.32,     11.79,     10.65,      0.18
HBO,Pk,A,   3263.00,    207.09,    190.51,      1.74,    190.58,     16.51,     14.77,      0.07
NHB,Pk,P,   3263.00,     96.86,     92.35,      0.41,     92.39,      4.47,      4.06,      0.04
NHB,Pk,A,   3263.00,     92.02,     87.48,      0.40,     87.51,      4.51,      4.11,      0.03
HBC,Pk,P,   3263.00,      3.00,      2.48,         0,      3.00,         0,         0,      0.52
HBC,Pk,A,   3263.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3263.00,     14.31,      6.04,      0.01,      6.04,      8.27,      0.08,         0
HBSch,Pk,A,   3263.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3264.00,     62.97,     60.04,      0.38,     60.14,      2.83,      1.32,      0.10
All,Pk,A,   3264.00,     23.60,     22.60,      0.19,     22.60,      1.00,      0.81,         0
HBW,Pk,P,   3264.00,     15.67,     15.54,      0.07,     15.57,      0.10,      0.03,      0.03
HBW,Pk,A,   3264.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3264.00,     39.19,     37.67,      0.29,     37.68,      1.51,      1.22,      0.01
HBO,Pk,A,   3264.00,     20.61,     19.68,      0.17,     19.68,      0.93,      0.75,         0
NHB,Pk,P,   3264.00,      2.98,      2.91,      0.02,      2.91,      0.07,      0.05,         0
NHB,Pk,A,   3264.00,      2.95,      2.88,      0.01,      2.88,      0.07,      0.06,         0
HBC,Pk,P,   3264.00,      1.00,      0.94,         0,      1.00,         0,         0,      0.06
HBC,Pk,A,   3264.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3264.00,      4.13,      2.98,      0.00,      2.98,      1.14,      0.01,         0
HBSch,Pk,A,   3264.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3265.00,     74.56,     70.76,      0.43,     70.89,      3.67,      1.73,      0.12
All,Pk,A,   3265.00,     28.13,     26.74,      0.22,     26.74,      1.39,      1.17,         0
HBW,Pk,P,   3265.00,     18.77,     18.62,      0.08,     18.65,      0.12,      0.04,      0.03
HBW,Pk,A,   3265.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Pk,P,   3265.00,     46.43,     44.48,      0.33,     44.50,      1.93,      1.60,      0.02
HBO,Pk,A,   3265.00,     24.43,     23.14,      0.20,     23.14,      1.30,      1.09,         0
NHB,Pk,P,   3265.00,      3.81,      3.72,      0.02,      3.72,      0.09,      0.07,         0
NHB,Pk,A,   3265.00,      3.66,      3.57,      0.02,      3.57,      0.09,      0.08,         0
HBC,Pk,P,   3265.00,      1.00,      0.93,         0,      1.00,         0,         0,      0.07
HBC,Pk,A,   3265.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3265.00,      4.55,      3.02,      0.00,      3.02,      1.53,      0.02,         0
HBSch,Pk,A,   3265.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3266.00,     12.89,     12.48,      0.08,     12.51,      0.37,      0.13,      0.03
All,Pk,A,   3266.00,      5.03,      4.88,      0.04,      4.88,      0.15,      0.11,         0
HBW,Pk,P,   3266.00,      3.31,      3.29,      0.02,      3.29,      0.02,      0.00,      0.00
HBW,Pk,A,   3266.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3266.00,      8.31,      8.10,      0.06,      8.13,      0.18,      0.12,      0.03
HBO,Pk,A,   3266.00,      4.57,      4.43,      0.04,      4.43,      0.15,      0.11,         0
NHB,Pk,P,   3266.00,      0.44,      0.44,      0.00,      0.44,      0.01,      0.00,         0
NHB,Pk,A,   3266.00,      0.46,      0.46,      0.00,      0.46,      0.01,      0.00,         0
HBC,Pk,P,   3266.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3266.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3266.00,      0.82,      0.65,      0.00,      0.65,      0.17,      0.00,         0
HBSch,Pk,A,   3266.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3267.00,     17.43,     16.96,      0.09,     16.99,      0.43,      0.15,      0.03
All,Pk,A,   3267.00,      6.48,      6.27,      0.05,      6.27,      0.20,      0.15,         0
HBW,Pk,P,   3267.00,      4.15,      4.13,      0.02,      4.13,      0.02,      0.00,      0.00
HBW,Pk,A,   3267.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3267.00,     11.83,     11.58,      0.07,     11.61,      0.22,      0.15,      0.03
HBO,Pk,A,   3267.00,      5.84,      5.65,      0.05,      5.65,      0.19,      0.14,         0
NHB,Pk,P,   3267.00,      0.61,      0.60,      0.00,      0.60,      0.01,      0.00,         0
NHB,Pk,A,   3267.00,      0.62,      0.61,      0.00,      0.61,      0.01,      0.00,         0
HBC,Pk,P,   3267.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3267.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3267.00,      0.83,      0.64,      0.00,      0.64,      0.19,      0.00,         0
HBSch,Pk,A,   3267.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3268.00,      0.08,      0.08,         0,      0.08,         0,         0,         0
All,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,P,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,   3268.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3268.00,      0.08,      0.08,         0,      0.08,         0,         0,         0
HBSch,Pk,A,   3268.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3269.00,      3.82,      3.67,      0.02,      3.78,      0.03,      0.01,      0.12
All,Pk,A,   3269.00,      2.27,      2.23,      0.02,      2.23,      0.05,      0.03,         0
HBW,Pk,P,   3269.00,      0.88,      0.88,      0.00,      0.88,      0.00,         0,      0.00
HBW,Pk,A,   3269.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,P,   3269.00,      2.72,      2.58,      0.01,      2.70,      0.03,      0.01,      0.12
HBO,Pk,A,   3269.00,      2.15,      2.11,      0.02,      2.11,      0.05,      0.03,         0
NHB,Pk,P,   3269.00,      0.13,      0.13,      0.00,      0.13,      0.00,      0.00,         0
NHB,Pk,A,   3269.00,      0.12,      0.12,      0.00,      0.12,      0.00,      0.00,         0
HBC,Pk,P,   3269.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3269.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3269.00,      0.08,      0.08,         0,      0.08,         0,         0,         0
HBSch,Pk,A,   3269.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3270.00,    355.12,    332.72,      1.63,    332.79,     22.34,     20.15,      0.07
All,Pk,A,   3270.00,   1027.37,    960.52,      7.74,    960.98,     66.38,     58.64,      0.46
HBW,Pk,P,   3270.00,      9.35,      8.95,      0.07,      8.96,      0.39,      0.32,      0.01
HBW,Pk,A,   3270.00,    203.66,    198.07,      2.15,    198.35,      5.31,      3.16,      0.28
HBO,Pk,P,   3270.00,     20.80,     18.75,      0.16,     18.76,      2.05,      1.89,      0.01
HBO,Pk,A,   3270.00,    515.75,    475.80,      4.20,    475.94,     39.81,     35.61,      0.13
NHB,Pk,P,   3270.00,    323.49,    304.11,      1.40,    304.16,     19.33,     17.93,      0.05
NHB,Pk,A,   3270.00,    307.96,    286.65,      1.40,    286.69,     21.26,     19.87,      0.05
HBC,Pk,P,   3270.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3270.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3270.00,      1.48,      0.91,      0.00,      0.91,      0.57,      0.01,         0
HBSch,Pk,A,   3270.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3271.00,    439.73,    404.09,      2.93,    404.49,     35.24,     22.67,      0.40
All,Pk,A,   3271.00,    242.69,    226.82,      1.91,    226.84,     15.84,     13.93,      0.02
HBW,Pk,P,   3271.00,    109.79,    107.55,      0.73,    107.84,      1.95,      1.22,      0.29
HBW,Pk,A,   3271.00,     22.50,     21.70,      0.24,     21.71,      0.79,      0.55,      0.00
HBO,Pk,P,   3271.00,    261.45,    239.74,      2.00,    239.85,     21.61,     19.61,      0.11
HBO,Pk,A,   3271.00,    179.39,    166.48,      1.49,    166.50,     12.88,     11.40,      0.02
NHB,Pk,P,   3271.00,     42.62,     40.68,      0.19,     40.68,      1.94,      1.75,      0.00
NHB,Pk,A,   3271.00,     40.80,     38.63,      0.19,     38.63,      2.17,      1.98,      0.00
HBC,Pk,P,   3271.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3271.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3271.00,     25.88,     16.13,      0.01,     16.13,      9.75,      0.10,         0
HBSch,Pk,A,   3271.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3272.00,    442.10,    419.43,      2.84,    419.72,     22.38,     15.22,      0.29
All,Pk,A,   3272.00,    173.99,    161.82,      1.34,    161.82,     12.17,     10.83,         0
HBW,Pk,P,   3272.00,    112.91,    111.73,      0.69,    111.92,      0.99,      0.30,      0.19
HBW,Pk,A,   3272.00,      0.47,      0.47,         0,      0.47,         0,         0,         0
HBO,Pk,P,   3272.00,    270.74,    254.25,      2.03,    254.35,     16.39,     14.36,      0.10
HBO,Pk,A,   3272.00,    149.14,    137.66,      1.24,    137.66,     11.49,     10.25,         0
NHB,Pk,P,   3272.00,     25.55,     24.92,      0.11,     24.92,      0.63,      0.52,         0
NHB,Pk,A,   3272.00,     24.38,     23.69,      0.11,     23.69,      0.69,      0.58,         0
HBC,Pk,P,   3272.00,      5.00,      5.00,         0,      5.00,         0,         0,         0
HBC,Pk,A,   3272.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3272.00,     27.90,     23.53,      0.01,     23.53,      4.37,      0.04,         0
HBSch,Pk,A,   3272.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3273.00,     23.57,     22.11,      0.13,     22.19,      1.38,      0.82,      0.07
All,Pk,A,   3273.00,      6.97,      6.39,      0.06,      6.39,      0.58,      0.52,         0
HBW,Pk,P,   3273.00,      4.59,      4.54,      0.03,      4.54,      0.05,      0.02,      0.00
HBW,Pk,A,   3273.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Pk,P,   3273.00,     16.74,     15.80,      0.10,     15.87,      0.87,      0.77,      0.07
HBO,Pk,A,   3273.00,      6.20,      5.66,      0.05,      5.66,      0.55,      0.49,         0
NHB,Pk,P,   3273.00,      0.70,      0.67,      0.00,      0.67,      0.03,      0.02,         0
NHB,Pk,A,   3273.00,      0.76,      0.73,      0.00,      0.73,      0.03,      0.03,         0
HBC,Pk,P,   3273.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,   3273.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3273.00,      1.53,      1.10,      0.00,      1.10,      0.43,      0.00,         0
HBSch,Pk,A,   3273.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3274.00,    551.28,    526.47,      3.53,    527.48,     23.81,     14.86,      1.00
All,Pk,A,   3274.00,    212.54,    198.86,      1.66,    198.86,     13.68,     12.02,         0
HBW,Pk,P,   3274.00,    140.62,    138.87,      0.86,    139.49,      1.14,      0.28,      0.61
HBW,Pk,A,   3274.00,      0.63,      0.63,         0,      0.63,         0,         0,         0
HBO,Pk,P,   3274.00,    337.34,    320.36,      2.53,    320.75,     16.59,     14.07,      0.39
HBO,Pk,A,   3274.00,    181.76,    168.71,      1.53,    168.71,     13.04,     11.52,         0
NHB,Pk,P,   3274.00,     31.25,     30.66,      0.13,     30.66,      0.59,      0.46,      0.00
NHB,Pk,A,   3274.00,     30.15,     29.52,      0.13,     29.52,      0.63,      0.50,         0
HBC,Pk,P,   3274.00,      7.00,      7.00,         0,      7.00,         0,         0,         0
HBC,Pk,A,   3274.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,   3274.00,     35.07,     29.58,      0.01,     29.58,      5.49,      0.05,         0
HBSch,Pk,A,   3274.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,   3275.00,     61.08,     57.67,      0.40,     57.75,      3.33,      1.52,      0.08
