Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
NHB,Pk,A,812,115.56,108.91,0.62,109.03,6.54,5.92,0.11,Closer04
HBC,Pk,P,812,4.0,3.25,0.0,4.0,0.0,0.0,0.75,Closer04
HBC,Pk,A,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,812,36.21,13.86,0.03,13.86,22.35,0.22,0.0,Closer04
HBSch,Pk,A,812,453.98,287.98,0.23,287.98,166.0,1.66,0.0,Closer04
All,Pk,P,813,105.11,101.59,0.72,101.83,3.28,1.54,0.24,Closer04
All,Pk,A,813,49.71,48.19,0.39,48.19,1.52,1.14,0.0,Closer04
HBW,Pk,P,813,24.79,24.35,0.18,24.53,0.26,0.08,0.19,Closer04
HBW,Pk,A,813,3.8,3.7,0.04,3.7,0.1,0.06,0.0,Closer04
HBO,Pk,P,813,66.63,64.66,0.51,64.71,1.91,1.41,0.05,Closer04
HBO,Pk,A,813,39.3,37.96,0.32,37.96,1.34,1.02,0.0,Closer04
NHB,Pk,P,813,6.82,6.74,0.03,6.75,0.07,0.04,0.0,Closer04
NHB,Pk,A,813,6.61,6.53,0.03,6.53,0.08,0.05,0.0,Closer04
HBC,Pk,P,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,813,6.87,5.84,0.0,5.84,1.03,0.01,0.0,Closer04
HBSch,Pk,A,813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,814,809.77,760.87,6.13,763.81,45.96,28.06,2.94,Closer04
All,Pk,A,814,312.56,290.91,2.5,290.91,21.65,19.15,0.0,Closer04
HBW,Pk,P,814,218.08,212.56,1.77,214.9,3.18,1.41,2.34,Closer04
HBW,Pk,A,814,14.57,13.73,0.16,13.73,0.84,0.69,0.0,Closer04
HBO,Pk,P,814,492.89,462.83,4.06,463.32,29.57,25.51,0.49,Closer04
HBO,Pk,A,814,239.94,220.57,2.06,220.57,19.37,17.31,0.0,Closer04
NHB,Pk,P,814,58.65,57.32,0.28,57.34,1.3,1.02,0.03,Closer04
NHB,Pk,A,814,58.05,56.62,0.28,56.62,1.43,1.15,0.0,Closer04
HBC,Pk,P,814,2.0,1.91,0.0,2.0,0.0,0.0,0.09,Closer04
HBC,Pk,A,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,814,38.16,26.25,0.02,26.25,11.91,0.12,0.0,Closer04
HBSch,Pk,A,814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,815,1559.37,1421.41,12.25,1427.35,132.02,89.01,5.94,Closer04
All,Pk,A,815,568.69,519.2,4.53,519.2,49.48,44.95,0.01,Closer04
HBW,Pk,P,815,420.71,407.37,3.83,411.52,9.19,5.36,4.15,Closer04
HBW,Pk,A,815,9.19,8.76,0.06,8.76,0.43,0.37,0.0,Closer04
HBO,Pk,P,815,936.96,849.0,7.82,849.81,87.15,79.33,0.82,Closer04
HBO,Pk,A,815,453.76,409.5,3.94,409.51,44.25,40.31,0.01,Closer04
NHB,Pk,P,815,107.26,102.65,0.55,102.69,4.57,4.02,0.04,Closer04
NHB,Pk,A,815,105.74,100.93,0.54,100.93,4.81,4.27,0.0,Closer04
HBC,Pk,P,815,28.0,27.07,0.0,28.0,0.0,0.0,0.93,Closer04
HBC,Pk,A,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,815,66.44,35.32,0.04,35.32,31.11,0.31,0.0,Closer04
HBSch,Pk,A,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,816,8.07,7.93,0.05,7.94,0.13,0.07,0.01,Closer04
All,Pk,A,816,92.65,91.54,0.64,91.54,1.11,0.47,0.0,Closer04
HBW,Pk,P,816,0.89,0.87,0.01,0.88,0.02,0.01,0.01,Closer04
HBW,Pk,A,816,38.51,38.22,0.24,38.22,0.29,0.06,0.0,Closer04
HBO,Pk,P,816,3.44,3.36,0.02,3.37,0.08,0.05,0.0,Closer04
HBO,Pk,A,816,50.54,49.75,0.38,49.75,0.79,0.41,0.0,Closer04
NHB,Pk,P,816,3.55,3.52,0.01,3.53,0.02,0.01,0.0,Closer04
NHB,Pk,A,816,3.6,3.58,0.01,3.58,0.03,0.01,0.0,Closer04
HBC,Pk,P,816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,816,0.18,0.17,0.0,0.17,0.01,0.0,0.0,Closer04
HBSch,Pk,A,816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,817,344.33,331.36,2.42,332.68,11.65,6.97,1.32,Closer04
All,Pk,A,817,222.82,213.66,1.79,213.66,9.16,7.36,0.0,Closer04
HBW,Pk,P,817,84.37,82.15,0.62,83.22,1.15,0.53,1.07,Closer04
HBW,Pk,A,817,28.82,27.98,0.28,27.98,0.84,0.56,0.0,Closer04
HBO,Pk,P,817,191.34,183.73,1.53,183.95,7.39,5.86,0.22,Closer04
HBO,Pk,A,817,140.83,133.39,1.25,133.39,7.43,6.18,0.0,Closer04
NHB,Pk,P,817,53.61,52.76,0.26,52.8,0.82,0.56,0.03,Closer04
NHB,Pk,A,817,53.18,52.29,0.25,52.29,0.88,0.63,0.0,Closer04
HBC,Pk,P,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,817,15.01,12.71,0.01,12.71,2.3,0.02,0.0,Closer04
HBSch,Pk,A,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,818,1543.26,1444.52,11.68,1451.12,92.14,53.15,6.6,Closer04
All,Pk,A,818,520.15,483.45,4.24,483.45,36.7,32.45,0.0,Closer04
HBW,Pk,P,818,400.14,388.77,3.39,393.73,6.41,3.02,4.96,Closer04
HBW,Pk,A,818,10.78,10.28,0.09,10.28,0.51,0.42,0.0,Closer04
HBO,Pk,P,818,943.2,886.38,7.75,887.51,55.69,47.94,1.14,Closer04
HBO,Pk,A,818,414.11,380.58,3.66,380.58,33.53,29.87,0.0,Closer04
NHB,Pk,P,818,96.66,94.2,0.5,94.25,2.41,1.91,0.05,Closer04
NHB,Pk,A,818,95.26,92.6,0.49,92.6,2.66,2.17,0.0,Closer04
HBC,Pk,P,818,8.0,7.54,0.0,8.0,0.0,0.0,0.46,Closer04
HBC,Pk,A,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,818,95.26,67.63,0.04,67.63,27.63,0.28,0.0,Closer04
HBSch,Pk,A,818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,819,2062.62,1870.75,15.4,1885.22,177.4,100.55,14.47,Closer04
All,Pk,A,819,992.12,816.44,7.16,816.44,175.69,61.23,0.0,Closer04
HBW,Pk,P,819,506.23,487.44,4.58,492.7,13.52,8.94,5.27,Closer04
HBW,Pk,A,819,97.15,90.95,1.12,90.95,6.2,5.08,0.0,Closer04
HBO,Pk,P,819,1190.96,1094.36,9.88,1095.52,95.44,85.56,1.16,Closer04
HBO,Pk,A,819,568.16,513.9,5.07,513.9,54.26,49.19,0.0,Closer04
NHB,Pk,P,819,162.7,156.34,0.86,156.41,6.29,5.43,0.07,Closer04
NHB,Pk,A,819,160.74,154.02,0.84,154.02,6.71,5.87,0.0,Closer04
HBC,Pk,P,819,91.01,83.04,0.0,91.01,0.0,0.0,7.97,Closer04
HBC,Pk,A,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,819,111.71,49.57,0.07,49.57,62.14,0.62,0.0,Closer04
HBSch,Pk,A,819,166.08,57.56,0.14,57.56,108.52,1.08,0.0,Closer04
All,Pk,P,820,72.41,70.73,0.4,70.85,1.56,0.89,0.12,Closer04
All,Pk,A,820,75.91,74.31,0.49,74.31,1.6,1.11,0.0,Closer04
HBW,Pk,P,820,7.28,7.11,0.05,7.18,0.1,0.05,0.07,Closer04
HBW,Pk,A,820,11.56,11.38,0.1,11.38,0.18,0.08,0.0,Closer04
HBO,Pk,P,820,20.01,19.41,0.15,19.43,0.58,0.43,0.02,Closer04
HBO,Pk,A,820,21.4,20.63,0.19,20.63,0.77,0.58,0.0,Closer04
NHB,Pk,P,820,43.32,42.69,0.19,42.72,0.61,0.41,0.03,Closer04
NHB,Pk,A,820,42.95,42.3,0.19,42.3,0.64,0.45,0.0,Closer04
HBC,Pk,P,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,820,1.8,1.53,0.0,1.53,0.27,0.0,0.0,Closer04
HBSch,Pk,A,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,821,390.0,374.04,2.58,375.25,14.74,10.23,1.21,Closer04
All,Pk,A,821,420.7,404.15,3.19,404.15,16.55,13.36,0.0,Closer04
HBW,Pk,P,821,69.21,66.86,0.54,67.81,1.41,0.87,0.95,Closer04
HBW,Pk,A,821,76.59,74.9,0.66,74.9,1.69,1.03,0.0,Closer04
HBO,Pk,P,821,157.48,149.88,1.27,150.04,7.43,6.17,0.17,Closer04
HBO,Pk,A,821,194.27,183.7,1.76,183.7,10.57,8.81,0.0,Closer04
NHB,Pk,P,821,151.01,146.96,0.78,147.06,3.95,3.17,0.1,Closer04
NHB,Pk,A,821,149.83,145.55,0.76,145.55,4.29,3.53,0.0,Closer04
HBC,Pk,P,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,821,12.3,10.35,0.0,10.35,1.95,0.02,0.0,Closer04
HBSch,Pk,A,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,822,381.81,358.5,2.59,360.85,20.96,13.81,2.35,Closer04
All,Pk,A,822,331.96,316.49,2.48,316.59,15.37,12.89,0.1,Closer04
HBW,Pk,P,822,65.14,62.08,0.55,63.45,1.69,1.15,1.37,Closer04
HBW,Pk,A,822,55.47,53.87,0.54,53.94,1.53,0.99,0.07,Closer04
HBO,Pk,P,822,149.39,139.88,1.22,140.19,9.2,7.98,0.31,Closer04
HBO,Pk,A,822,124.0,116.28,1.15,116.3,7.7,6.55,0.02,Closer04
NHB,Pk,P,822,154.0,148.4,0.82,148.54,5.46,4.64,0.14,Closer04
NHB,Pk,A,822,152.5,146.33,0.8,146.35,6.14,5.35,0.02,Closer04
HBC,Pk,P,822,2.0,1.47,0.0,2.0,0.0,0.0,0.53,Closer04
HBC,Pk,A,822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,822,11.27,6.67,0.01,6.67,4.61,0.05,0.0,Closer04
HBSch,Pk,A,822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,823,479.67,433.87,3.57,438.96,40.72,28.97,5.09,Closer04
All,Pk,A,823,410.23,382.98,3.44,383.77,26.46,23.02,0.79,Closer04
HBW,Pk,P,823,97.41,89.41,0.94,93.03,4.38,3.44,3.62,Closer04
HBW,Pk,A,823,80.76,77.29,0.87,77.81,2.96,2.09,0.52,Closer04
HBO,Pk,P,823,221.73,200.62,1.84,201.76,19.97,18.13,1.14,Closer04
HBO,Pk,A,823,189.14,174.21,1.81,174.39,14.76,12.95,0.17,Closer04
NHB,Pk,P,823,141.67,133.33,0.78,133.57,8.1,7.33,0.24,Closer04
NHB,Pk,A,823,140.32,131.48,0.76,131.57,8.75,7.99,0.09,Closer04
HBC,Pk,P,823,2.0,1.91,0.0,2.0,0.0,0.0,0.09,Closer04
HBC,Pk,A,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,823,16.86,8.59,0.01,8.59,8.27,0.08,0.0,Closer04
HBSch,Pk,A,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,824,2366.6,2139.95,13.37,2141.12,225.48,212.11,1.17,Closer04
All,Pk,A,824,5356.3,4944.56,42.38,4954.99,401.31,358.93,10.43,Closer04
HBW,Pk,P,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBW,Pk,A,824,957.34,926.17,9.38,932.71,24.63,15.25,6.54,Closer04
HBO,Pk,P,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBO,Pk,A,824,2056.82,1906.81,19.76,1909.82,147.0,127.24,3.01,Closer04
NHB,Pk,P,824,2366.6,2139.95,13.37,2141.12,225.48,212.11,1.17,Closer04
NHB,Pk,A,824,2342.14,2111.58,13.24,2112.46,229.68,216.44,0.88,Closer04
HBC,Pk,P,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBC,Pk,A,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,A,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,825,3221.84,2890.8,26.27,2908.71,313.13,238.53,17.91,Closer04
All,Pk,A,825,3530.31,3186.17,29.63,3191.99,338.33,253.33,5.82,Closer04
HBW,Pk,P,825,677.59,625.08,8.16,634.88,42.7,34.55,9.8,Closer04
HBW,Pk,A,825,785.24,738.29,8.73,741.35,43.89,35.17,3.06,Closer04
HBO,Pk,P,825,1539.87,1365.74,13.23,1370.3,169.58,156.34,4.56,Closer04
HBO,Pk,A,825,1788.33,1600.28,16.06,1602.55,185.78,169.71,2.27,Closer04
NHB,Pk,P,825,886.16,833.48,4.82,834.18,51.98,47.16,0.7,Closer04
NHB,Pk,A,825,875.99,822.84,4.77,823.33,52.66,47.89,0.49,Closer04
HBC,Pk,P,825,22.0,19.15,0.0,22.0,0.0,0.0,2.85,Closer04
HBC,Pk,A,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,825,96.22,47.35,0.06,47.35,48.87,0.49,0.0,Closer04
HBSch,Pk,A,825,80.75,24.76,0.07,24.76,56.0,0.56,0.0,Closer04
All,Pk,P,826,3136.58,2732.77,27.56,2784.55,352.03,273.75,51.78,Closer04
All,Pk,A,826,4139.92,3591.49,30.85,3600.88,539.04,279.53,9.39,Closer04
HBW,Pk,P,826,719.23,648.29,9.24,665.55,53.69,44.45,17.25,Closer04
HBW,Pk,A,826,907.88,844.62,10.8,850.2,57.68,46.87,5.58,Closer04
HBO,Pk,P,826,1663.11,1447.2,14.97,1454.79,208.32,193.35,7.59,Closer04
HBO,Pk,A,826,1765.92,1551.2,16.43,1554.51,211.41,194.97,3.32,Closer04
NHB,Pk,P,826,599.96,560.48,3.28,561.25,38.71,35.43,0.77,Closer04
NHB,Pk,A,826,593.43,554.3,3.26,554.8,38.63,35.37,0.49,Closer04
HBC,Pk,P,826,47.0,20.84,0.0,47.0,0.0,0.0,26.16,Closer04
HBC,Pk,A,826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,826,107.27,55.96,0.07,55.96,51.31,0.51,0.0,Closer04
HBSch,Pk,A,826,872.7,641.38,0.35,641.38,231.32,2.31,0.0,Closer04
All,Pk,P,827,2921.57,2550.2,24.47,2587.18,334.39,238.62,36.98,Closer04
All,Pk,A,827,2917.94,2577.42,25.42,2585.87,332.07,238.81,8.45,Closer04
HBW,Pk,P,827,598.5,545.23,7.26,561.17,37.34,30.08,15.93,Closer04
HBW,Pk,A,827,584.4,544.32,7.0,548.83,35.56,28.56,4.52,Closer04
HBO,Pk,P,827,1433.51,1251.97,13.0,1257.88,175.63,162.63,5.9,Closer04
HBO,Pk,A,827,1517.72,1335.83,14.27,1339.11,178.61,164.34,3.28,Closer04
NHB,Pk,P,827,736.37,686.05,4.12,687.06,49.31,45.19,1.01,Closer04
NHB,Pk,A,827,726.92,676.97,4.06,677.63,49.29,45.23,0.66,Closer04
HBC,Pk,P,827,34.0,19.87,0.0,34.0,0.0,0.0,14.13,Closer04
HBC,Pk,A,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,827,119.19,47.08,0.09,47.08,72.11,0.72,0.0,Closer04
HBSch,Pk,A,827,88.9,20.3,0.08,20.3,68.61,0.69,0.0,Closer04
All,Pk,P,828,2734.52,2471.61,22.93,2505.25,229.27,147.62,33.64,Closer04
All,Pk,A,828,917.68,828.61,7.94,829.49,88.19,80.25,0.88,Closer04
HBW,Pk,P,828,697.12,662.35,7.09,677.46,19.66,12.57,15.11,Closer04
HBW,Pk,A,828,8.83,8.83,0.0,8.83,0.0,0.0,0.0,Closer04
HBO,Pk,P,828,1637.84,1490.46,14.81,1494.84,143.0,128.19,4.38,Closer04
HBO,Pk,A,828,736.39,654.69,7.0,655.51,80.88,73.88,0.81,Closer04
NHB,Pk,P,828,175.15,167.78,0.95,167.93,7.22,6.26,0.15,Closer04
NHB,Pk,A,828,172.46,165.09,0.94,165.16,7.3,6.37,0.07,Closer04
HBC,Pk,P,828,93.0,79.01,0.0,93.0,0.0,0.0,13.99,Closer04
HBC,Pk,A,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,828,131.41,72.02,0.09,72.02,59.4,0.59,0.0,Closer04
HBSch,Pk,A,828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,829,1455.66,1363.63,10.91,1370.4,85.27,40.69,6.77,Closer04
All,Pk,A,829,481.34,446.19,3.94,446.19,35.14,31.2,0.0,Closer04
HBW,Pk,P,829,372.37,363.99,3.0,368.04,4.33,1.34,4.05,Closer04
HBW,Pk,A,829,4.61,4.61,0.0,4.61,0.0,0.0,0.0,Closer04
HBO,Pk,P,829,878.33,832.31,7.42,833.21,45.12,37.7,0.89,Closer04
HBO,Pk,A,829,385.45,352.24,3.51,352.24,33.21,29.7,0.0,Closer04
NHB,Pk,P,829,92.31,90.51,0.45,90.54,1.76,1.32,0.04,Closer04
NHB,Pk,A,829,91.28,89.35,0.43,89.35,1.93,1.5,0.0,Closer04
HBC,Pk,P,829,34.0,32.21,0.0,34.0,0.0,0.0,1.79,Closer04
HBC,Pk,A,829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,829,78.66,44.6,0.04,44.6,34.05,0.34,0.0,Closer04
HBSch,Pk,A,829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,830,3765.41,3306.61,29.42,3328.78,436.63,344.31,22.17,Closer04
All,Pk,A,830,3561.74,3233.64,30.46,3241.84,319.91,289.45,8.2,Closer04
HBW,Pk,P,830,722.31,655.13,8.41,666.48,55.83,47.42,11.35,Closer04
HBW,Pk,A,830,701.59,654.09,8.02,658.78,42.81,34.79,4.68,Closer04
HBO,Pk,P,830,1730.65,1506.67,14.61,1511.72,218.93,204.32,5.05,Closer04
HBO,Pk,A,830,1724.85,1542.04,16.14,1544.96,179.9,163.75,2.92,Closer04
NHB,Pk,P,830,1148.02,1049.01,6.3,1049.78,98.24,91.94,0.77,Closer04
NHB,Pk,A,830,1135.3,1037.51,6.29,1038.1,97.2,90.9,0.6,Closer04
HBC,Pk,P,830,18.0,13.01,0.0,18.0,0.0,0.0,4.99,Closer04
HBC,Pk,A,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,830,146.42,82.79,0.1,82.79,63.64,0.64,0.0,Closer04
HBSch,Pk,A,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,831,2395.03,2099.46,18.06,2115.54,279.48,227.6,16.08,Closer04
All,Pk,A,831,3437.95,3138.03,30.1,3151.93,286.02,255.92,13.91,Closer04
HBW,Pk,P,831,382.96,338.43,4.62,347.27,35.69,31.07,8.84,Closer04
HBW,Pk,A,831,930.94,874.32,10.23,883.55,47.39,37.16,9.23,Closer04
HBO,Pk,P,831,928.18,802.78,7.93,806.52,121.66,113.73,3.74,Closer04
HBO,Pk,A,831,1519.66,1361.86,14.37,1365.65,154.01,139.64,3.79,Closer04
NHB,Pk,P,831,997.69,908.6,5.45,909.79,87.91,82.46,1.18,Closer04
NHB,Pk,A,831,987.35,901.85,5.5,902.74,84.62,79.12,0.89,Closer04
HBC,Pk,P,831,7.0,4.67,0.0,7.0,0.0,0.0,2.33,Closer04
HBC,Pk,A,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,831,79.19,44.97,0.05,44.97,34.22,0.34,0.0,Closer04
HBSch,Pk,A,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,832,2995.31,2606.8,24.63,2633.46,361.85,273.84,26.67,Closer04
All,Pk,A,832,3571.09,3252.01,33.47,3264.79,306.3,271.76,12.78,Closer04
HBW,Pk,P,832,609.58,540.64,7.6,553.79,55.79,48.19,13.15,Closer04
HBW,Pk,A,832,1092.89,1022.21,12.86,1030.86,62.04,49.18,8.65,Closer04
HBO,Pk,P,832,1484.47,1293.53,12.91,1298.97,185.5,172.58,5.44,Closer04
HBO,Pk,A,832,1738.9,1546.01,16.54,1549.63,189.28,172.73,3.61,Closer04
NHB,Pk,P,832,745.43,688.13,4.03,688.97,56.46,52.43,0.84,Closer04
NHB,Pk,A,832,738.05,683.63,4.07,684.15,53.9,49.84,0.52,Closer04
HBC,Pk,P,832,24.0,16.76,0.0,24.0,0.0,0.0,7.24,Closer04
HBC,Pk,A,832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,832,131.84,67.73,0.09,67.73,64.11,0.64,0.0,Closer04
HBSch,Pk,A,832,1.24,0.16,0.0,0.16,1.08,0.01,0.0,Closer04
All,Pk,P,833,2256.51,1990.32,18.31,2003.76,252.75,193.9,13.44,Closer04
All,Pk,A,833,5188.64,4802.48,50.24,4821.86,366.78,316.54,19.38,Closer04
HBW,Pk,P,833,383.2,332.14,5.5,338.04,45.16,39.66,5.9,Closer04
HBW,Pk,A,833,2369.26,2249.45,26.93,2265.52,103.74,76.82,16.07,Closer04
HBO,Pk,P,833,932.05,818.2,8.2,820.6,111.45,103.25,2.4,Closer04
HBO,Pk,A,833,1972.75,1761.53,18.79,1764.47,208.28,189.49,2.94,Closer04
NHB,Pk,P,833,853.33,797.37,4.55,798.2,55.13,50.57,0.83,Closer04
NHB,Pk,A,833,846.64,791.51,4.53,791.88,54.76,50.23,0.37,Closer04
HBC,Pk,P,833,10.0,5.69,0.0,10.0,0.0,0.0,4.31,Closer04
HBC,Pk,A,833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,833,77.93,36.91,0.05,36.91,41.01,0.41,0.0,Closer04
HBSch,Pk,A,833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,834,1323.12,1196.75,10.62,1202.55,120.57,72.11,5.8,Closer04
All,Pk,A,834,647.91,517.19,4.63,517.29,130.62,40.01,0.1,Closer04
HBW,Pk,P,834,343.35,327.4,3.15,331.66,11.69,8.55,4.26,Closer04
HBW,Pk,A,834,39.67,37.64,0.45,37.65,2.02,1.56,0.01,Closer04
HBO,Pk,P,834,800.95,733.89,6.87,734.8,66.16,59.29,0.9,Closer04
HBO,Pk,A,834,382.98,345.8,3.52,345.88,37.1,33.58,0.08,Closer04
NHB,Pk,P,834,108.67,104.17,0.56,104.22,4.45,3.89,0.05,Closer04
NHB,Pk,A,834,107.38,102.82,0.55,102.83,4.55,4.0,0.01,Closer04
HBC,Pk,P,834,7.0,6.41,0.0,7.0,0.0,0.0,0.59,Closer04
HBC,Pk,A,834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,834,63.15,24.88,0.05,24.88,38.27,0.38,0.0,Closer04
HBSch,Pk,A,834,117.89,30.93,0.1,30.93,86.95,0.87,0.0,Closer04
All,Pk,P,835,2538.72,2307.45,18.39,2344.89,193.83,86.34,37.44,Closer04
All,Pk,A,835,972.0,802.67,7.14,802.67,169.33,61.04,0.0,Closer04
HBW,Pk,P,835,626.83,609.49,4.9,616.51,10.32,5.42,7.01,Closer04
HBW,Pk,A,835,60.81,57.67,0.72,57.67,3.14,2.42,0.0,Closer04
HBO,Pk,P,835,1520.29,1429.44,12.59,1430.98,89.3,76.72,1.54,Closer04
HBO,Pk,A,835,612.07,552.49,5.54,552.49,59.58,54.05,0.0,Closer04
NHB,Pk,P,835,161.12,156.95,0.79,157.03,4.09,3.3,0.08,Closer04
NHB,Pk,A,835,159.35,155.03,0.76,155.03,4.31,3.55,0.0,Closer04
HBC,Pk,P,835,70.01,41.2,0.0,70.01,0.0,0.0,28.81,Closer04
HBC,Pk,A,835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,835,160.48,70.36,0.11,70.36,90.12,0.9,0.0,Closer04
HBSch,Pk,A,835,139.76,37.47,0.12,37.47,102.29,1.02,0.0,Closer04
All,Pk,P,836,2150.91,1911.42,14.83,1919.55,231.36,198.08,8.13,Closer04
All,Pk,A,836,2960.58,2712.03,24.25,2719.19,241.39,217.14,7.17,Closer04
HBW,Pk,P,836,224.96,201.87,2.74,206.21,18.76,16.02,4.34,Closer04
HBW,Pk,A,836,610.36,579.17,6.82,584.24,26.12,19.31,5.07,Closer04
HBO,Pk,P,836,545.02,475.02,4.69,476.68,68.34,63.65,1.66,Closer04
HBO,Pk,A,836,1023.93,929.56,10.0,931.05,92.88,82.88,1.49,Closer04
NHB,Pk,P,836,1339.97,1213.45,7.37,1214.38,125.59,118.22,0.92,Closer04
NHB,Pk,A,836,1326.28,1203.29,7.43,1203.9,122.39,114.96,0.6,Closer04
HBC,Pk,P,836,4.0,2.79,0.0,4.0,0.0,0.0,1.21,Closer04
HBC,Pk,A,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,836,36.95,18.29,0.03,18.29,18.67,0.19,0.0,Closer04
HBSch,Pk,A,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,837,2226.6,1966.53,16.04,1983.01,243.59,210.02,16.48,Closer04
All,Pk,A,837,3809.84,3468.01,33.15,3480.09,329.75,296.6,12.08,Closer04
HBW,Pk,P,837,292.58,259.98,3.61,267.33,25.25,21.64,7.35,Closer04
HBW,Pk,A,837,751.92,708.6,8.44,715.8,36.12,27.68,7.2,Closer04
HBO,Pk,P,837,646.48,558.44,5.54,560.88,85.59,80.05,2.45,Closer04
HBO,Pk,A,837,1833.86,1649.35,17.81,1653.37,180.49,162.68,4.02,Closer04
NHB,Pk,P,837,1235.78,1119.52,6.87,1120.77,115.01,108.15,1.25,Closer04
NHB,Pk,A,837,1224.07,1110.06,6.9,1110.92,113.14,106.24,0.87,Closer04
HBC,Pk,P,837,15.0,9.56,0.0,15.0,0.0,0.0,5.44,Closer04
HBC,Pk,A,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
HBSch,Pk,P,837,36.76,19.03,0.03,19.03,17.74,0.18,0.0,Closer04
HBSch,Pk,A,837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer04
All,Pk,P,838,1809.91,1598.74,15.97,1622.91,187.0,141.89,24.17,Closer04
All,Pk,A,838,1565.12,1384.81,12.02,1388.14,176.98,100.52,3.33,Closer04
