Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBSch,Pk,P,652,5.72,3.72,0.0,3.72,2.0,0.02,0.0,Closer02
HBSch,Pk,A,652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,653,2564.36,2348.85,26.78,2373.92,190.44,126.25,25.07,Closer02
All,Pk,A,653,2208.12,2062.64,19.74,2068.65,139.47,119.73,6.01,Closer02
HBW,Pk,P,653,656.96,611.59,10.91,623.76,33.2,22.29,12.17,Closer02
HBW,Pk,A,653,290.16,270.77,3.8,272.72,17.44,13.64,1.96,Closer02
HBO,Pk,P,653,1400.88,1292.15,13.37,1297.59,103.28,89.91,5.45,Closer02
HBO,Pk,A,653,1541.52,1430.27,13.92,1434.0,107.53,93.61,3.72,Closer02
NHB,Pk,P,653,382.67,367.67,2.08,368.02,14.65,12.57,0.35,Closer02
NHB,Pk,A,653,376.43,361.6,2.02,361.93,14.5,12.48,0.33,Closer02
HBC,Pk,P,653,36.0,27.43,0.37,34.53,1.47,1.1,7.1,Closer02
HBC,Pk,A,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,653,87.85,50.01,0.05,50.01,37.84,0.38,0.0,Closer02
HBSch,Pk,A,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,654,2278.16,2094.02,23.07,2114.45,163.71,109.08,20.43,Closer02
All,Pk,A,654,2081.64,1954.2,18.26,1959.13,122.51,104.25,4.93,Closer02
HBW,Pk,P,654,513.02,478.17,8.77,488.8,24.22,15.45,10.63,Closer02
HBW,Pk,A,654,352.26,332.53,4.59,334.69,17.56,12.98,2.16,Closer02
HBO,Pk,P,654,1162.2,1070.79,11.18,1075.43,86.77,75.59,4.64,Closer02
HBO,Pk,A,654,1237.47,1148.83,10.97,1151.27,86.2,75.22,2.44,Closer02
NHB,Pk,P,654,500.08,480.81,2.79,481.3,18.77,15.98,0.49,Closer02
NHB,Pk,A,654,491.92,472.83,2.7,473.17,18.75,16.05,0.33,Closer02
HBC,Pk,P,654,27.0,20.32,0.28,24.99,2.01,1.74,4.66,Closer02
HBC,Pk,A,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,654,75.87,43.93,0.04,43.93,31.93,0.32,0.0,Closer02
HBSch,Pk,A,654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,655,2891.76,2601.38,34.36,2608.84,282.91,170.01,7.47,Closer02
All,Pk,A,655,1212.82,1004.87,10.36,1005.06,207.76,115.59,0.19,Closer02
HBW,Pk,P,655,696.26,667.75,14.54,670.98,25.28,10.74,3.23,Closer02
HBW,Pk,A,655,49.9,46.73,0.69,46.75,3.15,2.47,0.01,Closer02
HBO,Pk,P,655,1760.65,1595.08,18.25,1596.56,164.09,145.83,1.48,Closer02
HBO,Pk,A,655,870.97,756.16,8.41,756.33,114.65,106.23,0.17,Closer02
NHB,Pk,P,655,192.27,185.22,1.16,185.24,7.03,5.86,0.02,Closer02
NHB,Pk,A,655,188.71,181.47,1.17,181.48,7.24,6.06,0.01,Closer02
HBC,Pk,P,655,43.0,33.18,0.31,35.91,7.09,6.78,2.73,Closer02
HBC,Pk,A,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,655,199.57,120.15,0.09,120.15,79.42,0.79,0.0,Closer02
HBSch,Pk,A,655,103.23,20.51,0.09,20.51,82.72,0.83,0.0,Closer02
All,Pk,P,656,1909.12,1736.05,16.81,1747.08,162.05,73.54,11.03,Closer02
All,Pk,A,656,614.07,570.46,5.35,570.46,43.62,38.27,0.0,Closer02
HBW,Pk,P,656,449.88,430.49,5.71,435.23,14.65,8.93,4.74,Closer02
HBW,Pk,A,656,4.07,4.07,0.0,4.07,0.0,0.0,0.0,Closer02
HBO,Pk,P,656,1164.59,1092.03,10.18,1093.41,71.19,61.01,1.38,Closer02
HBO,Pk,A,656,512.99,472.81,4.83,472.81,40.18,35.35,0.0,Closer02
NHB,Pk,P,656,99.3,95.85,0.53,95.89,3.41,2.88,0.04,Closer02
NHB,Pk,A,656,97.02,93.58,0.52,93.58,3.44,2.91,0.0,Closer02
HBC,Pk,P,656,52.0,46.83,0.29,51.71,0.29,0.0,4.87,Closer02
HBC,Pk,A,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,656,143.35,70.84,0.09,70.84,72.51,0.72,0.0,Closer02
HBSch,Pk,A,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,657,432.35,416.19,2.32,416.38,15.97,13.65,0.19,Closer02
All,Pk,A,657,4854.27,4710.48,60.8,4716.14,138.14,77.33,5.66,Closer02
HBW,Pk,P,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBW,Pk,A,657,3663.9,3577.56,51.12,3583.0,80.9,29.78,5.44,Closer02
HBO,Pk,P,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBO,Pk,A,657,766.01,724.72,7.41,724.91,41.1,33.69,0.18,Closer02
NHB,Pk,P,657,432.35,416.19,2.32,416.38,15.97,13.65,0.19,Closer02
NHB,Pk,A,657,424.36,408.2,2.27,408.23,16.13,13.86,0.03,Closer02
HBC,Pk,P,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBC,Pk,A,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,A,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,658,1878.06,1675.21,21.7,1717.01,161.05,111.7,41.8,Closer02
All,Pk,A,658,1070.96,983.66,9.55,986.63,84.33,74.78,2.97,Closer02
HBW,Pk,P,658,498.45,451.41,9.12,475.84,22.61,13.49,24.43,Closer02
HBW,Pk,A,658,52.32,48.55,0.67,49.04,3.28,2.61,0.5,Closer02
HBO,Pk,P,658,1075.58,968.02,11.05,975.81,99.77,88.72,7.8,Closer02
HBO,Pk,A,658,818.27,743.48,7.7,745.69,72.58,64.88,2.21,Closer02
NHB,Pk,P,658,204.53,195.5,1.21,195.99,8.54,7.33,0.49,Closer02
NHB,Pk,A,658,200.37,191.64,1.18,191.89,8.48,7.3,0.26,Closer02
HBC,Pk,P,658,32.0,20.76,0.29,29.83,2.17,1.88,9.07,Closer02
HBC,Pk,A,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,658,67.5,39.53,0.04,39.53,27.97,0.28,0.0,Closer02
HBSch,Pk,A,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,659,873.12,784.99,9.66,800.21,72.91,49.97,15.23,Closer02
All,Pk,A,659,1657.77,1393.96,10.34,1398.7,259.06,59.18,4.75,Closer02
HBW,Pk,P,659,193.22,174.18,3.72,182.41,10.81,7.09,8.23,Closer02
HBW,Pk,A,659,237.42,224.07,3.11,226.68,10.74,7.63,2.61,Closer02
HBO,Pk,P,659,441.12,398.24,4.63,401.4,39.72,35.09,3.16,Closer02
HBO,Pk,A,659,620.81,570.2,5.79,572.06,48.75,42.96,1.86,Closer02
NHB,Pk,P,659,202.48,194.23,1.2,194.7,7.78,6.58,0.46,Closer02
NHB,Pk,A,659,199.02,190.89,1.17,191.17,7.85,6.68,0.28,Closer02
HBC,Pk,P,659,13.0,8.45,0.1,11.82,1.18,1.08,3.37,Closer02
HBC,Pk,A,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,659,23.31,9.88,0.02,9.88,13.43,0.13,0.0,Closer02
HBSch,Pk,A,659,600.52,408.79,0.28,408.79,191.73,1.91,0.0,Closer02
All,Pk,P,660,1542.31,1353.57,15.71,1404.97,137.34,106.68,51.4,Closer02
All,Pk,A,660,4128.39,3722.07,32.87,3737.79,390.6,170.18,15.72,Closer02
HBW,Pk,P,660,293.4,259.37,5.82,267.73,25.67,19.85,8.36,Closer02
HBW,Pk,A,660,1078.33,1020.47,14.17,1031.27,47.06,32.89,10.81,Closer02
HBO,Pk,P,660,658.16,582.35,6.88,586.38,71.78,64.9,4.03,Closer02
HBO,Pk,A,660,1667.37,1530.97,15.57,1535.32,132.05,116.48,4.35,Closer02
NHB,Pk,P,660,474.86,452.09,2.86,452.92,21.93,19.07,0.84,Closer02
NHB,Pk,A,660,468.47,446.18,2.82,446.74,21.74,18.91,0.56,Closer02
HBC,Pk,P,660,84.0,43.0,0.12,81.16,2.84,2.71,38.16,Closer02
HBC,Pk,A,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,660,31.89,16.77,0.02,16.77,15.12,0.15,0.0,Closer02
HBSch,Pk,A,660,914.21,724.46,0.3,724.46,189.75,1.89,0.0,Closer02
All,Pk,P,661,4236.24,3677.6,46.09,3696.54,539.7,453.41,18.94,Closer02
All,Pk,A,661,5266.72,4722.79,53.53,4730.71,536.01,459.54,7.92,Closer02
HBW,Pk,P,661,950.56,848.45,18.37,855.2,95.36,76.99,6.75,Closer02
HBW,Pk,A,661,1303.4,1199.19,19.69,1203.71,99.69,80.0,4.53,Closer02
HBO,Pk,P,661,2134.06,1806.84,21.39,1809.71,324.35,302.96,2.87,Closer02
HBO,Pk,A,661,2916.85,2568.37,27.83,2571.45,345.4,317.57,3.08,Closer02
NHB,Pk,P,661,950.68,881.76,5.99,882.08,68.6,62.61,0.31,Closer02
NHB,Pk,A,661,936.48,868.46,5.98,868.77,67.71,61.74,0.31,Closer02
HBC,Pk,P,661,59.01,39.29,0.26,48.3,10.71,10.45,9.02,Closer02
HBC,Pk,A,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,661,141.93,101.25,0.08,101.25,40.68,0.41,0.0,Closer02
HBSch,Pk,A,661,109.98,86.77,0.04,86.77,23.21,0.23,0.0,Closer02
All,Pk,P,662,3182.21,2754.65,35.89,2773.54,408.67,325.93,18.89,Closer02
All,Pk,A,662,2875.92,2607.7,26.75,2610.53,265.38,238.63,2.83,Closer02
HBW,Pk,P,662,789.15,728.44,14.83,734.69,54.46,39.63,6.25,Closer02
HBW,Pk,A,662,352.96,324.36,4.91,325.09,27.87,22.96,0.73,Closer02
HBO,Pk,P,662,1725.14,1492.18,17.21,1494.46,230.69,213.47,2.28,Closer02
HBO,Pk,A,662,2096.38,1881.51,19.21,1883.51,212.88,193.67,1.99,Closer02
NHB,Pk,P,662,433.06,407.94,2.65,408.06,25.0,22.34,0.12,Closer02
NHB,Pk,A,662,426.58,401.83,2.63,401.94,24.64,22.01,0.1,Closer02
HBC,Pk,P,662,121.0,59.63,1.13,69.86,51.14,50.01,10.23,Closer02
HBC,Pk,A,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,662,113.86,66.47,0.07,66.47,47.39,0.47,0.0,Closer02
HBSch,Pk,A,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,663,1292.33,1210.38,11.09,1217.58,74.75,54.08,7.19,Closer02
All,Pk,A,663,6107.94,5861.86,77.99,5898.85,209.09,131.1,36.99,Closer02
HBW,Pk,P,663,158.03,138.06,3.21,140.0,18.03,14.82,1.94,Closer02
HBW,Pk,A,663,4445.33,4286.01,64.59,4321.48,123.85,59.26,35.47,Closer02
HBO,Pk,P,663,370.94,346.42,3.71,348.39,22.56,18.85,1.96,Closer02
HBO,Pk,A,663,949.27,887.73,9.39,888.79,60.48,51.09,1.06,Closer02
NHB,Pk,P,663,724.94,699.53,4.08,700.7,24.25,20.16,1.17,Closer02
NHB,Pk,A,663,713.34,688.12,4.01,688.58,24.76,20.76,0.46,Closer02
HBC,Pk,P,663,10.0,7.65,0.07,9.77,0.23,0.16,2.12,Closer02
HBC,Pk,A,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,663,28.41,18.73,0.01,18.73,9.68,0.1,0.0,Closer02
HBSch,Pk,A,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,664,3362.83,2952.64,38.09,3049.05,313.78,228.28,96.41,Closer02
All,Pk,A,664,2637.42,2412.16,24.55,2423.17,214.25,189.7,11.01,Closer02
HBW,Pk,P,664,821.89,724.36,15.35,773.97,47.92,32.57,49.61,Closer02
HBW,Pk,A,664,329.34,301.27,4.69,305.49,23.85,19.16,4.22,Closer02
HBO,Pk,P,664,1808.06,1602.57,18.95,1620.64,187.42,168.47,18.07,Closer02
HBO,Pk,A,664,1778.79,1607.41,16.67,1613.23,165.57,148.89,5.81,Closer02
NHB,Pk,P,664,537.88,511.58,3.25,513.2,24.68,21.42,1.62,Closer02
NHB,Pk,A,664,529.29,503.48,3.18,504.46,24.83,21.65,0.98,Closer02
HBC,Pk,P,664,92.0,59.08,0.47,86.19,5.81,5.34,27.11,Closer02
HBC,Pk,A,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,664,103.0,55.04,0.07,55.04,47.96,0.48,0.0,Closer02
HBSch,Pk,A,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,665,3355.97,3062.47,31.73,3082.38,273.59,162.67,19.91,Closer02
All,Pk,A,665,1933.05,1659.0,16.06,1659.26,273.78,136.27,0.26,Closer02
HBW,Pk,P,665,820.91,782.74,11.44,791.91,28.99,17.56,9.18,Closer02
HBW,Pk,A,665,175.02,163.8,2.54,163.85,11.17,8.62,0.05,Closer02
HBO,Pk,P,665,1965.22,1813.63,17.96,1816.27,148.95,131.0,2.64,Closer02
HBO,Pk,A,665,1292.44,1166.79,11.75,1166.98,125.46,113.7,0.19,Closer02
NHB,Pk,P,665,304.8,290.34,1.65,290.47,14.33,12.68,0.13,Closer02
NHB,Pk,A,665,298.79,284.44,1.62,284.45,14.34,12.71,0.02,Closer02
HBC,Pk,P,665,74.0,64.81,0.59,72.77,1.23,0.64,7.96,Closer02
HBC,Pk,A,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,665,191.04,110.96,0.1,110.96,80.09,0.8,0.0,Closer02
HBSch,Pk,A,665,166.8,43.97,0.14,43.97,122.82,1.23,0.0,Closer02
All,Pk,P,666,5177.55,4667.35,49.21,4768.08,409.47,253.18,100.74,Closer02
All,Pk,A,666,2675.57,2455.58,24.6,2458.92,216.65,192.06,3.34,Closer02
HBW,Pk,P,666,1205.74,1125.66,17.54,1155.88,49.86,32.32,30.22,Closer02
HBW,Pk,A,666,351.82,325.66,5.18,326.85,24.97,19.8,1.19,Closer02
HBO,Pk,P,666,2970.94,2731.12,28.09,2743.22,227.73,199.64,12.1,Closer02
HBO,Pk,A,666,1823.15,1649.79,16.57,1651.69,171.46,154.89,1.89,Closer02
NHB,Pk,P,666,509.35,487.98,2.89,488.55,20.8,17.91,0.57,Closer02
NHB,Pk,A,666,500.61,480.13,2.85,480.39,20.22,17.37,0.26,Closer02
HBC,Pk,P,666,171.0,110.41,0.52,168.25,2.75,2.23,57.84,Closer02
HBC,Pk,A,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,666,320.52,212.19,0.17,212.19,108.33,1.08,0.0,Closer02
HBSch,Pk,A,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,667,2290.04,2139.67,15.64,2145.3,144.75,71.23,5.62,Closer02
All,Pk,A,667,850.65,787.25,7.06,787.25,63.4,56.34,0.0,Closer02
HBW,Pk,P,667,611.73,603.16,4.4,605.84,5.89,1.49,2.69,Closer02
HBW,Pk,A,667,5.42,5.42,0.0,5.42,0.0,0.0,0.0,Closer02
HBO,Pk,P,667,1380.28,1303.38,10.42,1304.0,76.28,65.85,0.63,Closer02
HBO,Pk,A,667,712.15,652.7,6.44,652.7,59.45,53.01,0.0,Closer02
NHB,Pk,P,667,136.83,132.89,0.62,132.91,3.92,3.3,0.02,Closer02
NHB,Pk,A,667,133.09,129.14,0.62,129.14,3.95,3.33,0.0,Closer02
HBC,Pk,P,667,26.0,23.59,0.12,25.88,0.12,0.0,2.29,Closer02
HBC,Pk,A,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,667,135.2,76.65,0.08,76.65,58.54,0.58,0.0,Closer02
HBSch,Pk,A,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,668,334.14,314.21,2.64,315.2,18.94,9.06,0.99,Closer02
All,Pk,A,668,162.1,153.79,1.52,153.81,8.29,6.77,0.02,Closer02
HBW,Pk,P,668,90.44,88.55,0.81,89.06,1.38,0.56,0.51,Closer02
HBW,Pk,A,668,27.35,26.53,0.35,26.53,0.82,0.47,0.01,Closer02
HBO,Pk,P,668,199.79,190.15,1.6,190.28,9.51,7.91,0.13,Closer02
HBO,Pk,A,668,113.89,107.04,1.06,107.05,6.84,5.78,0.01,Closer02
NHB,Pk,P,668,21.23,20.61,0.11,20.61,0.62,0.51,0.0,Closer02
NHB,Pk,A,668,20.86,20.23,0.11,20.23,0.63,0.52,0.0,Closer02
HBC,Pk,P,668,6.0,5.55,0.11,5.89,0.11,0.0,0.34,Closer02
HBC,Pk,A,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,668,16.68,9.35,0.01,9.35,7.33,0.07,0.0,Closer02
HBSch,Pk,A,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,669,1013.47,941.84,8.06,950.25,63.22,32.56,8.41,Closer02
All,Pk,A,669,3033.62,2604.36,15.6,2605.43,428.2,57.06,1.06,Closer02
HBW,Pk,P,669,190.6,182.06,2.46,182.79,7.81,5.35,0.73,Closer02
HBW,Pk,A,669,528.21,510.3,7.1,511.08,17.13,10.03,0.78,Closer02
HBO,Pk,P,669,447.99,424.31,3.85,424.67,23.32,19.47,0.36,Closer02
HBO,Pk,A,669,682.55,639.95,6.35,640.2,42.35,36.0,0.24,Closer02
NHB,Pk,P,669,311.7,302.53,1.59,302.6,9.11,7.51,0.07,Closer02
NHB,Pk,A,669,305.29,296.23,1.57,296.27,9.02,7.45,0.04,Closer02
HBC,Pk,P,669,24.0,16.62,0.13,23.87,0.13,0.0,7.25,Closer02
HBC,Pk,A,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,669,39.17,16.32,0.03,16.32,22.86,0.23,0.0,Closer02
HBSch,Pk,A,669,1517.58,1157.88,0.57,1157.88,359.7,3.59,0.0,Closer02
All,Pk,P,670,3950.58,3661.97,23.86,3735.66,214.91,137.91,73.69,Closer02
All,Pk,A,670,1419.67,1284.94,11.53,1284.94,134.73,123.2,0.0,Closer02
HBW,Pk,P,670,1001.59,987.83,6.33,993.39,8.2,1.87,5.56,Closer02
HBW,Pk,A,670,19.84,18.92,0.19,18.92,0.92,0.73,0.0,Closer02
HBO,Pk,P,670,2270.89,2123.58,16.25,2125.16,145.73,129.48,1.58,Closer02
HBO,Pk,A,670,1183.01,1056.21,10.38,1056.21,126.79,116.41,0.0,Closer02
NHB,Pk,P,670,222.98,215.96,0.95,216.0,6.98,6.03,0.04,Closer02
NHB,Pk,A,670,216.82,209.8,0.96,209.8,7.02,6.06,0.0,Closer02
HBC,Pk,P,670,221.0,154.26,0.23,220.77,0.23,0.0,66.51,Closer02
HBC,Pk,A,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,670,234.12,180.34,0.11,180.34,53.79,0.54,0.0,Closer02
HBSch,Pk,A,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,671,1477.88,1379.91,11.59,1386.67,91.22,53.36,6.76,Closer02
All,Pk,A,671,1020.83,962.64,9.59,962.82,58.01,48.41,0.19,Closer02
HBW,Pk,P,671,362.76,351.0,3.51,353.6,9.16,5.65,2.6,Closer02
HBW,Pk,A,671,209.95,200.99,2.96,201.09,8.86,5.91,0.1,Closer02
HBO,Pk,P,671,784.2,737.19,6.19,737.97,46.24,40.04,0.77,Closer02
HBO,Pk,A,671,597.77,557.15,5.59,557.23,40.54,34.94,0.08,Closer02
NHB,Pk,P,671,218.85,210.32,1.05,210.39,8.46,7.41,0.07,Closer02
NHB,Pk,A,671,213.11,204.49,1.04,204.5,8.61,7.56,0.01,Closer02
HBC,Pk,P,671,48.0,43.89,0.8,47.2,0.8,0.0,3.31,Closer02
HBC,Pk,A,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,671,64.07,37.5,0.04,37.5,26.57,0.27,0.0,Closer02
HBSch,Pk,A,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,672,1848.05,1699.25,15.26,1709.06,138.98,70.02,9.82,Closer02
All,Pk,A,672,842.57,789.36,7.44,789.76,52.81,45.37,0.39,Closer02
HBW,Pk,P,672,411.01,397.52,4.81,400.16,10.85,6.04,2.64,Closer02
HBW,Pk,A,672,83.08,78.91,1.19,79.03,4.05,2.86,0.12,Closer02
HBO,Pk,P,672,1066.23,999.58,9.1,1000.76,65.47,56.37,1.18,Closer02
HBO,Pk,A,672,552.56,511.65,5.17,511.9,40.66,35.49,0.24,Closer02
NHB,Pk,P,672,212.46,204.22,1.1,204.29,8.17,7.06,0.07,Closer02
NHB,Pk,A,672,206.94,198.8,1.08,198.83,8.1,7.02,0.04,Closer02
HBC,Pk,P,672,32.0,25.89,0.17,31.83,0.17,0.0,5.94,Closer02
HBC,Pk,A,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,672,126.35,72.03,0.08,72.03,54.33,0.54,0.0,Closer02
HBSch,Pk,A,672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,673,1638.65,1550.04,8.39,1553.63,85.02,47.58,3.59,Closer02
All,Pk,A,673,525.49,479.54,4.06,479.54,45.95,41.89,0.0,Closer02
HBW,Pk,P,673,383.87,379.81,1.59,381.8,2.07,0.48,1.99,Closer02
HBW,Pk,A,673,10.85,10.33,0.1,10.33,0.53,0.42,0.0,Closer02
HBO,Pk,P,673,1004.45,952.43,6.46,953.08,51.37,44.92,0.65,Closer02
HBO,Pk,A,673,434.74,391.5,3.65,391.5,43.24,39.59,0.0,Closer02
NHB,Pk,P,673,82.22,80.02,0.3,80.03,2.19,1.89,0.02,Closer02
NHB,Pk,A,673,79.89,77.71,0.31,77.71,2.18,1.87,0.0,Closer02
HBC,Pk,P,673,30.0,29.06,0.0,30.0,0.0,0.0,0.94,Closer02
HBC,Pk,A,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,673,138.11,108.72,0.05,108.72,29.39,0.29,0.0,Closer02
HBSch,Pk,A,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,674,2781.06,2583.56,17.93,2597.8,183.25,134.18,14.24,Closer02
All,Pk,A,674,4354.76,3973.21,32.97,3974.25,380.51,210.61,1.04,Closer02
HBW,Pk,P,674,428.64,409.9,4.24,412.87,15.77,11.52,2.97,Closer02
HBW,Pk,A,674,515.56,493.06,7.08,493.61,21.95,14.87,0.56,Closer02
HBO,Pk,P,674,969.22,901.39,7.46,902.39,66.83,59.36,1.0,Closer02
HBO,Pk,A,674,2048.27,1896.75,19.74,1897.13,151.14,131.4,0.39,Closer02
NHB,Pk,P,674,1226.6,1157.27,5.96,1157.66,68.94,62.98,0.38,Closer02
NHB,Pk,A,674,1197.35,1128.35,5.94,1128.45,68.9,62.96,0.1,Closer02
HBC,Pk,P,674,64.0,53.9,0.21,63.79,0.21,0.0,9.89,Closer02
HBC,Pk,A,674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,674,92.6,61.1,0.06,61.1,31.51,0.31,0.0,Closer02
HBSch,Pk,A,674,593.58,455.05,0.22,455.05,138.53,1.38,0.0,Closer02
All,Pk,P,675,3233.01,2953.65,28.14,2972.81,260.2,143.05,19.16,Closer02
All,Pk,A,675,2367.31,1980.22,18.39,1981.39,385.93,126.07,1.17,Closer02
HBW,Pk,P,675,763.84,728.41,10.03,734.07,29.76,19.73,5.66,Closer02
HBW,Pk,A,675,323.99,306.09,4.53,306.59,17.4,12.87,0.5,Closer02
HBO,Pk,P,675,1843.53,1715.91,15.87,1718.47,125.06,109.19,2.56,Closer02
HBO,Pk,A,675,1262.63,1152.76,11.62,1153.35,109.28,97.66,0.59,Closer02
NHB,Pk,P,675,375.97,360.68,1.92,360.81,15.15,13.23,0.13,Closer02
NHB,Pk,A,675,367.72,352.64,1.91,352.72,15.0,13.1,0.08,Closer02
HBC,Pk,P,675,75.0,63.98,0.22,74.78,0.22,0.0,10.8,Closer02
HBC,Pk,A,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,675,174.69,84.68,0.11,84.68,90.01,0.9,0.0,Closer02
HBSch,Pk,A,675,412.97,168.73,0.33,168.73,244.24,2.44,0.0,Closer02
All,Pk,P,676,28.8,28.08,0.12,28.09,0.71,0.42,0.01,Closer02
All,Pk,A,676,141.4,136.37,1.24,136.37,5.03,3.79,0.0,Closer02
HBW,Pk,P,676,3.83,3.77,0.02,3.78,0.05,0.03,0.01,Closer02
HBW,Pk,A,676,55.1,54.05,0.56,54.05,1.04,0.48,0.0,Closer02
HBO,Pk,P,676,10.58,10.24,0.07,10.24,0.34,0.28,0.0,Closer02
HBO,Pk,A,676,73.23,69.41,0.64,69.41,3.82,3.18,0.0,Closer02
NHB,Pk,P,676,13.23,13.08,0.04,13.08,0.15,0.11,0.0,Closer02
NHB,Pk,A,676,13.07,12.91,0.04,12.91,0.16,0.12,0.0,Closer02
HBC,Pk,P,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBC,Pk,A,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,676,1.16,0.99,0.0,0.99,0.17,0.0,0.0,Closer02
HBSch,Pk,A,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
All,Pk,P,677,1981.78,1843.71,11.92,1848.0,133.78,64.52,4.3,Closer02
All,Pk,A,677,1020.46,823.18,7.37,823.18,197.28,61.45,0.0,Closer02
HBW,Pk,P,677,518.11,508.74,2.95,511.47,6.64,3.69,2.73,Closer02
HBW,Pk,A,677,74.46,70.29,1.01,70.29,4.16,3.16,0.0,Closer02
HBO,Pk,P,677,1177.65,1111.57,8.2,1112.38,65.28,57.08,0.8,Closer02
HBO,Pk,A,677,638.78,579.39,5.64,579.39,59.39,53.75,0.0,Closer02
NHB,Pk,P,677,141.12,137.36,0.57,137.38,3.74,3.16,0.03,Closer02
NHB,Pk,A,677,137.11,133.29,0.58,133.29,3.82,3.24,0.0,Closer02
HBC,Pk,P,677,22.0,21.14,0.13,21.87,0.13,0.0,0.73,Closer02
HBC,Pk,A,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Closer02
HBSch,Pk,P,677,122.9,64.9,0.07,64.9,58.0,0.58,0.0,Closer02
HBSch,Pk,A,677,170.12,40.21,0.15,40.21,129.91,1.3,0.0,Closer02
All,Pk,P,678,1559.62,1452.12,10.85,1456.09,103.53,66.8,3.97,Closer02
All,Pk,A,678,1414.72,1309.82,13.32,1309.82,104.9,84.42,0.0,Closer02
HBW,Pk,P,678,353.17,338.48,3.16,340.39,12.78,9.61,1.91,Closer02
HBW,Pk,A,678,374.64,355.35,5.08,355.35,19.28,14.2,0.0,Closer02
