Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Ok,A,    750.00,   2541.25,   2346.96,     23.34,   2347.44,    193.81,    170.47,      0.48
NHB,Ok,P,    750.00,   1540.16,   1458.32,      8.29,   1458.96,     81.20,     72.91,      0.63
NHB,Ok,A,    750.00,   1519.92,   1438.31,      8.34,   1438.44,     81.48,     73.14,      0.13
HBSch,Ok,P,    750.00,     68.29,     44.92,      0.03,     44.92,     23.37,      0.23,         0
HBSch,Ok,A,    750.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    751.00,   1194.57,   1127.16,      6.33,   1127.80,     66.76,     60.05,      0.64
All,Ok,A,    751.00,   4161.12,   3964.65,     33.01,   3967.26,    193.87,    160.86,      2.60
HBW,Ok,P,    751.00,     15.58,     13.95,      0.11,     14.05,      1.53,      1.42,      0.09
HBW,Ok,A,    751.00,   1157.72,   1128.95,      8.69,   1130.81,     26.91,     18.23,      1.86
HBO,Ok,P,    751.00,     85.31,     79.88,      0.57,     80.14,      5.17,      4.60,      0.26
HBO,Ok,A,    751.00,   1925.50,   1819.00,     18.63,   1819.61,    105.89,     87.26,      0.61
NHB,Ok,P,    751.00,   1091.25,   1031.29,      5.66,   1031.58,     59.68,     54.02,      0.29
NHB,Ok,A,    751.00,   1077.90,   1016.70,      5.69,   1016.83,     61.06,     55.37,      0.14
HBSch,Ok,P,    751.00,      2.43,      2.04,      0.00,      2.04,      0.39,      0.00,         0
HBSch,Ok,A,    751.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    752.00,   2211.93,   2030.30,     11.91,   2033.24,    178.69,    164.50,      2.95
All,Ok,A,    752.00,   6962.90,   6483.36,     53.24,   6506.40,    456.50,    403.26,     23.04
HBW,Ok,P,    752.00,     49.92,     43.73,      0.33,     44.04,      5.88,      5.55,      0.31
HBW,Ok,A,    752.00,   1516.90,   1462.39,     10.92,   1474.24,     42.66,     31.75,     11.85
HBO,Ok,P,    752.00,    241.68,    218.16,      1.90,    219.04,     22.64,     20.74,      0.88
HBO,Ok,A,    752.00,   3554.98,   3281.12,     32.60,   3290.58,    264.40,    231.80,      9.45
NHB,Ok,P,    752.00,   1916.26,   1766.64,      9.68,   1768.39,    147.87,    138.19,      1.76
NHB,Ok,A,    752.00,   1891.02,   1739.85,      9.72,   1741.59,    149.43,    139.72,      1.74
HBSch,Ok,P,    752.00,      4.08,      1.77,      0.00,      1.77,      2.30,      0.02,         0
HBSch,Ok,A,    752.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    753.00,      4.85,      4.71,      0.03,      4.72,      0.14,      0.10,      0.00
All,Ok,A,    753.00,      2.25,      2.14,      0.02,      2.14,      0.11,      0.10,         0
HBW,Ok,P,    753.00,      0.65,      0.65,      0.00,      0.65,      0.00,      0.00,      0.00
HBW,Ok,A,    753.00,         0,         0,         0,         0,         0,         0,         0
HBO,Ok,P,    753.00,      3.96,      3.84,      0.03,      3.84,      0.12,      0.09,      0.00
HBO,Ok,A,    753.00,      2.05,      1.94,      0.02,      1.94,      0.11,      0.09,         0
NHB,Ok,P,    753.00,      0.19,      0.18,      0.00,      0.18,      0.01,      0.00,         0
NHB,Ok,A,    753.00,      0.20,      0.19,      0.00,      0.19,      0.01,      0.00,         0
HBSch,Ok,P,    753.00,      0.05,      0.04,         0,      0.04,      0.01,      0.00,         0
HBSch,Ok,A,    753.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    754.00,   3799.90,   3597.11,     26.21,   3601.81,    198.09,    138.99,      4.70
All,Ok,A,    754.00,   1695.18,   1527.54,     12.39,   1527.54,    167.64,    110.12,         0
HBW,Ok,P,    754.00,    542.05,    533.28,      2.55,    535.86,      6.18,      3.64,      2.58
HBW,Ok,A,    754.00,     55.54,     52.24,      0.42,     52.24,      3.29,      2.88,         0
HBO,Ok,P,    754.00,   2867.62,   2715.81,     22.25,   2717.86,    149.77,    127.52,      2.05
HBO,Ok,A,    754.00,   1208.49,   1098.85,     10.54,   1098.85,    109.64,     99.10,         0
NHB,Ok,P,    754.00,    284.84,    275.91,      1.35,    275.99,      8.86,      7.51,      0.07
NHB,Ok,A,    754.00,    280.36,    271.31,      1.37,    271.31,      9.06,      7.69,         0
HBSch,Ok,P,    754.00,    105.38,     72.10,      0.06,     72.10,     33.28,      0.33,         0
HBSch,Ok,A,    754.00,    150.79,    105.14,      0.07,    105.14,     45.65,      0.46,         0
All,Ok,P,    755.00,   3978.25,   3754.56,     28.18,   3759.48,    218.77,    159.67,      4.92
All,Ok,A,    755.00,   1446.37,   1338.12,     11.95,   1338.12,    108.26,     96.31,         0
HBW,Ok,P,    755.00,    591.10,    579.92,      2.79,    582.76,      8.35,      5.55,      2.84
HBW,Ok,A,    755.00,      3.24,      3.24,         0,      3.24,         0,         0,         0
HBO,Ok,P,    755.00,   3022.18,   2849.65,     24.08,   2851.66,    170.52,    146.44,      2.02
HBO,Ok,A,    755.00,   1196.22,   1096.91,     10.69,   1096.91,     99.31,     88.62,         0
NHB,Ok,P,    755.00,    251.27,    242.59,      1.25,    242.66,      8.61,      7.36,      0.06
NHB,Ok,A,    755.00,    246.91,    237.97,      1.26,    237.97,      8.95,      7.69,         0
HBSch,Ok,P,    755.00,    113.70,     82.40,      0.06,     82.40,     31.30,      0.31,         0
HBSch,Ok,A,    755.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    756.00,   3428.25,   3197.91,     23.45,   3201.21,    227.03,    175.63,      3.31
All,Ok,A,    756.00,   2973.70,   2785.93,     24.27,   2785.93,    187.77,    163.50,         0
HBW,Ok,P,    756.00,    491.08,    469.95,      2.58,    471.80,     19.28,     16.70,      1.86
HBW,Ok,A,    756.00,    337.88,    321.91,      2.54,    321.91,     15.97,     13.43,         0
HBO,Ok,P,    756.00,   2367.78,   2207.74,     18.50,   2209.09,    158.69,    140.19,      1.35
HBO,Ok,A,    756.00,   2151.21,   2000.68,     19.39,   2000.68,    150.53,    131.13,         0
NHB,Ok,P,    756.00,    491.33,    470.45,      2.33,    470.55,     20.78,     18.45,      0.09
NHB,Ok,A,    756.00,    484.61,    463.33,      2.34,    463.33,     21.28,     18.93,         0
HBSch,Ok,P,    756.00,     78.05,     49.77,      0.04,     49.77,     28.28,      0.28,         0
HBSch,Ok,A,    756.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    757.00,   4403.96,   4081.97,     30.32,   4094.46,    309.49,    261.29,     12.49
All,Ok,A,    757.00,   4199.19,   3917.46,     32.08,   3923.52,    275.68,    243.59,      6.05
HBW,Ok,P,    757.00,    566.33,    537.48,      2.93,    541.69,     24.64,     21.71,      4.21
HBW,Ok,A,    757.00,    314.45,    295.76,      2.39,    296.82,     17.63,     15.23,      1.06
HBO,Ok,P,    757.00,   2431.87,   2237.79,     20.77,   2245.13,    186.75,    165.97,      7.34
HBO,Ok,A,    757.00,   2533.70,   2351.51,     23.04,   2355.66,    178.04,    155.00,      4.15
NHB,Ok,P,    757.00,   1373.43,   1292.46,      6.59,   1293.40,     80.03,     73.43,      0.94
NHB,Ok,A,    757.00,   1351.04,   1270.19,      6.65,   1271.03,     80.01,     73.36,      0.84
HBSch,Ok,P,    757.00,     32.33,     14.25,      0.02,     14.25,     18.08,      0.18,         0
HBSch,Ok,A,    757.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    758.00,   4434.71,   4114.94,     30.78,   4125.07,    309.64,    250.25,     10.13
All,Ok,A,    758.00,   4704.41,   4301.98,     36.09,   4307.81,    396.60,    272.84,      5.83
HBW,Ok,P,    758.00,    624.26,    592.82,      3.16,    596.18,     28.08,     24.91,      3.36
HBW,Ok,A,    758.00,    505.01,    474.99,      3.84,    476.23,     28.77,     24.93,      1.24
HBO,Ok,P,    758.00,   2762.94,   2554.36,     22.91,   2560.57,    202.38,    179.47,      6.20
HBO,Ok,A,    758.00,   3059.00,   2825.67,     27.40,   2829.76,    229.24,    201.84,      4.09
NHB,Ok,P,    758.00,    999.09,    948.27,      4.67,    948.83,     50.25,     45.59,      0.56
NHB,Ok,A,    758.00,    983.98,    933.58,      4.72,    934.07,     49.91,     45.18,      0.50
HBSch,Ok,P,    758.00,     48.42,     19.49,      0.03,     19.49,     28.93,      0.29,         0
HBSch,Ok,A,    758.00,    156.43,     67.74,      0.12,     67.74,     88.68,      0.89,         0
All,Ok,P,    759.00,   2238.06,   2136.31,     14.31,   2139.38,     98.68,     66.10,      3.07
All,Ok,A,    759.00,    785.55,    727.88,      6.28,    727.88,     57.67,     51.39,         0
HBW,Ok,P,    759.00,    325.90,    322.17,      1.14,    323.83,      2.07,      0.93,      1.67
HBW,Ok,A,    759.00,     10.09,      9.65,      0.07,      9.65,      0.44,      0.37,         0
HBO,Ok,P,    759.00,   1713.39,   1637.09,     12.55,   1638.46,     74.93,     62.38,      1.37
HBO,Ok,A,    759.00,    643.09,    589.18,      5.62,    589.18,     53.91,     48.29,         0
NHB,Ok,P,    759.00,    134.82,    131.59,      0.59,    131.63,      3.19,      2.60,      0.04
NHB,Ok,A,    759.00,    132.37,    129.05,      0.59,    129.05,      3.32,      2.73,         0
HBSch,Ok,P,    759.00,     63.95,     45.46,      0.03,     45.46,     18.49,      0.18,         0
HBSch,Ok,A,    759.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    760.00,   4364.21,   4072.43,     30.79,   4082.88,    281.33,    192.36,     10.44
All,Ok,A,    760.00,   2343.31,   2093.69,     16.96,   2095.29,    248.02,    136.53,      1.60
HBW,Ok,P,    760.00,    626.79,    611.22,      2.49,    615.36,     11.43,      8.94,      4.14
HBW,Ok,A,    760.00,    107.12,    100.92,      0.78,    101.05,      6.07,      5.29,      0.14
HBO,Ok,P,    760.00,   3237.47,   3035.19,     26.36,   3041.28,    196.19,    169.82,      6.09
HBO,Ok,A,    760.00,   1586.17,   1453.70,     14.17,   1455.02,    131.15,    116.98,      1.32
NHB,Ok,P,    760.00,    400.69,    385.61,      1.86,    385.82,     14.87,     13.01,      0.21
NHB,Ok,A,    760.00,    393.71,    378.38,      1.87,    378.52,     15.18,     13.31,      0.15
HBSch,Ok,P,    760.00,     99.25,     40.41,      0.07,     40.41,     58.84,      0.59,         0
HBSch,Ok,A,    760.00,    256.32,    160.70,      0.13,    160.70,     95.62,      0.95,         0
All,Ok,P,    761.00,   3125.20,   2919.20,     19.87,   2924.62,    200.58,    161.37,      5.42
All,Ok,A,    761.00,   4221.33,   3874.33,     26.81,   3878.35,    342.99,    200.97,      4.02
HBW,Ok,P,    761.00,    337.51,    314.56,      1.74,    316.19,     21.32,     19.59,      1.63
HBW,Ok,A,    761.00,    746.57,    710.86,      5.22,    712.49,     34.08,     28.86,      1.62
HBO,Ok,P,    761.00,   1754.34,   1638.52,     13.80,   1641.83,    112.51,     98.71,      3.30
HBO,Ok,A,    761.00,   1926.76,   1779.45,     17.05,   1781.49,    145.27,    128.22,      2.04
NHB,Ok,P,    761.00,    981.94,    934.27,      4.30,    934.76,     47.18,     42.88,      0.49
NHB,Ok,A,    761.00,    969.07,    921.64,      4.35,    922.00,     47.08,     42.73,      0.36
HBSch,Ok,P,    761.00,     51.41,     31.84,      0.03,     31.84,     19.57,      0.20,         0
HBSch,Ok,A,    761.00,    578.93,    462.38,      0.19,    462.38,    116.56,      1.16,         0
All,Ok,P,    762.00,   3274.54,   3092.07,     20.49,   3096.76,    177.78,    108.95,      4.69
All,Ok,A,    762.00,   2192.98,   1946.81,     14.46,   1946.81,    246.17,    111.30,         0
HBW,Ok,P,    762.00,    467.02,    455.36,      1.73,    457.88,      9.14,      7.41,      2.52
HBW,Ok,A,    762.00,    196.60,    186.94,      1.38,    186.94,      9.66,      8.27,         0
HBO,Ok,P,    762.00,   2334.20,   2223.57,     17.10,   2225.61,    108.60,     91.50,      2.04
HBO,Ok,A,    762.00,   1277.26,   1173.82,     11.26,   1173.82,    103.45,     92.18,         0
NHB,Ok,P,    762.00,    391.13,    379.84,      1.61,    379.98,     11.15,      9.55,      0.14
NHB,Ok,A,    762.00,    384.99,    373.74,      1.63,    373.74,     11.25,      9.62,         0
HBSch,Ok,P,    762.00,     82.18,     33.29,      0.06,     33.29,     48.89,      0.49,         0
HBSch,Ok,A,    762.00,    334.13,    212.31,      0.18,    212.31,    121.81,      1.22,         0
All,Ok,P,    763.00,   3111.29,   2959.60,     20.38,   2964.34,    146.95,     95.39,      4.75
All,Ok,A,    763.00,   1118.16,   1039.76,      9.14,   1039.76,     78.40,     69.26,         0
HBW,Ok,P,    763.00,    471.51,    465.45,      1.54,    468.28,      3.23,      1.69,      2.83
HBW,Ok,A,    763.00,      2.59,      2.59,         0,      2.59,         0,         0,         0
HBO,Ok,P,    763.00,   2353.83,   2245.05,     17.92,   2246.90,    106.94,     89.01,      1.85
HBO,Ok,A,    763.00,    922.82,    849.75,      8.25,    849.75,     73.07,     64.81,         0
NHB,Ok,P,    763.00,    196.56,    191.25,      0.88,    191.31,      5.24,      4.37,      0.06
NHB,Ok,A,    763.00,    192.75,    187.42,      0.88,    187.42,      5.33,      4.45,         0
HBSch,Ok,P,    763.00,     89.39,     57.85,      0.05,     57.85,     31.54,      0.31,         0
HBSch,Ok,A,    763.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    764.00,   7357.59,   6892.77,     51.03,   6907.83,    449.76,    332.48,     15.06
All,Ok,A,    764.00,   3686.96,   3329.07,     29.19,   3329.89,    357.06,    276.85,      0.83
HBW,Ok,P,    764.00,   1163.30,   1139.25,      4.12,   1147.08,     16.23,     12.11,      7.83
HBW,Ok,A,    764.00,     92.84,     85.91,      0.70,     85.93,      6.92,      6.22,      0.02
HBO,Ok,P,    764.00,   5395.46,   5046.46,     43.76,   5053.46,    342.00,    298.24,      7.00
HBO,Ok,A,    764.00,   2869.03,   2594.37,     25.36,   2595.10,    273.93,    248.57,      0.74
NHB,Ok,P,    764.00,    666.76,    642.00,      3.08,    642.23,     24.53,     21.46,      0.23
NHB,Ok,A,    764.00,    653.81,    629.13,      3.07,    629.20,     24.62,     21.55,      0.07
HBSch,Ok,P,    764.00,    132.07,     65.06,      0.08,     65.06,     67.00,      0.67,         0
HBSch,Ok,A,    764.00,     71.27,     19.67,      0.06,     19.67,     51.60,      0.52,         0
All,Ok,P,    765.00,   2723.73,   2581.25,     17.53,   2586.08,    137.65,     86.80,      4.83
All,Ok,A,    765.00,   1436.55,   1290.68,     10.75,   1290.68,    145.87,     75.70,         0
HBW,Ok,P,    765.00,    397.94,    389.70,      1.22,    392.57,      5.36,      4.14,      2.87
HBW,Ok,A,    765.00,    109.16,    104.02,      0.73,    104.02,      5.14,      4.41,         0
HBO,Ok,P,    765.00,   2001.93,   1907.64,     15.17,   1909.51,     92.41,     77.24,      1.87
HBO,Ok,A,    765.00,    993.31,    919.12,      8.86,    919.12,     74.18,     65.33,         0
NHB,Ok,P,    765.00,    246.10,    239.84,      1.09,    239.93,      6.17,      5.08,      0.09
NHB,Ok,A,    765.00,    241.93,    235.48,      1.09,    235.48,      6.45,      5.37,         0
HBSch,Ok,P,    765.00,     77.77,     44.07,      0.04,     44.07,     33.70,      0.34,         0
HBSch,Ok,A,    765.00,     92.16,     32.06,      0.08,     32.06,     60.10,      0.60,         0
All,Ok,P,    766.00,   1001.42,    957.01,      6.81,    959.56,     41.86,     31.37,      2.54
All,Ok,A,    766.00,    629.83,    591.32,      4.84,    591.32,     38.52,     33.67,         0
HBW,Ok,P,    766.00,    163.66,    160.61,      0.46,    162.09,      1.56,      1.11,      1.48
HBW,Ok,A,    766.00,     43.35,     41.88,      0.25,     41.88,      1.47,      1.22,         0
HBO,Ok,P,    766.00,    722.17,    687.00,      5.92,    688.02,     34.14,     28.23,      1.03
HBO,Ok,A,    766.00,    486.60,    452.18,      4.16,    452.18,     34.42,     30.26,         0
NHB,Ok,P,    766.00,    101.92,     99.44,      0.44,     99.48,      2.44,      2.00,      0.04
NHB,Ok,A,    766.00,     99.88,     97.26,      0.43,     97.26,      2.62,      2.19,         0
HBSch,Ok,P,    766.00,     13.68,      9.96,      0.01,      9.96,      3.72,      0.04,         0
HBSch,Ok,A,    766.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    767.00,   1572.55,   1509.18,      9.62,   1513.30,     59.25,     45.82,      4.12
All,Ok,A,    767.00,   1066.70,   1003.54,      8.17,   1004.52,     62.18,     54.01,      0.98
HBW,Ok,P,    767.00,    238.51,    234.99,      0.65,    236.72,      1.79,      1.13,      1.73
HBW,Ok,A,    767.00,     37.29,     35.98,      0.22,     36.05,      1.24,      1.02,      0.07
HBO,Ok,P,    767.00,   1068.21,   1018.63,      7.96,   1020.89,     47.33,     39.37,      2.26
HBO,Ok,A,    767.00,    793.13,    737.83,      6.95,    738.65,     54.49,     47.54,      0.82
NHB,Ok,P,    767.00,    240.74,    234.33,      1.00,    234.46,      6.28,      5.28,      0.13
NHB,Ok,A,    767.00,    236.28,    229.72,      1.00,    229.82,      6.45,      5.45,      0.10
HBSch,Ok,P,    767.00,     25.09,     21.23,      0.01,     21.23,      3.86,      0.04,         0
HBSch,Ok,A,    767.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    768.00,   3217.36,   3038.96,     21.34,   3043.35,    174.01,    126.52,      4.39
All,Ok,A,    768.00,   1537.38,   1426.21,     12.16,   1426.48,    110.90,     98.73,      0.28
HBW,Ok,P,    768.00,    510.60,    503.11,      1.71,    505.29,      5.30,      3.60,      2.19
HBW,Ok,A,    768.00,     22.01,     20.80,      0.14,     20.80,      1.21,      1.06,      0.00
HBO,Ok,P,    768.00,   2385.05,   2249.36,     18.42,   2251.51,    133.55,    115.13,      2.14
HBO,Ok,A,    768.00,   1251.03,   1150.04,     10.83,   1150.30,    100.73,     89.90,      0.26
NHB,Ok,P,    768.00,    269.43,    260.66,      1.18,    260.72,      8.71,      7.53,      0.06
NHB,Ok,A,    768.00,    264.34,    255.37,      1.19,    255.39,      8.95,      7.77,      0.02
HBSch,Ok,P,    768.00,     52.28,     25.84,      0.03,     25.84,     26.44,      0.26,         0
HBSch,Ok,A,    768.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    769.00,   3479.77,   3256.74,     24.21,   3266.32,    213.44,    162.45,      9.59
All,Ok,A,    769.00,   2440.71,   2256.56,     19.51,   2259.06,    181.65,    162.14,      2.50
HBW,Ok,P,    769.00,    540.38,    528.62,      1.86,    531.99,      8.39,      6.54,      3.37
HBW,Ok,A,    769.00,     87.13,     82.56,      0.57,     82.69,      4.44,      3.87,      0.13
HBO,Ok,P,    769.00,   2480.35,   2311.38,     20.48,   2317.38,    162.97,    142.49,      6.00
HBO,Ok,A,    769.00,   1953.06,   1788.93,     17.10,   1791.13,    161.93,    144.83,      2.19
NHB,Ok,P,    769.00,    408.23,    393.02,      1.84,    393.24,     14.99,     13.15,      0.22
NHB,Ok,A,    769.00,    400.53,    385.07,      1.84,    385.24,     15.28,     13.45,      0.18
HBSch,Ok,P,    769.00,     50.81,     23.72,      0.03,     23.72,     27.09,      0.27,         0
HBSch,Ok,A,    769.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    770.00,   4036.66,   3833.08,     26.17,   3841.58,    195.08,    158.13,      8.50
All,Ok,A,    770.00,   2040.98,   1889.91,     15.78,   1891.19,    149.79,    134.02,      1.28
HBW,Ok,P,    770.00,    645.54,    635.71,      1.82,    638.95,      6.59,      4.77,      3.24
HBW,Ok,A,    770.00,     82.72,     78.22,      0.54,     78.29,      4.43,      3.89,      0.06
HBO,Ok,P,    770.00,   2928.06,   2757.93,     22.68,   2763.04,    165.02,    142.34,      5.11
HBO,Ok,A,    770.00,   1573.20,   1439.44,     13.59,   1440.55,    132.65,    119.06,      1.11
NHB,Ok,P,    770.00,    392.84,    380.13,      1.65,    380.28,     12.55,     10.91,      0.15
NHB,Ok,A,    770.00,    385.07,    372.25,      1.64,    372.36,     12.71,     11.07,      0.11
HBSch,Ok,P,    770.00,     70.23,     59.31,      0.02,     59.31,     10.91,      0.11,         0
HBSch,Ok,A,    770.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    771.00,   4051.03,   3754.03,     27.30,   3763.70,    287.33,    242.93,      9.67
All,Ok,A,    771.00,   4621.54,   4265.86,     36.08,   4269.93,    351.61,    315.54,      4.06
HBW,Ok,P,    771.00,    545.14,    516.05,      2.40,    519.99,     25.15,     22.76,      3.94
HBW,Ok,A,    771.00,    593.03,    557.26,      4.15,    558.49,     34.54,     30.38,      1.24
HBO,Ok,P,    771.00,   2608.88,   2397.62,     21.14,   2402.91,    205.97,    184.83,      5.29
HBO,Ok,A,    771.00,   3220.13,   2939.22,     28.19,   2941.78,    278.35,    250.17,      2.55
NHB,Ok,P,    771.00,    823.65,    784.31,      3.73,    784.75,     38.90,     35.17,      0.44
NHB,Ok,A,    771.00,    808.38,    769.38,      3.74,    769.66,     38.72,     34.99,      0.27
HBSch,Ok,P,    771.00,     73.35,     56.05,      0.03,     56.05,     17.30,      0.17,         0
HBSch,Ok,A,    771.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    772.00,   1932.45,   1786.16,     13.36,   1795.09,    137.36,    111.69,      8.93
All,Ok,A,    772.00,    798.73,    731.87,      6.34,    733.28,     65.45,     59.11,      1.40
HBW,Ok,P,    772.00,    299.30,    292.72,      0.84,    296.07,      3.23,      2.39,      3.35
HBW,Ok,A,    772.00,      2.03,      2.03,         0,      2.03,         0,         0,      0.00
HBO,Ok,P,    772.00,   1447.97,   1327.87,     11.84,   1333.30,    114.66,    102.82,      5.44
HBO,Ok,A,    772.00,    658.42,    598.72,      5.69,    600.00,     58.42,     52.73,      1.28
NHB,Ok,P,    772.00,    141.65,    134.49,      0.66,    134.63,      7.02,      6.36,      0.14
NHB,Ok,A,    772.00,    138.28,    131.12,      0.66,    131.25,      7.03,      6.37,      0.12
HBSch,Ok,P,    772.00,     43.53,     31.09,      0.02,     31.09,     12.45,      0.12,         0
HBSch,Ok,A,    772.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    773.00,   2976.19,   2786.24,     20.14,   2794.34,    181.85,    144.08,      8.10
All,Ok,A,    773.00,   1364.89,   1259.21,     10.69,   1259.97,    104.93,     94.24,      0.76
HBW,Ok,P,    773.00,    468.90,    460.33,      1.30,    464.15,      4.75,      3.45,      3.82
HBW,Ok,A,    773.00,     17.74,     16.80,      0.11,     16.81,      0.93,      0.82,      0.01
HBO,Ok,P,    773.00,   2179.90,   2026.56,     17.65,   2030.70,    149.19,    131.54,      4.15
HBO,Ok,A,    773.00,   1088.88,    994.50,      9.43,    995.19,     93.70,     84.27,      0.68
NHB,Ok,P,    773.00,    263.66,    253.46,      1.16,    253.59,     10.07,      8.91,      0.13
NHB,Ok,A,    773.00,    258.27,    247.91,      1.15,    247.97,     10.30,      9.15,      0.06
HBSch,Ok,P,    773.00,     63.73,     45.90,      0.03,     45.90,     17.84,      0.18,         0
HBSch,Ok,A,    773.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    774.00,   2588.77,   2379.48,     15.96,   2386.78,    201.99,    174.20,      7.29
All,Ok,A,    774.00,   3490.09,   3196.80,     25.66,   3203.66,    286.43,    260.77,      6.86
HBW,Ok,P,    774.00,    263.09,    248.55,      1.00,    250.89,     12.20,     11.20,      2.34
HBW,Ok,A,    774.00,    379.53,    357.84,      2.32,    360.33,     19.20,     16.88,      2.49
HBO,Ok,P,    774.00,   1273.91,   1157.05,     10.31,   1161.20,    112.72,    102.41,      4.14
HBO,Ok,A,    774.00,   2117.07,   1911.55,     18.73,   1915.12,    201.95,    183.22,      3.57
NHB,Ok,P,    774.00,   1013.27,    947.35,      4.64,    948.16,     65.11,     60.47,      0.81
NHB,Ok,A,    774.00,    993.49,    927.41,      4.61,    928.21,     65.28,     60.67,      0.80
HBSch,Ok,P,    774.00,     38.50,     26.53,      0.02,     26.53,     11.97,      0.12,         0
HBSch,Ok,A,    774.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    775.00,  12071.27,  10874.87,     82.26,  10932.33,   1138.94,   1010.29,     57.45
All,Ok,A,    775.00,   9389.63,   8379.49,     69.73,   8383.52,   1006.11,    936.38,      4.03
HBW,Ok,P,    775.00,   1690.27,   1584.73,      7.21,   1615.09,     75.18,     67.97,     30.36
HBW,Ok,A,    775.00,    627.74,    561.74,      4.98,    562.72,     65.02,     60.04,      0.99
HBO,Ok,P,    775.00,   7618.30,   6781.66,     62.75,   6807.63,    810.67,    747.92,     25.97
HBO,Ok,A,    775.00,   6192.96,   5454.03,     52.56,   5456.68,    736.28,    683.72,      2.65
NHB,Ok,P,    775.00,   2626.12,   2418.84,     12.22,   2419.97,    206.15,    193.93,      1.13
NHB,Ok,A,    775.00,   2568.93,   2363.73,     12.19,   2364.12,    204.81,    192.62,      0.39
HBSch,Ok,P,    775.00,    136.57,     89.64,      0.07,     89.64,     46.93,      0.47,         0
HBSch,Ok,A,    775.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    776.00,   4788.41,   4304.57,     32.45,   4315.81,    472.60,    424.09,     11.24
All,Ok,A,    776.00,   2999.70,   2676.87,     23.73,   2676.87,    322.83,    299.10,         0
HBW,Ok,P,    776.00,    751.10,    722.20,      2.63,    728.20,     22.89,     20.26,      6.00
HBW,Ok,A,    776.00,    128.75,    117.66,      0.91,    117.66,     11.09,     10.17,         0
HBO,Ok,P,    776.00,   3405.08,   3007.55,     27.34,   3012.60,    392.49,    365.15,      5.05
HBO,Ok,A,    776.00,   2314.68,   2043.83,     20.31,   2043.83,    270.85,    250.54,         0
NHB,Ok,P,    776.00,    566.82,    525.66,      2.45,    525.85,     40.97,     38.52,      0.19
NHB,Ok,A,    776.00,    556.27,    515.38,      2.50,    515.38,     40.89,     38.39,         0
HBSch,Ok,P,    776.00,     65.41,     49.16,      0.03,     49.16,     16.25,      0.16,         0
HBSch,Ok,A,    776.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,    777.00,   4191.73,   3725.42,     26.47,   3742.54,    449.19,    402.70,     17.12
All,Ok,A,    777.00,   4364.94,   3861.03,     32.24,   3874.55,    490.39,    394.42,     13.52
HBW,Ok,P,    777.00,    569.90,    528.95,      2.44,    535.66,     34.24,     31.80,      6.71
HBW,Ok,A,    777.00,    488.34,    446.89,      3.39,    451.79,     36.55,     33.17,      4.90
HBO,Ok,P,    777.00,   2390.98,   2082.94,     18.70,   2092.11,    298.87,    280.17,      9.17
HBO,Ok,A,    777.00,   2633.57,   2333.72,     23.46,   2341.03,    292.54,    269.07,      7.31
NHB,Ok,P,    777.00,   1179.83,   1082.77,      5.31,   1084.00,     95.83,     90.53,      1.23
NHB,Ok,A,    777.00,   1157.17,   1059.01,      5.31,   1060.32,     96.85,     91.53,      1.31
HBSch,Ok,P,    777.00,     51.02,     30.77,      0.02,     30.77,     20.24,      0.20,         0
HBSch,Ok,A,    777.00,     85.85,     21.40,      0.07,     21.40,     64.45,      0.64,         0
All,Ok,P,    778.00,   7079.38,   6542.96,     48.84,   6560.22,    519.17,    433.79,     17.26
All,Ok,A,    778.00,   2287.04,   2022.84,     17.85,   2022.85,    264.18,    246.33,      0.02
HBW,Ok,P,    778.00,    946.19,    927.39,      2.69,    937.03,      9.16,      6.47,      9.64
HBW,Ok,A,    778.00,     21.07,     19.54,      0.14,     19.54,      1.53,      1.39,      0.00
HBO,Ok,P,    778.00,   5484.53,   5025.33,     44.16,   5032.77,    451.76,    407.59,      7.44
HBO,Ok,A,    778.00,   1862.98,   1622.15,     15.83,   1622.16,    240.82,    224.99,      0.02
NHB,Ok,P,    778.00,    412.26,    390.83,      1.90,    391.01,     21.25,     19.35,      0.18
