Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
All,Ok,A,   3278.00,   1061.98,    971.21,      7.83,    972.14,     89.83,     82.00,      0.93
HBW,Ok,P,   3278.00,    137.81,    132.02,      0.58,    132.91,      4.91,      4.32,      0.88
HBW,Ok,A,   3278.00,    128.61,    122.45,      0.91,    122.74,      5.87,      4.96,      0.29
HBO,Ok,P,   3278.00,    667.26,    609.96,      4.80,    610.96,     56.30,     51.50,      1.00
HBO,Ok,A,   3278.00,    656.26,    592.48,      5.57,    592.97,     63.29,     57.72,      0.49
NHB,Ok,P,   3278.00,    292.83,    270.93,      1.35,    271.10,     21.73,     20.38,      0.17
NHB,Ok,A,   3278.00,    277.11,    256.29,      1.35,    256.44,     20.68,     19.32,      0.15
HBSch,Ok,P,   3278.00,     16.36,      6.24,      0.01,      6.24,     10.12,      0.10,         0
HBSch,Ok,A,   3278.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3279.00,   2229.76,   2067.75,     14.44,   2069.11,    160.66,    121.73,      1.36
All,Ok,A,   3279.00,   1088.07,    994.96,      8.55,    994.99,     93.08,     84.54,      0.03
HBW,Ok,P,   3279.00,    350.26,    345.99,      1.33,    346.07,      4.19,      2.86,      0.09
HBW,Ok,A,   3279.00,      0.79,      0.79,         0,      0.79,         0,         0,         0
HBO,Ok,P,   3279.00,   1668.77,   1545.31,     12.31,   1546.57,    122.21,    109.89,      1.26
HBO,Ok,A,   3279.00,    926.51,    842.78,      7.78,    842.81,     83.70,     75.92,      0.03
NHB,Ok,P,   3279.00,    169.75,    160.23,      0.77,    160.25,      9.50,      8.74,      0.02
NHB,Ok,A,   3279.00,    160.78,    151.39,      0.76,    151.39,      9.38,      8.62,      0.00
HBSch,Ok,P,   3279.00,     40.98,     16.22,      0.03,     16.22,     24.76,      0.25,         0
HBSch,Ok,A,   3279.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3280.00,    126.85,    120.46,      0.74,    120.57,      6.28,      4.11,      0.10
All,Ok,A,   3280.00,    109.19,    102.69,      0.83,    102.69,      6.50,      5.67,         0
HBW,Ok,P,   3280.00,     16.07,     15.94,      0.06,     15.94,      0.13,      0.08,      0.00
HBW,Ok,A,   3280.00,      7.11,      6.94,      0.05,      6.94,      0.16,      0.11,         0
HBO,Ok,P,   3280.00,     88.50,     84.28,      0.59,     84.38,      4.12,      3.53,      0.10
HBO,Ok,A,   3280.00,     83.40,     77.68,      0.69,     77.68,      5.71,      5.02,         0
NHB,Ok,P,   3280.00,     19.52,     18.93,      0.09,     18.93,      0.58,      0.49,         0
NHB,Ok,A,   3280.00,     18.69,     18.06,      0.09,     18.06,      0.62,      0.54,         0
HBSch,Ok,P,   3280.00,      2.77,      1.31,      0.00,      1.31,      1.45,      0.01,         0
HBSch,Ok,A,   3280.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3281.00,    194.31,    187.60,      1.09,    187.76,      6.55,      3.58,      0.17
All,Ok,A,   3281.00,     92.00,     88.21,      0.70,     88.21,      3.79,      3.09,         0
HBW,Ok,P,   3281.00,     28.62,     28.50,      0.09,     28.50,      0.12,      0.03,      0.00
HBW,Ok,A,   3281.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Ok,P,   3281.00,    148.55,    144.10,      0.94,    144.27,      4.28,      3.34,      0.17
HBO,Ok,A,   3281.00,     79.14,     75.60,      0.65,     75.60,      3.53,      2.89,         0
NHB,Ok,P,   3281.00,     13.32,     13.09,      0.06,     13.09,      0.24,      0.18,         0
NHB,Ok,A,   3281.00,     12.84,     12.58,      0.06,     12.58,      0.26,      0.20,         0
HBSch,Ok,P,   3281.00,      3.81,      1.91,      0.00,      1.91,      1.90,      0.02,         0
HBSch,Ok,A,   3281.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3282.00,   3474.69,   3084.84,     24.02,   3091.63,    383.06,    323.93,      6.79
All,Ok,A,   3282.00,   2264.13,   2044.41,     16.90,   2046.35,    217.78,    200.88,      1.93
HBW,Ok,P,   3282.00,    442.82,    416.48,      2.50,    419.31,     23.52,     21.01,      2.82
HBW,Ok,A,   3282.00,    134.36,    122.68,      1.11,    122.90,     11.46,     10.35,      0.23
HBO,Ok,P,   3282.00,   2278.56,   2017.20,     18.21,   2020.80,    257.76,    239.55,      3.60
HBO,Ok,A,   3282.00,   1485.68,   1343.90,     12.50,   1345.27,    140.41,    127.90,      1.37
NHB,Ok,P,   3282.00,    679.48,    612.84,      3.26,    613.20,     66.28,     63.02,      0.36
NHB,Ok,A,   3282.00,    644.09,    577.84,      3.29,    578.17,     65.92,     62.63,      0.33
HBSch,Ok,P,   3282.00,     73.83,     38.32,      0.04,     38.32,     35.51,      0.35,         0
HBSch,Ok,A,   3282.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3283.00,   1289.62,   1154.16,      7.83,   1155.03,    134.58,    119.96,      0.88
All,Ok,A,   3283.00,   1719.00,   1513.78,     12.01,   1514.42,    204.58,    137.74,      0.64
HBW,Ok,P,   3283.00,    128.67,    122.25,      0.66,    122.57,      6.09,      5.43,      0.32
HBW,Ok,A,   3283.00,    109.03,    103.44,      0.78,    103.52,      5.51,      4.73,      0.08
HBO,Ok,P,   3283.00,    636.05,    566.69,      4.77,    567.12,     68.94,     64.17,      0.42
HBO,Ok,A,   3283.00,   1043.28,    950.74,      8.74,    951.18,     92.09,     83.35,      0.44
NHB,Ok,P,   3283.00,    506.24,    453.43,      2.39,    453.57,     52.67,     50.28,      0.13
NHB,Ok,A,   3283.00,    481.79,    430.16,      2.42,    430.27,     51.52,     49.09,      0.11
HBSch,Ok,P,   3283.00,     18.66,     11.78,      0.01,     11.78,      6.88,      0.07,         0
HBSch,Ok,A,   3283.00,     84.90,     29.44,      0.07,     29.44,     55.46,      0.55,         0
All,Ok,P,   3284.00,    733.05,    676.04,      4.95,    676.59,     56.46,     46.00,      0.54
All,Ok,A,   3284.00,    356.79,    329.58,      2.91,    329.65,     27.14,     24.23,      0.07
HBW,Ok,P,   3284.00,    111.64,    108.75,      0.53,    108.86,      2.78,      2.25,      0.11
HBW,Ok,A,   3284.00,      0.27,      0.27,         0,      0.27,         0,         0,         0
HBO,Ok,P,   3284.00,    552.26,    507.06,      4.16,    507.48,     44.78,     40.62,      0.42
HBO,Ok,A,   3284.00,    305.68,    281.95,      2.65,    282.01,     23.67,     21.02,      0.06
NHB,Ok,P,   3284.00,     53.39,     50.04,      0.26,     50.05,      3.33,      3.08,      0.01
NHB,Ok,A,   3284.00,     50.84,     47.36,      0.26,     47.37,      3.47,      3.21,      0.00
HBSch,Ok,P,   3284.00,     15.76,     10.19,      0.01,     10.19,      5.58,      0.06,         0
HBSch,Ok,A,   3284.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3285.00,   1269.91,   1208.76,      8.73,   1209.90,     60.01,     44.26,      1.13
All,Ok,A,   3285.00,    611.20,    576.67,      5.14,    576.74,     34.46,     29.32,      0.07
HBW,Ok,P,   3285.00,    194.82,    192.07,      0.91,    192.19,      2.63,      1.72,      0.12
HBW,Ok,A,   3285.00,      0.47,      0.47,         0,      0.47,         0,         0,         0
HBO,Ok,P,   3285.00,    955.18,    906.56,      7.35,    907.56,     47.62,     40.27,      1.00
HBO,Ok,A,   3285.00,    521.67,    490.09,      4.69,    490.16,     31.51,     26.83,      0.06
NHB,Ok,P,   3285.00,     93.88,     91.21,      0.45,     91.22,      2.66,      2.21,      0.01
NHB,Ok,A,   3285.00,     89.06,     86.10,      0.45,     86.11,      2.95,      2.50,      0.01
HBSch,Ok,P,   3285.00,     26.03,     18.92,      0.01,     18.92,      7.10,      0.07,         0
HBSch,Ok,A,   3285.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3286.00,   1343.57,   1185.59,      8.97,   1188.44,    155.13,    139.48,      2.86
All,Ok,A,   3286.00,   1461.40,   1314.63,     10.99,   1316.06,    145.34,    134.35,      1.43
HBW,Ok,P,   3286.00,    172.43,    161.57,      0.95,    162.86,      9.57,      8.62,      1.29
HBW,Ok,A,   3286.00,    107.42,    100.44,      0.81,    100.66,      6.76,      5.95,      0.22
HBO,Ok,P,   3286.00,    759.64,    665.37,      6.14,    666.69,     92.96,     86.82,      1.32
HBO,Ok,A,   3286.00,    977.26,    880.73,      8.25,    881.71,     95.55,     87.30,      0.98
NHB,Ok,P,   3286.00,    396.51,    350.42,      1.88,    350.66,     45.84,     43.97,      0.24
NHB,Ok,A,   3286.00,    376.72,    333.47,      1.92,    333.69,     43.03,     41.11,      0.22
HBSch,Ok,P,   3286.00,     14.99,      8.23,      0.01,      8.23,      6.76,      0.07,         0
HBSch,Ok,A,   3286.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3287.00,   1652.53,   1464.82,     11.52,   1468.61,    183.92,    166.16,      3.79
All,Ok,A,   3287.00,   1881.85,   1695.72,     15.13,   1697.98,    183.86,    168.74,      2.26
HBW,Ok,P,   3287.00,    205.62,    189.25,      1.30,    190.81,     14.82,     13.52,      1.55
HBW,Ok,A,   3287.00,    177.49,    164.32,      1.52,    164.76,     12.73,     11.21,      0.44
HBO,Ok,P,   3287.00,    897.07,    785.10,      7.60,    786.95,    110.12,    102.52,      1.85
HBO,Ok,A,   3287.00,   1199.94,   1078.48,     10.93,   1079.92,    120.02,    109.10,      1.44
NHB,Ok,P,   3287.00,    532.27,    479.21,      2.61,    479.59,     52.68,     50.06,      0.39
NHB,Ok,A,   3287.00,    504.41,    452.92,      2.68,    453.30,     51.11,     48.43,      0.38
HBSch,Ok,P,   3287.00,     17.57,     11.26,      0.01,     11.26,      6.31,      0.06,         0
HBSch,Ok,A,   3287.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3288.00,    771.41,    702.37,      5.31,    703.94,     67.47,     59.11,      1.56
All,Ok,A,   3288.00,    743.61,    687.99,      5.95,    688.90,     54.71,     48.76,      0.91
HBW,Ok,P,   3288.00,    105.89,     98.73,      0.60,     99.35,      6.55,      5.95,      0.62
HBW,Ok,A,   3288.00,     99.16,     94.05,      0.76,     94.25,      4.92,      4.15,      0.19
HBO,Ok,P,   3288.00,    505.42,    456.64,      3.98,    457.47,     47.95,     43.97,      0.84
HBO,Ok,A,   3288.00,    504.96,    464.84,      4.47,    465.46,     39.50,     35.03,      0.62
NHB,Ok,P,   3288.00,    146.84,    136.84,      0.73,    136.95,      9.89,      9.16,      0.11
NHB,Ok,A,   3288.00,    139.49,    129.09,      0.72,    129.19,     10.30,      9.58,      0.10
HBSch,Ok,P,   3288.00,     13.26,     10.17,      0.00,     10.17,      3.08,      0.03,         0
HBSch,Ok,A,   3288.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3289.00,    101.10,     95.51,      0.60,     95.65,      5.45,      4.57,      0.14
All,Ok,A,   3289.00,    263.69,    248.83,      2.08,    249.20,     14.49,     12.40,      0.37
HBW,Ok,P,   3289.00,      6.02,      5.75,      0.03,      5.79,      0.23,      0.20,      0.04
HBW,Ok,A,   3289.00,     47.40,     46.12,      0.36,     46.26,      1.15,      0.79,      0.13
HBO,Ok,P,   3289.00,     37.07,     34.50,      0.27,     34.55,      2.52,      2.25,      0.05
HBO,Ok,A,   3289.00,    162.02,    151.21,      1.44,    151.40,     10.62,      9.18,      0.19
NHB,Ok,P,   3289.00,     56.96,     54.50,      0.29,     54.55,      2.41,      2.12,      0.05
NHB,Ok,A,   3289.00,     54.26,     51.50,      0.29,     51.54,      2.72,      2.43,      0.05
HBSch,Ok,P,   3289.00,      1.05,      0.76,      0.00,      0.76,      0.29,      0.00,         0
HBSch,Ok,A,   3289.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3290.00,    344.08,    323.41,      2.21,    324.32,     19.76,     14.55,      0.91
All,Ok,A,   3290.00,    474.69,    446.26,      3.79,    446.91,     27.78,     24.00,      0.65
HBW,Ok,P,   3290.00,     41.35,     39.94,      0.20,     40.29,      1.06,      0.86,      0.35
HBW,Ok,A,   3290.00,     59.26,     57.41,      0.44,     57.57,      1.70,      1.25,      0.16
HBO,Ok,P,   3290.00,    211.08,    198.32,      1.58,    198.79,     12.29,     10.71,      0.47
HBO,Ok,A,   3290.00,    333.48,    310.50,      2.93,    310.91,     22.57,     19.65,      0.41
NHB,Ok,P,   3290.00,     86.37,     82.91,      0.42,     83.00,      3.37,      2.95,      0.09
NHB,Ok,A,   3290.00,     81.95,     78.36,      0.42,     78.44,      3.51,      3.10,      0.08
HBSch,Ok,P,   3290.00,      5.27,      2.24,      0.00,      2.24,      3.03,      0.03,         0
HBSch,Ok,A,   3290.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3291.00,   1386.37,   1279.21,      7.97,   1281.52,    104.86,     85.27,      2.31
All,Ok,A,   3291.00,   1980.86,   1788.47,     14.00,   1790.47,    190.39,    126.62,      2.00
HBW,Ok,P,   3291.00,    122.31,    114.10,      0.65,    114.85,      7.47,      6.82,      0.75
HBW,Ok,A,   3291.00,    301.80,    287.88,      2.26,    288.59,     13.21,     10.95,      0.71
HBO,Ok,P,   3291.00,    633.33,    586.44,      4.57,    587.56,     45.78,     41.21,      1.12
HBO,Ok,A,   3291.00,   1023.61,    934.83,      8.93,    935.72,     87.89,     78.96,      0.89
NHB,Ok,P,   3291.00,    612.01,    571.70,      2.74,    572.14,     39.87,     37.13,      0.44
NHB,Ok,A,   3291.00,    579.19,    539.85,      2.75,    540.24,     38.95,     36.20,      0.39
HBSch,Ok,P,   3291.00,     18.72,      6.97,      0.01,      6.97,     11.74,      0.12,         0
HBSch,Ok,A,   3291.00,     76.26,     25.92,      0.06,     25.92,     50.34,      0.50,         0
All,Ok,P,   3292.00,   1087.93,    966.30,      7.84,    968.65,    119.27,    105.81,      2.35
All,Ok,A,   3292.00,   1364.95,   1237.29,     10.98,   1238.67,    126.28,    115.29,      1.38
HBW,Ok,P,   3292.00,    159.60,    147.44,      0.96,    148.47,     11.13,     10.18,      1.03
HBW,Ok,A,   3292.00,    194.36,    182.11,      1.54,    182.45,     11.91,     10.37,      0.34
HBO,Ok,P,   3292.00,    693.84,    611.52,      5.78,    612.70,     81.14,     75.36,      1.18
HBO,Ok,A,   3292.00,    959.39,    864.35,      8.34,    865.27,     94.12,     85.78,      0.92
NHB,Ok,P,   3292.00,    222.67,    201.22,      1.10,    201.36,     21.31,     20.21,      0.14
NHB,Ok,A,   3292.00,    211.20,    190.83,      1.11,    190.95,     20.25,     19.14,      0.13
HBSch,Ok,P,   3292.00,     11.81,      6.13,      0.01,      6.13,      5.69,      0.06,         0
HBSch,Ok,A,   3292.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3293.00,   2747.24,   2480.72,     18.51,   2485.95,    261.29,    235.96,      5.22
All,Ok,A,   3293.00,   5394.79,   4971.84,     43.18,   4979.86,    414.92,    371.74,      8.03
HBW,Ok,P,   3293.00,    297.14,    243.16,      2.34,    244.54,     52.60,     50.27,      1.38
HBW,Ok,A,   3293.00,   1352.87,   1265.40,     11.14,   1268.71,     84.16,     73.03,      3.31
HBO,Ok,P,   3293.00,   1346.64,   1218.72,     11.02,   1221.72,    124.91,    113.89,      3.00
HBO,Ok,A,   3293.00,   3027.50,   2771.23,     26.96,   2775.19,    252.31,    225.35,      3.96
NHB,Ok,P,   3293.00,   1071.84,    994.12,      5.14,    994.96,     76.87,     71.73,      0.85
NHB,Ok,A,   3293.00,   1014.41,    935.20,      5.08,    935.96,     78.45,     73.37,      0.76
HBSch,Ok,P,   3293.00,     31.62,     24.72,      0.01,     24.72,      6.90,      0.07,         0
HBSch,Ok,A,   3293.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3294.00,    193.96,    179.52,      1.38,    180.04,     13.92,     11.35,      0.52
All,Ok,A,   3294.00,    106.76,     99.61,      0.89,     99.73,      7.03,      6.14,      0.12
HBW,Ok,P,   3294.00,     30.34,     29.26,      0.14,     29.50,      0.84,      0.70,      0.24
HBW,Ok,A,   3294.00,      0.06,      0.06,         0,      0.06,         0,         0,         0
HBO,Ok,P,   3294.00,    144.84,    133.45,      1.16,    133.71,     11.13,      9.97,      0.26
HBO,Ok,A,   3294.00,     91.79,     85.49,      0.81,     85.60,      6.20,      5.39,      0.11
NHB,Ok,P,   3294.00,     15.47,     14.71,      0.08,     14.73,      0.74,      0.66,      0.01
NHB,Ok,A,   3294.00,     14.90,     14.06,      0.08,     14.07,      0.83,      0.75,      0.01
HBSch,Ok,P,   3294.00,      3.30,      2.10,      0.00,      2.10,      1.20,      0.01,         0
HBSch,Ok,A,   3294.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3295.00,   1273.53,   1202.27,      8.77,   1204.00,     69.53,     51.04,      1.74
All,Ok,A,   3295.00,    828.30,    776.11,      6.86,    776.47,     51.83,     44.97,      0.37
HBW,Ok,P,   3295.00,    201.04,    196.95,      0.89,    197.48,      3.56,      2.67,      0.53
HBW,Ok,A,   3295.00,     36.16,     34.30,      0.30,     34.33,      1.83,      1.54,      0.02
HBO,Ok,P,   3295.00,    916.22,    863.46,      7.23,    864.62,     51.60,     44.37,      1.16
HBO,Ok,A,   3295.00,    663.21,    617.61,      5.92,    617.92,     45.29,     39.37,      0.31
NHB,Ok,P,   3295.00,    136.25,    131.65,      0.64,    131.70,      4.55,      3.90,      0.05
NHB,Ok,A,   3295.00,    128.93,    124.19,      0.64,    124.23,      4.70,      4.06,      0.04
HBSch,Ok,P,   3295.00,     20.02,     10.20,      0.01,     10.20,      9.82,      0.10,         0
HBSch,Ok,A,   3295.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3296.00,   1518.80,   1411.04,     10.24,   1412.23,    106.58,     78.20,      1.19
All,Ok,A,   3296.00,    721.53,    659.19,      5.86,    659.28,     62.25,     56.39,      0.09
HBW,Ok,P,   3296.00,    224.66,    220.29,      0.97,    220.50,      4.16,      3.19,      0.22
HBW,Ok,A,   3296.00,     28.53,     26.58,      0.23,     26.58,      1.95,      1.72,      0.01
HBO,Ok,P,   3296.00,   1151.12,   1071.24,      8.75,   1072.20,     78.92,     70.17,      0.96
HBO,Ok,A,   3296.00,    591.14,    535.82,      5.13,    535.89,     55.24,     50.11,      0.07
NHB,Ok,P,   3296.00,    107.83,    102.66,      0.50,    102.68,      5.15,      4.66,      0.02
NHB,Ok,A,   3296.00,    101.85,     96.79,      0.50,     96.80,      5.06,      4.56,      0.01
HBSch,Ok,P,   3296.00,     35.19,     16.85,      0.02,     16.85,     18.34,      0.18,         0
HBSch,Ok,A,   3296.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3297.00,   1240.11,   1141.23,      7.96,   1142.02,     98.10,     75.71,      0.79
All,Ok,A,   3297.00,    606.72,    546.78,      4.83,    546.82,     59.89,     55.06,      0.05
HBW,Ok,P,   3297.00,    193.90,    190.80,      0.74,    190.95,      2.96,      2.22,      0.15
HBW,Ok,A,   3297.00,      0.41,      0.41,         0,      0.41,         0,         0,         0
HBO,Ok,P,   3297.00,    929.84,    854.50,      6.78,    855.13,     74.71,     67.93,      0.63
HBO,Ok,A,   3297.00,    517.72,    463.35,      4.40,    463.39,     54.33,     49.93,      0.04
NHB,Ok,P,   3297.00,     93.76,     87.90,      0.43,     87.91,      5.84,      5.42,      0.01
NHB,Ok,A,   3297.00,     88.59,     83.02,      0.43,     83.02,      5.56,      5.13,      0.01
HBSch,Ok,P,   3297.00,     22.62,      8.03,      0.02,      8.03,     14.59,      0.15,         0
HBSch,Ok,A,   3297.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3298.00,   1715.38,   1589.87,     10.71,   1590.94,    124.43,     90.10,      1.07
All,Ok,A,   3298.00,    982.67,    832.62,      7.12,    832.62,    150.04,     79.10,         0
HBW,Ok,P,   3298.00,    253.28,    249.83,      0.90,    249.83,      3.45,      2.55,      0.00
HBW,Ok,A,   3298.00,     40.17,     37.60,      0.32,     37.60,      2.56,      2.24,         0
HBO,Ok,P,   3298.00,   1269.09,   1178.31,      9.11,   1179.36,     89.73,     80.62,      1.05
HBO,Ok,A,   3298.00,    706.63,    631.12,      6.05,    631.12,     75.51,     69.47,         0
NHB,Ok,P,   3298.00,    154.80,    147.42,      0.67,    147.44,      7.36,      6.69,      0.02
NHB,Ok,A,   3298.00,    146.51,    139.09,      0.68,    139.09,      7.42,      6.74,         0
HBSch,Ok,P,   3298.00,     38.20,     14.30,      0.03,     14.30,     23.90,      0.24,         0
HBSch,Ok,A,   3298.00,     89.36,     24.81,      0.08,     24.81,     64.55,      0.64,         0
All,Ok,P,   3299.00,    381.11,    361.85,      2.14,    362.03,     19.08,     12.90,      0.18
All,Ok,A,   3299.00,    534.75,    471.21,      2.39,    471.21,     63.55,     17.20,         0
HBW,Ok,P,   3299.00,     50.67,     49.94,      0.17,     49.94,      0.73,      0.56,      0.00
HBW,Ok,A,   3299.00,     49.79,     48.39,      0.35,     48.39,      1.40,      1.05,         0
HBO,Ok,P,   3299.00,    253.78,    241.38,      1.67,    241.55,     12.22,     10.55,      0.17
HBO,Ok,A,   3299.00,    199.50,    184.01,      1.68,    184.01,     15.49,     13.81,         0
NHB,Ok,P,   3299.00,     69.53,     67.49,      0.28,     67.50,      2.03,      1.75,      0.01
NHB,Ok,A,   3299.00,     66.28,     64.09,      0.29,     64.09,      2.19,      1.90,         0
HBSch,Ok,P,   3299.00,      7.13,      3.03,      0.00,      3.03,      4.09,      0.04,         0
HBSch,Ok,A,   3299.00,    219.18,    174.71,      0.07,    174.71,     44.47,      0.44,         0
All,Ok,P,   3300.00,    206.56,    200.24,      1.00,    200.46,      6.10,      2.93,      0.22
All,Ok,A,   3300.00,     89.01,     85.42,      0.69,     85.42,      3.59,      2.90,         0
HBW,Ok,P,   3300.00,     30.33,     30.23,      0.07,     30.23,      0.10,      0.03,      0.00
HBW,Ok,A,   3300.00,      0.03,      0.03,         0,      0.03,         0,         0,         0
HBO,Ok,P,   3300.00,    158.50,    154.65,      0.88,    154.87,      3.63,      2.76,      0.22
HBO,Ok,A,   3300.00,     76.56,     73.16,      0.64,     73.16,      3.40,      2.76,         0
NHB,Ok,P,   3300.00,     12.79,     12.62,      0.05,     12.62,      0.17,      0.12,         0
NHB,Ok,A,   3300.00,     12.42,     12.23,      0.05,     12.23,      0.19,      0.14,         0
HBSch,Ok,P,   3300.00,      4.94,      2.75,      0.00,      2.75,      2.19,      0.02,         0
HBSch,Ok,A,   3300.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3301.00,   2190.49,   1990.75,     16.03,   1992.47,    198.02,    171.18,      1.72
All,Ok,A,   3301.00,   1064.88,    975.66,      8.97,    975.90,     88.98,     80.01,      0.24
HBW,Ok,P,   3301.00,    338.09,    324.58,      1.85,    325.02,     13.07,     11.22,      0.44
HBW,Ok,A,   3301.00,      0.81,      0.81,         0,      0.81,         0,         0,         0
HBO,Ok,P,   3301.00,   1640.74,   1476.01,     13.33,   1477.26,    163.49,    150.16,      1.25
HBO,Ok,A,   3301.00,    911.22,    832.99,      8.17,    833.21,     78.02,     69.85,      0.22
NHB,Ok,P,   3301.00,    161.69,    151.15,      0.83,    151.18,     10.52,      9.69,      0.03
NHB,Ok,A,   3301.00,    152.85,    141.86,      0.81,    141.88,     10.97,     10.16,      0.02
HBSch,Ok,P,   3301.00,     49.96,     39.01,      0.02,     39.01,     10.95,      0.11,         0
HBSch,Ok,A,   3301.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3302.00,    219.06,    203.51,      1.54,    203.60,     15.46,     12.46,      0.09
All,Ok,A,   3302.00,    112.71,    105.20,      0.97,    105.20,      7.51,      6.55,      0.01
HBW,Ok,P,   3302.00,     33.27,     32.41,      0.16,     32.42,      0.85,      0.69,      0.01
HBW,Ok,A,   3302.00,      0.04,      0.04,         0,      0.04,         0,         0,         0
HBO,Ok,P,   3302.00,    165.06,    152.62,      1.30,    152.70,     12.36,     11.06,      0.08
HBO,Ok,A,   3302.00,     97.03,     90.38,      0.88,     90.39,      6.64,      5.76,      0.01
NHB,Ok,P,   3302.00,     16.32,     15.54,      0.09,     15.54,      0.78,      0.69,      0.00
NHB,Ok,A,   3302.00,     15.65,     14.78,      0.09,     14.78,      0.87,      0.78,      0.00
HBSch,Ok,P,   3302.00,      4.40,      2.93,      0.00,      2.93,      1.47,      0.01,         0
HBSch,Ok,A,   3302.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3303.00,   1172.99,   1068.26,      8.96,   1068.84,    104.15,     86.54,      0.58
All,Ok,A,   3303.00,    765.29,    694.88,      6.30,    694.89,     70.39,     64.09,      0.01
HBW,Ok,P,   3303.00,    187.53,    181.69,      1.07,    181.79,      5.74,      4.67,      0.09
HBW,Ok,A,   3303.00,     18.59,     17.71,      0.12,     17.71,      0.88,      0.75,         0
HBO,Ok,P,   3303.00,    857.18,    774.38,      7.28,    774.85,     82.33,     75.05,      0.48
HBO,Ok,A,   3303.00,    639.41,    577.95,      5.61,    577.96,     61.45,     55.84,      0.01
NHB,Ok,P,   3303.00,    113.15,    105.82,      0.60,    105.82,      7.33,      6.73,      0.01
NHB,Ok,A,   3303.00,    107.28,     99.21,      0.57,     99.22,      8.07,      7.49,      0.00
HBSch,Ok,P,   3303.00,     15.13,      6.38,      0.01,      6.38,      8.75,      0.09,         0
HBSch,Ok,A,   3303.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3304.00,    236.14,    225.66,      1.75,    225.78,     10.36,      8.24,      0.12
All,Ok,A,   3304.00,    316.69,    300.72,      2.83,    300.72,     15.97,     13.14,         0
HBW,Ok,P,   3304.00,     32.67,     31.97,      0.19,     31.97,      0.70,      0.51,      0.00
HBW,Ok,A,   3304.00,     34.37,     33.42,      0.31,     33.42,      0.95,      0.64,         0
HBO,Ok,P,   3304.00,    149.02,    141.02,      1.29,    141.14,      7.87,      6.59,      0.12
HBO,Ok,A,   3304.00,    232.67,    219.25,      2.25,    219.25,     13.42,     11.17,         0
NHB,Ok,P,   3304.00,     52.02,     50.60,      0.27,     50.60,      1.42,      1.15,      0.00
NHB,Ok,A,   3304.00,     49.65,     48.05,      0.27,     48.05,      1.60,      1.34,         0
HBSch,Ok,P,   3304.00,      2.44,      2.06,      0.00,      2.06,      0.37,      0.00,         0
HBSch,Ok,A,   3304.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3305.00,     49.48,     47.38,      0.33,     47.38,      2.10,      1.55,      0.01
All,Ok,A,   3305.00,     27.03,     25.47,      0.23,     25.47,      1.57,      1.34,         0
HBW,Ok,P,   3305.00,      7.16,      7.08,      0.03,      7.08,      0.08,      0.05,      0.00
HBW,Ok,A,   3305.00,      0.01,      0.01,         0,      0.01,         0,         0,         0
HBO,Ok,P,   3305.00,     37.91,     36.21,      0.28,     36.21,      1.70,      1.42,      0.01
HBO,Ok,A,   3305.00,     23.54,     22.09,      0.21,     22.09,      1.45,      1.24,         0
NHB,Ok,P,   3305.00,      3.53,      3.43,      0.02,      3.43,      0.10,      0.08,         0
NHB,Ok,A,   3305.00,      3.48,      3.37,      0.02,      3.37,      0.11,      0.09,         0
HBSch,Ok,P,   3305.00,      0.88,      0.66,      0.00,      0.66,      0.22,      0.00,         0
HBSch,Ok,A,   3305.00,         0,         0,         0,         0,         0,         0,         0
All,Ok,P,   3306.00,   1128.16,   1065.94,      7.59,   1066.53,     61.64,     44.71,      0.58
All,Ok,A,   3306.00,    880.06,    778.70,      6.53,    778.70,    101.35,     50.11,         0
HBW,Ok,P,   3306.00,    172.59,    169.51,      0.75,    169.51,      3.08,      2.34,      0.00
HBW,Ok,A,   3306.00,     57.62,     54.60,      0.48,     54.60,      3.03,      2.54,         0
