Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBC,Pk,A,    339.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    339.00,      0.09,      0.04,         0,      0.04,      0.05,      0.00,         0
HBSch,Pk,A,    339.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    340.00,   1848.87,   1664.91,     20.54,   1680.78,    168.09,    130.06,     15.87
All,Pk,A,    340.00,   4240.58,   4006.96,     52.58,   4029.45,    211.13,    158.55,     22.49
HBW,Pk,P,    340.00,    309.78,    268.46,      7.10,    271.79,     37.99,     30.89,      3.33
HBW,Pk,A,    340.00,   2237.72,   2130.39,     35.74,   2149.96,     87.76,     52.02,     19.57
HBO,Pk,P,    340.00,    690.24,    617.82,      7.65,    620.91,     69.33,     61.68,      3.09
HBO,Pk,A,    340.00,   1225.39,   1144.18,     11.74,   1146.51,     78.88,     67.14,      2.33
NHB,Pk,P,    340.00,    782.44,    738.89,      5.22,    739.91,     42.53,     37.31,      1.02
NHB,Pk,A,    340.00,    777.47,    732.39,      5.09,    732.98,     44.49,     39.39,      0.59
HBC,Pk,P,    340.00,     26.00,     17.02,      0.54,     25.46,      0.54,         0,      8.44
HBC,Pk,A,    340.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    340.00,     40.41,     22.71,      0.02,     22.71,     17.69,      0.18,         0
HBSch,Pk,A,    340.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    341.00,    568.56,    516.97,      5.40,    521.14,     47.42,     37.50,      4.18
All,Pk,A,    341.00,   1317.53,   1121.13,     10.48,   1125.70,    191.83,     56.77,      4.57
HBW,Pk,P,    341.00,     63.03,     56.73,      1.41,     58.40,      4.64,      3.23,      1.66
HBW,Pk,A,    341.00,    239.25,    226.77,      3.78,    229.88,      9.37,      5.59,      3.11
HBO,Pk,P,    341.00,    140.23,    124.51,      1.55,    125.38,     14.85,     13.30,      0.87
HBO,Pk,A,    341.00,    435.17,    401.30,      4.22,    402.39,     32.79,     28.57,      1.09
NHB,Pk,P,    341.00,    354.53,    330.63,      2.34,    331.26,     23.27,     20.93,      0.63
NHB,Pk,A,    341.00,    353.63,    329.59,      2.30,    329.97,     23.66,     21.36,      0.38
HBC,Pk,P,    341.00,      3.00,      1.88,      0.10,      2.90,      0.10,         0,      1.02
HBC,Pk,A,    341.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    341.00,      7.78,      3.21,      0.01,      3.21,      4.57,      0.05,         0
HBSch,Pk,A,    341.00,    289.48,    163.47,      0.17,    163.47,    126.01,      1.26,         0
All,Pk,P,    342.00,   1020.39,    895.27,     12.66,    917.51,    102.88,     69.97,     22.24
All,Pk,A,    342.00,    588.34,    540.50,      5.54,    542.80,     45.55,     40.00,      2.29
HBW,Pk,P,    342.00,    212.43,    193.31,      4.42,    200.53,     11.90,      7.48,      7.22
HBW,Pk,A,    342.00,     55.80,     51.43,      1.09,     52.56,      3.24,      2.15,      1.13
HBO,Pk,P,    342.00,    519.19,    460.10,      5.75,    463.81,     55.38,     49.62,      3.71
HBO,Pk,A,    342.00,    322.61,    293.67,      3.08,    294.59,     28.02,     24.93,      0.92
NHB,Pk,P,    342.00,    210.72,    196.18,      1.40,    196.65,     14.06,     12.66,      0.47
NHB,Pk,A,    342.00,    209.94,    195.41,      1.37,    195.64,     14.29,     12.92,      0.24
HBC,Pk,P,    342.00,     34.00,     22.11,      1.06,     32.94,      1.06,         0,     10.83
HBC,Pk,A,    342.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    342.00,     44.05,     23.57,      0.03,     23.57,     20.49,      0.20,         0
HBSch,Pk,A,    342.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    343.00,    849.82,    756.49,      9.06,    768.24,     81.57,     58.94,     11.76
All,Pk,A,    343.00,    781.69,    719.92,      7.41,    723.50,     58.19,     50.78,      3.58
HBW,Pk,P,    343.00,    132.59,    119.93,      2.76,    124.95,      7.64,      4.88,      5.03
HBW,Pk,A,    343.00,    117.20,    108.98,      2.12,    111.15,      6.05,      3.93,      2.17
HBO,Pk,P,    343.00,    322.54,    284.86,      3.57,    287.34,     35.20,     31.63,      2.48
HBO,Pk,A,    343.00,    308.94,    280.82,      2.98,    281.77,     27.16,     24.19,      0.95
NHB,Pk,P,    343.00,    357.10,    331.55,      2.37,    332.45,     24.66,     22.29,      0.89
NHB,Pk,A,    343.00,    355.56,    330.12,      2.31,    330.58,     24.97,     22.66,      0.46
HBC,Pk,P,    343.00,     11.00,      7.29,      0.35,     10.65,      0.35,         0,      3.36
HBC,Pk,A,    343.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    343.00,     26.58,     12.86,      0.02,     12.86,     13.73,      0.14,         0
HBSch,Pk,A,    343.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    344.00,   1219.17,   1083.42,     14.52,   1105.70,    113.47,     79.80,     22.28
All,Pk,A,    344.00,   1102.94,   1013.00,     10.52,   1017.31,     85.64,     75.12,      4.31
HBW,Pk,P,    344.00,    299.18,    273.12,      5.70,    284.69,     14.49,      8.79,     11.57
HBW,Pk,A,    344.00,    180.29,    169.20,      2.68,    171.34,      8.95,      6.26,      2.14
HBO,Pk,P,    344.00,    639.68,    570.40,      6.76,    575.23,     64.46,     57.70,      4.83
HBO,Pk,A,    344.00,    701.94,    637.64,      6.46,    639.57,     62.37,     55.91,      1.93
NHB,Pk,P,    344.00,    221.16,    206.15,      1.41,    206.64,     14.52,     13.12,      0.49
NHB,Pk,A,    344.00,    220.71,    206.15,      1.38,    206.39,     14.32,     12.95,      0.24
HBC,Pk,P,    344.00,     21.00,     14.97,      0.64,     20.36,      0.64,         0,      5.39
HBC,Pk,A,    344.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    344.00,     38.14,     18.78,      0.03,     18.78,     19.37,      0.19,         0
HBSch,Pk,A,    344.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    345.00,    683.65,    611.95,      8.93,    623.17,     60.47,     42.62,     11.22
All,Pk,A,    345.00,    407.84,    373.40,      3.77,    374.20,     33.64,     29.87,      0.80
HBW,Pk,P,    345.00,    184.92,    173.00,      3.63,    177.81,      7.10,      3.47,      4.81
HBW,Pk,A,    345.00,     40.30,     38.25,      0.57,     38.50,      1.79,      1.22,      0.26
HBO,Pk,P,    345.00,    396.55,    355.06,      4.22,    356.82,     39.72,     35.50,      1.76
HBO,Pk,A,    345.00,    302.09,    273.72,      2.79,    274.22,     27.87,     25.09,      0.50
NHB,Pk,P,    345.00,     65.43,     61.37,      0.43,     61.44,      3.98,      3.55,      0.07
NHB,Pk,A,    345.00,     65.45,     61.44,      0.41,     61.47,      3.98,      3.56,      0.04
HBC,Pk,P,    345.00,     17.00,     11.79,      0.63,     16.37,      0.63,         0,      4.58
HBC,Pk,A,    345.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    345.00,     19.76,     10.73,      0.01,     10.73,      9.03,      0.09,         0
HBSch,Pk,A,    345.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    346.00,   1131.56,   1019.58,     14.81,   1042.16,     89.40,     64.49,     22.58
All,Pk,A,    346.00,   1116.51,    975.02,      8.14,    976.90,    139.61,     63.12,      1.88
HBW,Pk,P,    346.00,    267.51,    251.79,      5.56,    256.95,     10.56,      5.00,      5.16
HBW,Pk,A,    346.00,     92.77,     87.10,      1.45,     87.83,      4.94,      3.49,      0.73
HBO,Pk,P,    346.00,    560.41,    503.96,      6.01,    505.94,     54.48,     48.47,      1.97
HBO,Pk,A,    346.00,    555.73,    501.71,      5.16,    502.76,     52.97,     47.81,      1.05
NHB,Pk,P,    346.00,    228.60,    216.01,      1.48,    216.20,     12.40,     10.92,      0.18
NHB,Pk,A,    346.00,    227.75,    215.10,      1.42,    215.20,     12.55,     11.13,      0.11
HBC,Pk,P,    346.00,     54.00,     36.99,      1.75,     52.25,      1.75,         0,     15.26
HBC,Pk,A,    346.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    346.00,     21.03,     10.82,      0.01,     10.82,     10.21,      0.10,         0
HBSch,Pk,A,    346.00,    240.26,    171.11,      0.10,    171.11,     69.14,      0.69,         0
All,Pk,P,    347.00,   1965.79,   1798.71,     23.74,   1823.69,    142.11,    100.99,     24.97
All,Pk,A,    347.00,   1731.81,   1585.97,     15.50,   1589.29,    142.52,    127.02,      3.32
HBW,Pk,P,    347.00,    473.53,    449.07,      9.41,    456.94,     16.60,      7.19,      7.86
HBW,Pk,A,    347.00,    115.27,    107.79,      1.72,    108.57,      6.70,      4.98,      0.78
HBO,Pk,P,    347.00,   1000.17,    910.47,     10.59,    913.84,     86.32,     75.74,      3.37
HBO,Pk,A,    347.00,   1200.84,   1083.69,     11.22,   1086.04,    114.81,    103.59,      2.35
NHB,Pk,P,    347.00,    415.92,    395.05,      2.67,    395.35,     20.56,     17.89,      0.30
NHB,Pk,A,    347.00,    415.69,    394.50,      2.55,    394.68,     21.01,     18.46,      0.19
HBC,Pk,P,    347.00,     39.00,     24.52,      1.05,     37.95,      1.05,         0,     13.44
HBC,Pk,A,    347.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    347.00,     37.18,     19.60,      0.02,     19.60,     17.57,      0.18,         0
HBSch,Pk,A,    347.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    348.00,    846.07,    783.88,      9.37,    793.33,     52.74,     36.79,      9.45
All,Pk,A,    348.00,    840.26,    785.17,      7.83,    785.60,     54.66,     46.83,      0.43
HBW,Pk,P,    348.00,    157.41,    151.13,      2.97,    152.38,      5.03,      2.06,      1.25
HBW,Pk,A,    348.00,    143.39,    137.15,      2.28,    137.37,      6.02,      3.74,      0.22
HBO,Pk,P,    348.00,    350.07,    321.72,      3.70,    322.27,     27.80,     24.10,      0.55
HBO,Pk,A,    348.00,    409.25,    372.64,      3.82,    372.83,     36.42,     32.60,      0.19
NHB,Pk,P,    348.00,    288.70,    276.89,      1.86,    277.07,     11.63,      9.77,      0.19
NHB,Pk,A,    348.00,    287.62,    275.38,      1.73,    275.41,     12.21,     10.48,      0.03
HBC,Pk,P,    348.00,     30.00,     20.90,      0.83,     28.37,      1.63,      0.79,      7.47
HBC,Pk,A,    348.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    348.00,     19.89,     13.24,      0.01,     13.24,      6.65,      0.07,         0
HBSch,Pk,A,    348.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    349.00,    579.25,    524.62,      7.19,    531.83,     47.42,     30.28,      7.21
All,Pk,A,    349.00,    295.82,    269.35,      2.51,    269.71,     26.11,     23.60,      0.36
HBW,Pk,P,    349.00,    153.19,    147.53,      2.85,    149.27,      3.93,      1.08,      1.73
HBW,Pk,A,    349.00,      4.56,      4.56,         0,      4.56,         0,         0,         0
HBO,Pk,P,    349.00,    343.89,    312.49,      3.58,    313.18,     30.71,     27.14,      0.69
HBO,Pk,A,    349.00,    242.25,    218.08,      2.21,    218.42,     23.83,     21.62,      0.34
NHB,Pk,P,    349.00,     48.92,     46.62,      0.31,     46.65,      2.27,      1.96,      0.02
NHB,Pk,A,    349.00,     49.01,     46.72,      0.29,     46.73,      2.28,      1.98,      0.02
HBC,Pk,P,    349.00,     15.00,      9.80,      0.44,     14.56,      0.44,         0,      4.76
HBC,Pk,A,    349.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    349.00,     18.24,      8.18,      0.01,      8.18,     10.06,      0.10,         0
HBSch,Pk,A,    349.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    350.00,    750.44,    685.41,      9.16,    693.31,     57.13,     36.72,      7.90
All,Pk,A,    350.00,    409.14,    374.80,      3.49,    375.26,     33.88,     30.39,      0.45
HBW,Pk,P,    350.00,    199.24,    192.25,      3.62,    194.30,      4.93,      1.31,      2.05
HBW,Pk,A,    350.00,     12.54,     12.20,      0.09,     12.21,      0.33,      0.24,      0.01
HBO,Pk,P,    350.00,    440.30,    402.34,      4.57,    403.21,     37.09,     32.52,      0.87
HBO,Pk,A,    350.00,    325.09,    294.41,      2.97,    294.83,     30.26,     27.29,      0.42
NHB,Pk,P,    350.00,     71.57,     68.30,      0.46,     68.34,      3.23,      2.78,      0.04
NHB,Pk,A,    350.00,     71.51,     68.20,      0.43,     68.22,      3.29,      2.86,      0.02
HBC,Pk,P,    350.00,     15.00,      9.56,      0.50,     14.50,      0.50,         0,      4.95
HBC,Pk,A,    350.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    350.00,     24.34,     12.96,      0.01,     12.96,     11.37,      0.11,         0
HBSch,Pk,A,    350.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    351.00,     41.94,     40.06,      0.34,     40.11,      1.83,      1.31,      0.05
All,Pk,A,    351.00,    171.82,    166.11,      1.93,    166.49,      5.34,      3.41,      0.38
HBW,Pk,P,    351.00,      2.93,      2.79,      0.06,      2.80,      0.13,      0.07,      0.01
HBW,Pk,A,    351.00,     62.16,     60.46,      1.01,     60.78,      1.38,      0.37,      0.32
HBO,Pk,P,    351.00,      6.64,      6.15,      0.07,      6.16,      0.48,      0.41,      0.01
HBO,Pk,A,    351.00,     77.74,     74.92,      0.72,     74.97,      2.77,      2.06,      0.05
NHB,Pk,P,    351.00,     31.94,     30.87,      0.22,     30.90,      1.04,      0.83,      0.03
NHB,Pk,A,    351.00,     31.92,     30.73,      0.21,     30.74,      1.19,      0.98,      0.01
HBC,Pk,P,    351.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    351.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    351.00,      0.43,      0.25,      0.00,      0.25,      0.18,      0.00,         0
HBSch,Pk,A,    351.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    352.00,    130.43,    116.44,      1.71,    117.57,     12.86,      9.43,      1.14
All,Pk,A,    352.00,    375.93,    356.33,      4.53,    358.26,     17.67,     13.14,      1.93
HBW,Pk,P,    352.00,     30.59,     27.77,      0.71,     28.22,      2.37,      1.66,      0.45
HBW,Pk,A,    352.00,    160.73,    154.10,      2.56,    155.66,      5.08,      2.52,      1.55
HBO,Pk,P,    352.00,     67.02,     59.50,      0.77,     59.80,      7.22,      6.45,      0.30
HBO,Pk,A,    352.00,    186.93,    175.58,      1.78,    175.95,     10.98,      9.19,      0.36
NHB,Pk,P,    352.00,     28.19,     26.66,      0.20,     26.68,      1.50,      1.31,      0.03
NHB,Pk,A,    352.00,     28.27,     26.64,      0.19,     26.66,      1.61,      1.42,      0.02
HBC,Pk,P,    352.00,      1.00,      0.60,      0.04,      0.96,      0.04,         0,      0.36
HBC,Pk,A,    352.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    352.00,      3.64,      1.91,      0.00,      1.91,      1.73,      0.02,         0
HBSch,Pk,A,    352.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    353.00,    837.92,    754.06,      7.99,    761.06,     76.86,     63.71,      7.00
All,Pk,A,    353.00,   1584.60,   1471.41,     14.99,   1477.42,    107.18,     92.19,      6.00
HBW,Pk,P,    353.00,     90.84,     80.96,      2.04,     83.34,      7.49,      5.45,      2.38
HBW,Pk,A,    353.00,    191.33,    180.74,      3.06,    183.64,      7.69,      4.63,      2.90
HBO,Pk,P,    353.00,    196.71,    170.60,      2.17,    172.07,     24.65,     22.48,      1.47
HBO,Pk,A,    353.00,    860.25,    799.60,      8.42,    802.14,     58.11,     49.69,      2.55
NHB,Pk,P,    353.00,    533.29,    492.84,      3.59,    493.97,     39.32,     35.73,      1.12
NHB,Pk,A,    353.00,    533.02,    491.08,      3.52,    491.64,     41.38,     37.86,      0.56
HBC,Pk,P,    353.00,      6.00,      3.80,      0.17,      5.83,      0.17,         0,      2.02
HBC,Pk,A,    353.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    353.00,     11.08,      5.86,      0.01,      5.86,      5.23,      0.05,         0
HBSch,Pk,A,    353.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    354.00,     71.50,     65.37,      0.52,     65.52,      5.98,      5.35,      0.14
All,Pk,A,    354.00,    229.18,    210.94,      2.27,    212.14,     17.04,     14.78,      1.20
HBW,Pk,P,    354.00,      1.48,      1.33,      0.03,      1.35,      0.13,      0.09,      0.02
HBW,Pk,A,    354.00,     39.83,     37.56,      0.64,     38.28,      1.55,      0.91,      0.72
HBO,Pk,P,    354.00,      3.31,      2.86,      0.03,      2.86,      0.45,      0.41,      0.01
HBO,Pk,A,    354.00,    122.45,    112.07,      1.19,    112.47,      9.98,      8.79,      0.40
NHB,Pk,P,    354.00,     66.53,     61.12,      0.45,     61.23,      5.29,      4.84,      0.12
NHB,Pk,A,    354.00,     66.91,     61.31,      0.44,     61.39,      5.52,      5.08,      0.08
HBC,Pk,P,    354.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,    354.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    354.00,      0.18,      0.06,      0.00,      0.06,      0.12,      0.00,         0
HBSch,Pk,A,    354.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    355.00,    146.26,    129.91,      1.49,    131.44,     14.82,     11.19,      1.53
All,Pk,A,    355.00,    247.64,    228.62,      2.59,    229.84,     17.80,     15.22,      1.22
HBW,Pk,P,    355.00,     21.24,     19.35,      0.43,     19.82,      1.41,      0.99,      0.47
HBW,Pk,A,    355.00,     53.19,     50.20,      0.91,     51.04,      2.15,      1.24,      0.84
HBO,Pk,P,    355.00,     50.41,     44.10,      0.53,     44.29,      6.12,      5.59,      0.20
HBO,Pk,A,    355.00,    125.56,    114.79,      1.22,    115.10,     10.46,      9.24,      0.31
NHB,Pk,P,    355.00,     68.61,     63.42,      0.46,     63.55,      5.06,      4.59,      0.13
NHB,Pk,A,    355.00,     68.90,     63.63,      0.46,     63.70,      5.19,      4.74,      0.07
HBC,Pk,P,    355.00,      2.00,      1.20,      0.07,      1.93,      0.07,         0,      0.73
HBC,Pk,A,    355.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    355.00,      4.01,      1.84,      0.00,      1.84,      2.16,      0.02,         0
HBSch,Pk,A,    355.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    356.00,    805.02,    683.82,     11.22,    705.93,     99.09,     75.94,     22.12
All,Pk,A,    356.00,    509.50,    462.91,      4.69,    465.05,     44.46,     39.76,      2.14
HBW,Pk,P,    356.00,    205.55,    182.21,      4.64,    189.83,     15.72,     11.08,      7.62
HBW,Pk,A,    356.00,     39.07,     36.35,      0.59,     37.04,      2.03,      1.44,      0.69
HBO,Pk,P,    356.00,    442.26,    377.54,      4.85,    380.53,     61.73,     56.88,      2.99
HBO,Pk,A,    356.00,    366.46,    331.58,      3.42,    332.90,     33.56,     30.14,      1.32
NHB,Pk,P,    356.00,    103.96,     95.19,      0.70,     95.40,      8.56,      7.86,      0.21
NHB,Pk,A,    356.00,    103.97,     94.98,      0.68,     95.11,      8.86,      8.18,      0.13
HBC,Pk,P,    356.00,     30.00,     17.69,      1.01,     28.98,      1.01,         0,     11.29
HBC,Pk,A,    356.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    356.00,     23.26,     11.18,      0.01,     11.18,     12.07,      0.12,         0
HBSch,Pk,A,    356.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    357.00,    177.64,    152.09,      2.28,    155.23,     22.41,     15.14,      3.14
All,Pk,A,    357.00,     73.31,     66.72,      0.65,     66.91,      6.40,      5.74,      0.19
HBW,Pk,P,    357.00,     44.49,     40.27,      0.92,     41.70,      2.78,      1.86,      1.43
HBW,Pk,A,    357.00,      1.83,      1.77,      0.02,      1.79,      0.04,      0.03,      0.02
HBO,Pk,P,    357.00,    108.61,     94.48,      1.16,     95.07,     13.54,     12.37,      0.59
HBO,Pk,A,    357.00,     59.58,     54.02,      0.56,     54.18,      5.40,      4.84,      0.16
NHB,Pk,P,    357.00,     11.88,     10.92,      0.08,     10.94,      0.94,      0.86,      0.02
NHB,Pk,A,    357.00,     11.90,     10.93,      0.08,     10.94,      0.95,      0.87,      0.01
HBC,Pk,P,    357.00,      3.00,      1.80,      0.11,      2.89,      0.11,         0,      1.09
HBC,Pk,A,    357.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    357.00,      9.67,      4.62,      0.01,      4.62,      5.05,      0.05,         0
HBSch,Pk,A,    357.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    358.00,    646.15,    561.46,      6.96,    577.93,     68.22,     56.43,     16.47
All,Pk,A,    358.00,    741.41,    673.29,      7.10,    678.20,     63.20,     56.10,      4.91
HBW,Pk,P,    358.00,     79.89,     69.62,      1.81,     73.00,      6.89,      5.08,      3.37
HBW,Pk,A,    358.00,    134.03,    123.44,      2.35,    126.75,      7.28,      4.92,      3.31
HBO,Pk,P,    358.00,    172.36,    146.12,      1.90,    147.64,     24.72,     22.82,      1.53
HBO,Pk,A,    358.00,    249.69,    224.19,      2.42,    225.23,     24.46,     22.05,      1.03
NHB,Pk,P,    358.00,    358.69,    326.90,      2.37,    327.83,     30.85,     28.48,      0.94
NHB,Pk,A,    358.00,    357.69,    325.65,      2.33,    326.22,     31.47,     29.13,      0.57
HBC,Pk,P,    358.00,     26.00,     14.49,      0.87,     25.13,      0.87,         0,     10.64
HBC,Pk,A,    358.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    358.00,      9.22,      4.33,      0.01,      4.33,      4.89,      0.05,         0
HBSch,Pk,A,    358.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    359.00,    408.54,    348.98,      5.32,    359.42,     49.12,     34.04,     10.44
All,Pk,A,    359.00,    254.49,    231.56,      2.42,    232.70,     21.79,     19.37,      1.14
HBW,Pk,P,    359.00,     97.30,     86.86,      2.05,     91.26,      6.03,      3.98,      4.40
HBW,Pk,A,    359.00,     27.42,     25.73,      0.40,     26.15,      1.27,      0.87,      0.42
HBO,Pk,P,    359.00,    232.52,    201.39,      2.55,    203.30,     29.22,     26.67,      1.90
HBO,Pk,A,    359.00,    179.96,    162.44,      1.70,    163.08,     16.88,     15.18,      0.65
NHB,Pk,P,    359.00,     47.02,     43.28,      0.32,     43.41,      3.61,      3.29,      0.14
NHB,Pk,A,    359.00,     47.11,     43.39,      0.31,     43.46,      3.64,      3.33,      0.07
HBC,Pk,P,    359.00,     12.00,      7.61,      0.39,     11.61,      0.39,         0,      4.00
HBC,Pk,A,    359.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    359.00,     19.71,      9.84,      0.01,      9.84,      9.87,      0.10,         0
HBSch,Pk,A,    359.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    360.00,   1097.20,    960.58,     14.61,    987.88,    109.31,     80.20,     27.30
All,Pk,A,    360.00,    822.18,    752.14,      7.37,    754.36,     67.82,     60.45,      2.22
HBW,Pk,P,    360.00,    276.32,    250.56,      5.89,    260.85,     15.47,      9.58,     10.29
HBW,Pk,A,    360.00,     67.26,     63.25,      0.95,     63.88,      3.38,      2.42,      0.63
HBO,Pk,P,    360.00,    580.54,    510.19,      6.25,    513.93,     66.61,     60.36,      3.74
HBO,Pk,A,    360.00,    581.83,    527.34,      5.33,    528.78,     53.05,     47.71,      1.43
NHB,Pk,P,    360.00,    173.66,    162.10,      1.12,    162.43,     11.22,     10.11,      0.33
NHB,Pk,A,    360.00,    173.10,    161.54,      1.09,    161.70,     11.40,     10.31,      0.16
HBC,Pk,P,    360.00,     39.00,     24.72,      1.34,     37.66,      1.34,         0,     12.94
HBC,Pk,A,    360.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    360.00,     27.68,     13.01,      0.02,     13.01,     14.67,      0.15,         0
HBSch,Pk,A,    360.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    361.00,    670.99,    603.87,      7.62,    612.35,     58.64,     38.47,      8.48
All,Pk,A,    361.00,    669.03,    619.51,      6.78,    621.25,     47.78,     41.00,      1.73
HBW,Pk,P,    361.00,    145.49,    138.32,      2.63,    139.75,      5.75,      3.12,      1.43
HBW,Pk,A,    361.00,    198.29,    188.28,      2.89,    189.40,      8.89,      6.00,      1.13
HBO,Pk,P,    361.00,    332.65,    300.24,      3.44,    300.93,     31.72,     28.28,      0.70
HBO,Pk,A,    361.00,    324.15,    292.17,      2.98,    292.72,     31.44,     28.46,      0.55
NHB,Pk,P,    361.00,    146.31,    138.98,      0.95,    139.07,      7.24,      6.28,      0.10
NHB,Pk,A,    361.00,    146.58,    139.07,      0.91,    139.13,      7.45,      6.54,      0.06
HBC,Pk,P,    361.00,     21.00,     13.50,      0.57,     19.76,      1.24,      0.66,      6.26
HBC,Pk,A,    361.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    361.00,     25.53,     12.84,      0.02,     12.84,     12.70,      0.13,         0
HBSch,Pk,A,    361.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    362.00,   1124.42,   1031.45,     12.67,   1042.95,     81.46,     55.45,     11.51
All,Pk,A,    362.00,   1018.35,    933.33,      9.23,    934.60,     83.75,     74.52,      1.27
HBW,Pk,P,    362.00,    242.94,    231.39,      4.42,    235.55,      7.39,      2.97,      4.16
HBW,Pk,A,    362.00,     99.95,     94.57,      1.55,     95.04,      4.91,      3.37,      0.47
HBO,Pk,P,    362.00,    541.04,    493.55,      5.81,    495.21,     45.83,     40.02,      1.66
HBO,Pk,A,    362.00,    627.21,    561.34,      5.89,    562.04,     65.18,     59.29,      0.70
NHB,Pk,P,    362.00,    291.48,    277.91,      1.92,    278.18,     13.30,     11.38,      0.27
NHB,Pk,A,    362.00,    291.19,    277.42,      1.80,    277.53,     13.66,     11.86,      0.10
HBC,Pk,P,    362.00,     18.00,     11.13,      0.51,     16.55,      1.45,      0.94,      5.42
HBC,Pk,A,    362.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    362.00,     30.96,     17.46,      0.02,     17.46,     13.50,      0.13,         0
HBSch,Pk,A,    362.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    363.00,    884.46,    817.69,     10.27,    826.58,     57.88,     34.31,      8.89
All,Pk,A,    363.00,    363.68,    336.99,      3.11,    336.99,     26.69,     23.58,         0
HBW,Pk,P,    363.00,    229.63,    223.10,      3.67,    225.37,      4.27,      0.59,      2.26
HBW,Pk,A,    363.00,      3.85,      3.85,         0,      3.85,         0,         0,         0
HBO,Pk,P,    363.00,    531.76,    494.28,      5.50,    495.59,     36.18,     30.68,      1.31
HBO,Pk,A,    363.00,    298.86,    274.33,      2.74,    274.33,     24.53,     21.79,         0
NHB,Pk,P,    363.00,     61.24,     59.14,      0.39,     59.17,      2.08,      1.68,      0.03
NHB,Pk,A,    363.00,     60.97,     58.81,      0.36,     58.81,      2.16,      1.80,         0
HBC,Pk,P,    363.00,     22.00,     14.81,      0.68,     20.10,      1.90,      1.22,      5.29
HBC,Pk,A,    363.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,    363.00,     39.82,     26.36,      0.02,     26.36,     13.46,      0.13,         0
HBSch,Pk,A,    363.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,    364.00,    425.36,    407.47,      2.41,    407.93,     17.43,     15.01,      0.46
All,Pk,A,    364.00,   1290.40,   1244.95,     11.18,   1248.38,     42.02,     30.84,      3.43
HBW,Pk,P,    364.00,      1.29,      1.19,      0.03,      1.20,      0.09,      0.07,      0.01
HBW,Pk,A,    364.00,    390.08,    380.79,      4.83,    383.37,      6.70,      1.88,      2.59
