Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn,scenario_id
HBO,Pk,P,269,251.07,229.76,2.08,230.12,20.95,18.86,0.36,ShiftP05
HBO,Pk,A,269,247.08,223.51,2.32,223.66,23.42,21.1,0.14,ShiftP05
NHB,Pk,P,269,59.51,56.39,0.28,56.42,3.09,2.81,0.03,ShiftP05
NHB,Pk,A,269,57.59,54.44,0.28,54.45,3.14,2.86,0.01,ShiftP05
HBC,Pk,P,269,10.0,9.22,0.0,10.0,0.0,0.0,0.78,ShiftP05
HBC,Pk,A,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,269,15.5,7.24,0.01,7.24,8.26,0.08,0.0,ShiftP05
HBSch,Pk,A,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,270,727.1,679.33,4.33,680.59,46.5,37.28,1.27,ShiftP05
All,Pk,A,270,1165.83,1079.36,9.71,1080.3,85.53,75.82,0.93,ShiftP05
HBW,Pk,P,270,71.75,69.08,0.65,69.78,1.97,1.32,0.7,ShiftP05
HBW,Pk,A,270,118.36,112.86,1.79,113.46,4.9,3.11,0.59,ShiftP05
HBO,Pk,P,270,148.88,136.49,1.25,136.72,12.16,10.91,0.23,ShiftP05
HBO,Pk,A,270,569.24,515.95,5.52,516.21,53.03,47.51,0.26,ShiftP05
NHB,Pk,P,270,495.73,468.1,2.43,468.3,27.43,25.0,0.2,ShiftP05
NHB,Pk,A,270,478.23,450.55,2.4,450.63,27.6,25.2,0.08,ShiftP05
HBC,Pk,P,270,2.0,1.86,0.0,2.0,0.0,0.0,0.14,ShiftP05
HBC,Pk,A,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,270,8.74,3.79,0.01,3.79,4.95,0.05,0.0,ShiftP05
HBSch,Pk,A,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,271,1334.64,1220.68,9.6,1229.95,104.69,64.71,9.27,ShiftP05
All,Pk,A,271,885.77,740.0,6.78,740.95,144.82,55.98,0.95,ShiftP05
HBW,Pk,P,271,339.13,327.13,2.59,332.29,6.84,4.25,5.16,ShiftP05
HBW,Pk,A,271,86.64,81.52,1.14,81.93,4.71,3.57,0.41,ShiftP05
HBO,Pk,P,271,782.17,720.01,6.37,721.27,60.9,54.53,1.27,ShiftP05
HBO,Pk,A,271,535.57,484.11,4.92,484.62,50.95,46.04,0.5,ShiftP05
NHB,Pk,P,271,129.32,123.03,0.6,123.09,6.23,5.63,0.06,ShiftP05
NHB,Pk,A,271,124.96,118.77,0.6,118.81,6.15,5.55,0.04,ShiftP05
HBC,Pk,P,271,23.0,20.21,0.0,23.0,0.0,0.0,2.79,ShiftP05
HBC,Pk,A,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,271,61.02,30.3,0.04,30.3,30.72,0.31,0.0,ShiftP05
HBSch,Pk,A,271,138.6,55.6,0.11,55.6,83.0,0.83,0.0,ShiftP05
All,Pk,P,272,787.66,719.66,5.37,725.07,62.6,36.93,5.41,ShiftP05
All,Pk,A,272,819.15,662.17,4.28,662.91,156.23,38.57,0.74,ShiftP05
HBW,Pk,P,272,203.02,196.72,1.32,199.67,3.36,2.04,2.95,ShiftP05
HBW,Pk,A,272,71.15,67.24,0.88,67.61,3.54,2.66,0.37,ShiftP05
HBO,Pk,P,272,454.04,418.11,3.64,418.93,35.11,31.47,0.82,ShiftP05
HBO,Pk,A,272,313.36,278.56,2.85,278.89,34.47,31.62,0.33,ShiftP05
NHB,Pk,P,272,84.1,80.45,0.38,80.5,3.6,3.21,0.06,ShiftP05
NHB,Pk,A,272,81.41,77.85,0.38,77.89,3.52,3.14,0.04,ShiftP05
HBC,Pk,P,272,12.0,10.41,0.0,12.0,0.0,0.0,1.59,ShiftP05
HBC,Pk,A,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,272,34.5,13.96,0.03,13.96,20.54,0.21,0.0,ShiftP05
HBSch,Pk,A,272,353.22,238.52,0.17,238.52,114.7,1.15,0.0,ShiftP05
All,Pk,P,273,1130.53,1027.63,7.58,1037.06,93.47,57.87,9.43,ShiftP05
All,Pk,A,273,460.22,407.23,3.81,407.65,52.57,48.77,0.41,ShiftP05
HBW,Pk,P,273,298.02,290.1,1.71,295.61,2.41,0.7,5.51,ShiftP05
HBW,Pk,A,273,4.05,4.05,0.0,4.05,0.0,0.0,0.0,ShiftP05
HBO,Pk,P,273,677.34,616.85,5.48,618.3,59.04,53.56,1.45,ShiftP05
HBO,Pk,A,273,384.57,335.2,3.46,335.57,49.0,45.54,0.37,ShiftP05
NHB,Pk,P,273,74.04,70.32,0.34,70.37,3.67,3.33,0.05,ShiftP05
NHB,Pk,A,273,71.6,67.99,0.34,68.03,3.57,3.23,0.04,ShiftP05
HBC,Pk,P,273,26.0,23.58,0.0,26.0,0.0,0.0,2.42,ShiftP05
HBC,Pk,A,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,273,55.12,26.78,0.03,26.78,28.34,0.28,0.0,ShiftP05
HBSch,Pk,A,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,274,2479.63,2296.87,15.02,2315.56,164.06,98.36,18.69,ShiftP05
All,Pk,A,274,921.79,827.12,7.38,827.66,94.14,86.75,0.53,ShiftP05
HBW,Pk,P,274,626.79,614.77,3.13,623.14,3.64,0.51,8.37,ShiftP05
HBW,Pk,A,274,8.63,8.63,0.0,8.63,0.0,0.0,0.0,ShiftP05
HBO,Pk,P,274,1471.64,1364.96,11.18,1368.0,103.64,92.46,3.03,ShiftP05
HBO,Pk,A,274,769.56,680.52,6.75,681.01,88.55,81.81,0.49,ShiftP05
NHB,Pk,P,274,149.08,143.47,0.64,143.56,5.52,4.88,0.09,ShiftP05
NHB,Pk,A,274,143.6,137.98,0.64,138.02,5.58,4.94,0.04,ShiftP05
HBC,Pk,P,274,97.0,89.8,0.0,97.0,0.0,0.0,7.2,ShiftP05
HBC,Pk,A,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,274,135.12,83.86,0.07,83.86,51.26,0.51,0.0,ShiftP05
HBSch,Pk,A,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,275,54.29,52.0,0.29,52.14,2.15,1.49,0.14,ShiftP05
All,Pk,A,275,38.24,35.41,0.31,35.41,2.83,2.52,0.0,ShiftP05
HBW,Pk,P,275,16.78,16.6,0.05,16.72,0.07,0.01,0.12,ShiftP05
HBW,Pk,A,275,5.52,5.42,0.04,5.42,0.1,0.06,0.0,ShiftP05
HBO,Pk,P,275,29.58,28.0,0.21,28.01,1.57,1.36,0.02,ShiftP05
HBO,Pk,A,275,27.6,25.02,0.24,25.02,2.58,2.34,0.0,ShiftP05
NHB,Pk,P,275,5.26,5.12,0.02,5.12,0.14,0.12,0.0,ShiftP05
NHB,Pk,A,275,5.12,4.98,0.02,4.98,0.14,0.12,0.0,ShiftP05
HBC,Pk,P,275,1.0,1.0,0.0,1.0,0.0,0.0,0.0,ShiftP05
HBC,Pk,A,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,275,1.67,1.29,0.0,1.29,0.38,0.0,0.0,ShiftP05
HBSch,Pk,A,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,276,3306.3,2998.8,27.71,3020.81,285.48,182.6,22.02,ShiftP05
All,Pk,A,276,2053.63,1816.34,17.58,1818.32,235.31,154.16,1.98,ShiftP05
HBW,Pk,P,276,827.63,790.07,8.98,803.77,23.86,14.88,13.71,ShiftP05
HBW,Pk,A,276,165.89,151.98,2.57,152.68,13.21,10.64,0.7,ShiftP05
HBO,Pk,P,276,1905.92,1737.26,16.66,1741.48,164.44,147.78,4.22,ShiftP05
HBO,Pk,A,276,1385.08,1247.31,12.95,1248.47,136.61,123.66,1.16,ShiftP05
NHB,Pk,P,276,398.16,376.78,1.98,377.01,21.15,19.18,0.23,ShiftP05
NHB,Pk,A,276,385.55,364.23,1.97,364.35,21.2,19.22,0.12,ShiftP05
HBC,Pk,P,276,33.0,29.14,0.0,33.0,0.0,0.0,3.86,ShiftP05
HBC,Pk,A,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,276,141.59,65.56,0.09,65.56,76.03,0.76,0.0,ShiftP05
HBSch,Pk,A,276,117.11,52.82,0.08,52.82,64.29,0.64,0.0,ShiftP05
All,Pk,P,277,103.43,96.05,0.66,96.35,7.07,5.38,0.3,ShiftP05
All,Pk,A,277,196.46,180.94,1.73,181.13,15.33,13.6,0.18,ShiftP05
HBW,Pk,P,277,16.14,15.72,0.13,15.86,0.28,0.15,0.14,ShiftP05
HBW,Pk,A,277,25.45,24.47,0.32,24.57,0.89,0.57,0.09,ShiftP05
HBO,Pk,P,277,31.81,29.0,0.26,29.04,2.78,2.51,0.04,ShiftP05
HBO,Pk,A,277,119.93,108.37,1.15,108.45,11.48,10.32,0.08,ShiftP05
NHB,Pk,P,277,52.5,49.51,0.26,49.53,2.97,2.7,0.02,ShiftP05
NHB,Pk,A,277,51.08,48.1,0.26,48.11,2.97,2.71,0.01,ShiftP05
HBC,Pk,P,277,1.0,0.9,0.0,1.0,0.0,0.0,0.1,ShiftP05
HBC,Pk,A,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,277,1.97,0.92,0.0,0.92,1.05,0.01,0.0,ShiftP05
HBSch,Pk,A,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,278,2445.64,2238.23,17.0,2258.13,187.51,143.79,19.9,ShiftP05
All,Pk,A,278,2942.29,2703.08,26.44,2708.63,233.66,207.22,5.55,ShiftP05
HBW,Pk,P,278,422.95,397.28,4.38,403.56,19.38,15.0,6.28,ShiftP05
HBW,Pk,A,278,475.41,443.37,7.26,446.85,28.56,21.3,3.49,ShiftP05
HBO,Pk,P,278,943.6,862.21,7.91,864.41,79.19,71.27,2.2,ShiftP05
HBO,Pk,A,278,1529.47,1384.27,14.52,1385.99,143.49,128.97,1.72,ShiftP05
NHB,Pk,P,278,966.18,903.69,4.68,904.26,61.92,57.24,0.57,ShiftP05
NHB,Pk,A,278,937.41,875.44,4.67,875.79,61.62,56.95,0.35,ShiftP05
HBC,Pk,P,278,56.0,45.15,0.0,56.0,0.0,0.0,10.85,ShiftP05
HBC,Pk,A,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,278,56.92,29.9,0.03,29.9,27.02,0.27,0.0,ShiftP05
HBSch,Pk,A,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,279,375.22,340.71,2.65,352.14,23.08,15.08,11.43,ShiftP05
All,Pk,A,279,256.23,237.33,2.34,237.39,18.84,16.5,0.06,ShiftP05
HBW,Pk,P,279,91.98,89.3,0.79,90.32,1.66,0.87,1.02,ShiftP05
HBW,Pk,A,279,40.92,39.33,0.51,39.35,1.57,1.06,0.02,ShiftP05
HBO,Pk,P,279,200.75,186.12,1.68,186.35,14.39,12.72,0.24,ShiftP05
HBO,Pk,A,279,176.39,160.73,1.64,160.77,15.62,13.98,0.04,ShiftP05
NHB,Pk,P,279,39.76,38.13,0.19,38.14,1.62,1.44,0.01,ShiftP05
NHB,Pk,A,279,38.92,37.26,0.19,37.27,1.65,1.47,0.0,ShiftP05
HBC,Pk,P,279,30.0,19.84,0.0,30.0,0.0,0.0,10.16,ShiftP05
HBC,Pk,A,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,279,12.73,7.33,0.01,7.33,5.41,0.05,0.0,ShiftP05
HBSch,Pk,A,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,280,509.77,467.51,3.54,470.09,39.68,25.13,2.58,ShiftP05
All,Pk,A,280,218.72,196.33,1.81,196.54,22.18,20.37,0.21,ShiftP05
HBW,Pk,P,280,136.72,133.47,0.83,135.42,1.29,0.46,1.95,ShiftP05
HBW,Pk,A,280,1.88,1.88,0.0,1.88,0.0,0.0,0.0,ShiftP05
HBO,Pk,P,280,309.11,283.01,2.52,283.44,25.67,23.14,0.44,ShiftP05
HBO,Pk,A,280,182.64,161.83,1.65,162.02,20.61,18.96,0.19,ShiftP05
NHB,Pk,P,280,35.2,33.6,0.17,33.61,1.59,1.42,0.02,ShiftP05
NHB,Pk,A,280,34.2,32.62,0.16,32.63,1.57,1.4,0.01,ShiftP05
HBC,Pk,P,280,4.0,3.82,0.0,4.0,0.0,0.0,0.18,ShiftP05
HBC,Pk,A,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,280,24.75,13.61,0.01,13.61,11.13,0.11,0.0,ShiftP05
HBSch,Pk,A,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,281,1041.64,983.93,7.5,988.41,53.23,35.38,4.48,ShiftP05
All,Pk,A,281,486.51,448.89,4.07,449.05,37.46,33.39,0.16,ShiftP05
HBW,Pk,P,281,284.29,278.4,2.09,281.57,2.71,0.62,3.17,ShiftP05
HBW,Pk,A,281,6.47,6.34,0.03,6.34,0.13,0.09,0.0,ShiftP05
HBO,Pk,P,281,621.8,583.08,5.04,584.08,37.71,32.67,1.01,ShiftP05
HBO,Pk,A,281,403.82,368.75,3.68,368.9,34.92,31.24,0.15,ShiftP05
NHB,Pk,P,281,78.37,76.0,0.36,76.04,2.34,1.98,0.04,ShiftP05
NHB,Pk,A,281,76.21,73.79,0.35,73.8,2.41,2.05,0.01,ShiftP05
HBC,Pk,P,281,17.0,16.74,0.0,17.0,0.0,0.0,0.26,ShiftP05
HBC,Pk,A,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,281,40.18,29.72,0.02,29.72,10.47,0.1,0.0,ShiftP05
HBSch,Pk,A,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,282,2454.88,2254.93,21.09,2274.42,180.46,116.54,19.48,ShiftP05
All,Pk,A,282,1510.65,1381.96,14.11,1383.93,126.72,112.61,1.97,ShiftP05
HBW,Pk,P,282,593.23,566.43,6.98,576.84,16.39,9.42,10.4,ShiftP05
HBW,Pk,A,282,186.2,173.21,2.85,174.08,12.11,9.27,0.87,ShiftP05
HBO,Pk,P,282,1399.42,1286.63,12.59,1290.53,108.89,96.31,3.9,ShiftP05
HBO,Pk,A,282,1044.15,940.52,9.79,941.49,102.66,92.88,0.97,ShiftP05
NHB,Pk,P,282,287.4,275.3,1.47,275.54,11.86,10.39,0.24,ShiftP05
NHB,Pk,A,282,280.3,268.23,1.47,268.36,11.94,10.47,0.12,ShiftP05
HBC,Pk,P,282,35.0,30.06,0.0,35.0,0.0,0.0,4.94,ShiftP05
HBC,Pk,A,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,282,139.83,96.51,0.06,96.51,43.32,0.43,0.0,ShiftP05
HBSch,Pk,A,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,283,1931.65,1758.42,15.35,1769.79,161.86,102.78,11.37,ShiftP05
All,Pk,A,283,1415.08,1202.03,11.62,1203.71,211.37,97.57,1.68,ShiftP05
HBW,Pk,P,283,443.81,424.25,4.56,431.27,12.54,7.98,7.02,ShiftP05
HBW,Pk,A,283,168.58,156.8,2.57,157.68,10.9,8.33,0.88,ShiftP05
HBO,Pk,P,283,1035.51,946.61,8.99,948.98,86.53,77.54,2.37,ShiftP05
HBO,Pk,A,283,774.79,695.29,7.2,695.96,78.84,71.64,0.67,ShiftP05
NHB,Pk,P,283,349.22,330.43,1.74,330.66,18.56,16.82,0.23,ShiftP05
NHB,Pk,A,283,339.58,321.15,1.74,321.27,18.31,16.57,0.13,ShiftP05
HBC,Pk,P,283,19.0,17.24,0.0,19.0,0.0,0.0,1.76,ShiftP05
HBC,Pk,A,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,283,84.11,39.88,0.05,39.88,44.23,0.44,0.0,ShiftP05
HBSch,Pk,A,283,132.13,28.8,0.12,28.8,103.34,1.03,0.0,ShiftP05
All,Pk,P,284,1386.2,1290.84,10.7,1296.82,89.38,54.65,5.97,ShiftP05
All,Pk,A,284,566.2,519.54,4.85,519.54,46.66,41.8,0.0,ShiftP05
HBW,Pk,P,284,356.32,346.88,3.2,351.5,4.82,1.62,4.62,ShiftP05
HBW,Pk,A,284,12.25,11.85,0.09,11.85,0.41,0.31,0.0,ShiftP05
HBO,Pk,P,284,830.52,772.47,7.03,773.76,56.76,49.73,1.29,ShiftP05
HBO,Pk,A,284,465.07,422.4,4.32,422.4,42.67,38.35,0.0,ShiftP05
NHB,Pk,P,284,91.11,87.58,0.44,87.62,3.49,3.05,0.04,ShiftP05
NHB,Pk,A,284,88.88,85.3,0.44,85.3,3.58,3.14,0.0,ShiftP05
HBC,Pk,P,284,37.0,36.98,0.0,37.0,0.0,0.0,0.02,ShiftP05
HBC,Pk,A,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,284,71.24,46.94,0.03,46.94,24.3,0.24,0.0,ShiftP05
HBSch,Pk,A,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,285,166.68,158.69,1.17,159.29,7.39,4.15,0.61,ShiftP05
All,Pk,A,285,77.68,72.82,0.67,72.82,4.86,4.19,0.0,ShiftP05
HBW,Pk,P,285,45.28,44.5,0.29,44.95,0.33,0.04,0.45,ShiftP05
HBW,Pk,A,285,2.61,2.57,0.02,2.57,0.04,0.02,0.0,ShiftP05
HBO,Pk,P,285,99.86,94.99,0.82,95.14,4.72,3.89,0.16,ShiftP05
HBO,Pk,A,285,63.95,59.39,0.6,59.39,4.56,3.96,0.0,ShiftP05
NHB,Pk,P,285,11.29,11.04,0.05,11.04,0.25,0.2,0.0,ShiftP05
NHB,Pk,A,285,11.12,10.86,0.05,10.86,0.26,0.21,0.0,ShiftP05
HBC,Pk,P,285,2.0,2.0,0.0,2.0,0.0,0.0,0.0,ShiftP05
HBC,Pk,A,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,285,8.25,6.16,0.0,6.16,2.09,0.02,0.0,ShiftP05
HBSch,Pk,A,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,286,735.88,680.74,6.15,686.78,49.1,33.02,6.04,ShiftP05
All,Pk,A,286,472.45,433.33,4.44,434.08,38.37,33.93,0.76,ShiftP05
HBW,Pk,P,286,186.83,178.82,2.0,182.65,4.18,2.18,3.83,ShiftP05
HBW,Pk,A,286,87.77,82.99,1.22,83.4,4.37,3.15,0.41,ShiftP05
HBO,Pk,P,286,425.84,393.02,3.75,394.15,31.7,27.95,1.13,ShiftP05
HBO,Pk,A,286,306.87,275.71,2.82,276.01,30.86,28.04,0.31,ShiftP05
NHB,Pk,P,286,79.29,76.04,0.39,76.1,3.19,2.8,0.06,ShiftP05
NHB,Pk,A,286,77.81,74.63,0.4,74.67,3.14,2.75,0.04,ShiftP05
HBC,Pk,P,286,10.0,8.98,0.0,10.0,0.0,0.0,1.02,ShiftP05
HBC,Pk,A,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,286,33.91,23.87,0.01,23.87,10.03,0.1,0.0,ShiftP05
HBSch,Pk,A,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,287,463.87,432.62,3.67,434.57,29.3,17.52,1.95,ShiftP05
All,Pk,A,287,189.49,173.59,1.62,173.59,15.91,14.28,0.0,ShiftP05
HBW,Pk,P,287,123.67,120.73,1.12,122.28,1.4,0.28,1.55,ShiftP05
HBW,Pk,A,287,1.49,1.49,0.0,1.49,0.0,0.0,0.0,ShiftP05
HBO,Pk,P,287,275.23,256.23,2.38,256.62,18.61,16.23,0.39,ShiftP05
HBO,Pk,A,287,157.82,143.01,1.47,143.01,14.81,13.34,0.0,ShiftP05
NHB,Pk,P,287,30.89,29.79,0.16,29.8,1.09,0.93,0.01,ShiftP05
NHB,Pk,A,287,30.18,29.08,0.15,29.08,1.1,0.94,0.0,ShiftP05
HBC,Pk,P,287,10.0,10.0,0.0,10.0,0.0,0.0,0.0,ShiftP05
HBC,Pk,A,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,287,24.07,15.87,0.01,15.87,8.2,0.08,0.0,ShiftP05
HBSch,Pk,A,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,288,3432.0,3132.92,29.4,3148.53,283.47,175.19,15.6,ShiftP05
All,Pk,A,288,2700.37,2306.67,19.46,2307.34,393.03,155.93,0.67,ShiftP05
HBW,Pk,P,288,867.25,830.09,10.18,839.71,27.54,17.36,9.62,ShiftP05
HBW,Pk,A,288,249.39,232.5,3.74,232.85,16.54,12.8,0.35,ShiftP05
HBO,Pk,P,288,1985.1,1821.41,17.26,1824.77,160.34,143.07,3.36,ShiftP05
HBO,Pk,A,288,1470.17,1329.12,13.53,1329.4,140.77,127.24,0.29,ShiftP05
NHB,Pk,P,288,383.96,367.97,1.87,368.13,15.83,13.96,0.16,ShiftP05
NHB,Pk,A,288,371.26,355.64,1.88,355.68,15.58,13.7,0.04,ShiftP05
HBC,Pk,P,288,53.0,50.54,0.0,53.0,0.0,0.0,2.46,ShiftP05
HBC,Pk,A,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,288,142.68,62.92,0.1,62.92,79.77,0.8,0.0,ShiftP05
HBSch,Pk,A,288,609.55,389.41,0.31,389.41,220.14,2.2,0.0,ShiftP05
All,Pk,P,289,265.69,252.51,1.87,253.54,12.15,7.08,1.03,ShiftP05
All,Pk,A,289,437.77,415.47,3.95,416.08,21.69,17.74,0.61,ShiftP05
HBW,Pk,P,289,44.8,43.46,0.45,43.93,0.87,0.42,0.47,ShiftP05
HBW,Pk,A,289,74.07,71.68,0.97,72.1,1.97,1.0,0.42,ShiftP05
HBO,Pk,P,289,101.78,96.24,0.88,96.4,5.38,4.5,0.16,ShiftP05
HBO,Pk,A,289,258.01,240.91,2.43,241.05,16.96,14.52,0.15,ShiftP05
NHB,Pk,P,289,108.14,105.42,0.54,105.48,2.66,2.13,0.06,ShiftP05
NHB,Pk,A,289,105.69,102.88,0.54,102.92,2.77,2.22,0.04,ShiftP05
HBC,Pk,P,289,2.0,1.65,0.0,2.0,0.0,0.0,0.35,ShiftP05
HBC,Pk,A,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,289,8.97,5.74,0.0,5.74,3.23,0.03,0.0,ShiftP05
HBSch,Pk,A,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,290,488.97,463.9,3.84,465.77,23.2,13.4,1.86,ShiftP05
All,Pk,A,290,171.76,163.11,1.44,163.11,8.65,7.21,0.0,ShiftP05
HBW,Pk,P,290,132.12,128.55,1.26,129.77,2.35,1.09,1.22,ShiftP05
HBW,Pk,A,290,1.3,1.3,0.0,1.3,0.0,0.0,0.0,ShiftP05
HBO,Pk,P,290,294.1,279.66,2.43,279.94,14.16,11.73,0.29,ShiftP05
HBO,Pk,A,290,142.84,134.87,1.3,134.88,7.97,6.66,0.0,ShiftP05
NHB,Pk,P,290,28.3,27.64,0.14,27.64,0.66,0.52,0.0,ShiftP05
NHB,Pk,A,290,27.62,26.93,0.14,26.93,0.69,0.55,0.0,ShiftP05
HBC,Pk,P,290,5.0,4.65,0.0,5.0,0.0,0.0,0.35,ShiftP05
HBC,Pk,A,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,290,29.45,23.41,0.01,23.41,6.03,0.06,0.0,ShiftP05
HBSch,Pk,A,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,291,1660.54,1529.73,14.19,1540.49,120.05,62.72,10.77,ShiftP05
All,Pk,A,291,639.81,592.73,5.43,593.01,46.79,41.36,0.28,ShiftP05
HBW,Pk,P,291,429.34,416.15,4.83,421.51,7.83,3.0,5.36,ShiftP05
HBW,Pk,A,291,8.31,8.08,0.04,8.12,0.19,0.15,0.04,ShiftP05
HBO,Pk,P,291,998.57,931.58,8.77,933.25,65.33,56.55,1.67,ShiftP05
HBO,Pk,A,291,530.16,486.64,4.86,486.86,43.3,38.43,0.22,ShiftP05
NHB,Pk,P,291,104.4,101.1,0.53,101.15,3.26,2.73,0.04,ShiftP05
NHB,Pk,A,291,101.34,98.01,0.52,98.04,3.3,2.78,0.02,ShiftP05
HBC,Pk,P,291,37.0,33.3,0.0,37.0,0.0,0.0,3.7,ShiftP05
HBC,Pk,A,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,291,91.23,47.59,0.06,47.59,43.64,0.44,0.0,ShiftP05
HBSch,Pk,A,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,292,607.59,570.16,5.1,573.24,34.35,22.31,3.08,ShiftP05
All,Pk,A,292,669.09,635.44,6.26,636.5,32.59,26.33,1.06,ShiftP05
HBW,Pk,P,292,121.02,116.19,1.52,117.85,3.17,1.65,1.66,ShiftP05
HBW,Pk,A,292,115.98,111.96,1.65,112.66,3.32,1.67,0.7,ShiftP05
HBO,Pk,P,292,289.56,270.48,2.67,271.07,18.49,15.82,0.59,ShiftP05
HBO,Pk,A,292,390.07,366.38,3.71,366.68,23.39,19.68,0.3,ShiftP05
NHB,Pk,P,292,165.58,159.8,0.9,159.91,5.67,4.77,0.11,ShiftP05
NHB,Pk,A,292,163.04,157.1,0.9,157.16,5.88,4.98,0.06,ShiftP05
HBC,Pk,P,292,6.0,5.28,0.0,6.0,0.0,0.0,0.72,ShiftP05
HBC,Pk,A,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,292,25.43,18.41,0.01,18.41,7.02,0.07,0.0,ShiftP05
HBSch,Pk,A,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
All,Pk,P,293,1595.65,1468.28,13.92,1482.4,113.26,71.0,14.12,ShiftP05
All,Pk,A,293,881.5,815.93,8.05,817.46,64.04,55.99,1.54,ShiftP05
HBW,Pk,P,293,394.19,377.77,4.57,385.55,8.64,4.07,7.78,ShiftP05
HBW,Pk,A,293,99.57,94.16,1.39,94.82,4.75,3.35,0.66,ShiftP05
HBO,Pk,P,293,940.24,867.46,8.52,870.17,70.07,61.55,2.71,ShiftP05
HBO,Pk,A,293,634.89,580.78,5.86,581.58,53.31,47.44,0.8,ShiftP05
NHB,Pk,P,293,149.84,143.84,0.79,143.96,5.88,5.09,0.13,ShiftP05
NHB,Pk,A,293,147.05,140.98,0.79,141.06,5.98,5.19,0.08,ShiftP05
HBC,Pk,P,293,26.0,22.5,0.0,26.0,0.0,0.0,3.5,ShiftP05
HBC,Pk,A,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
HBSch,Pk,P,293,85.37,56.71,0.04,56.71,28.66,0.29,0.0,ShiftP05
HBSch,Pk,A,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ShiftP05
